pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
227,2025-08-25T15:37:11.221640,1 (162),left,0,3,left,left,5,,2,1,,,1,3,TEST_227
227,2025-08-25T14:53:40.221640,1 (162),right,1,2,neither,right,2,2,,,7,4,5,5,TEST_227
227,2025-08-25T15:06:05.221640,1 (162),full,2,3,left,neither,1,3,1,3,,,4,,TEST_227
227,2025-08-25T14:53:36.221640,2 (173),left,0,3,right,right,2,,6,,,6,,6,TEST_227
227,2025-08-25T15:09:10.221640,2 (173),right,1,6,right,neither,5,,4,3,,,2,6,TEST_227
227,2025-08-25T15:24:04.221640,2 (173),full,2,7,right,right,2,6,2,1,6,,3,,TEST_227
227,2025-08-25T14:52:13.221640,3 (127),left,0,7,right,left,1,4,,,,6,,7,TEST_227
227,2025-08-25T15:38:29.221640,3 (127),right,1,2,left,left,3,4,,,,,,5,TEST_227
227,2025-08-25T15:35:41.221640,3 (127),full,2,3,right,neither,7,,,5,,4,5,2,TEST_227
227,2025-08-25T15:05:44.221640,4 (188),left,0,6,neither,left,5,1,,7,,,,,TEST_227
227,2025-08-25T15:08:30.221640,4 (188),right,1,7,right,neither,1,,3,3,6,,7,2,TEST_227
227,2025-08-25T14:47:03.221640,4 (188),full,2,7,neither,left,4,1,,7,,7,,,TEST_227
227,2025-08-25T14:52:24.221640,5 (114),left,0,1,left,right,7,,4,,4,,7,,TEST_227
227,2025-08-25T15:04:04.221640,5 (114),right,1,4,right,right,1,,,,7,4,3,7,TEST_227
227,2025-08-25T15:28:17.221640,5 (114),full,2,7,right,neither,2,,3,,6,5,,,TEST_227
227,2025-08-25T14:44:39.221640,6 (184),left,0,5,right,neither,3,7,,,,,,,TEST_227
227,2025-08-25T15:06:04.221640,6 (184),right,1,1,neither,left,1,5,3,5,,,,5,TEST_227
227,2025-08-25T15:03:04.221640,6 (184),full,2,3,left,neither,2,,,,5,,2,2,TEST_227
227,2025-08-25T14:44:46.221640,7 (155),left,0,3,neither,right,5,,7,,5,,,7,TEST_227
227,2025-08-25T15:27:51.221640,7 (155),right,1,3,right,neither,1,2,5,3,,7,,,TEST_227
227,2025-08-25T15:02:55.221640,7 (155),full,2,5,left,left,6,6,,,4,,,,TEST_227
227,2025-08-25T14:48:03.221640,8 (180),left,0,6,left,left,2,,6,,,,,,TEST_227
227,2025-08-25T15:03:18.221640,8 (180),right,1,5,left,right,3,,4,,,7,,3,TEST_227
227,2025-08-25T15:05:43.221640,8 (180),full,2,7,left,left,3,,4,,5,1,,5,TEST_227
227,2025-08-25T15:26:29.221640,9 (138),left,0,2,right,left,2,,,3,3,5,,,TEST_227
227,2025-08-25T15:26:13.221640,9 (138),right,1,6,right,neither,6,1,3,1,,,7,,TEST_227
227,2025-08-25T15:33:08.221640,9 (138),full,2,6,left,neither,2,7,4,6,2,,3,,TEST_227
227,2025-08-25T15:19:01.221640,10 (148),left,0,7,right,right,5,,,,,,4,,TEST_227
227,2025-08-25T14:57:54.221640,10 (148),right,1,3,right,neither,6,,,,4,,3,,TEST_227
227,2025-08-25T15:26:11.221640,10 (148),full,2,1,neither,right,1,7,,,,,1,,TEST_227
227,2025-08-25T15:36:51.221640,11 (147),left,0,4,right,right,6,1,,,,,4,,TEST_227
227,2025-08-25T14:38:38.221640,11 (147),right,1,2,left,neither,7,5,6,2,,2,,,TEST_227
227,2025-08-25T15:13:50.221640,11 (147),full,2,5,right,left,5,7,,5,,,,5,TEST_227
227,2025-08-25T15:24:37.221640,12 (121),left,0,7,right,neither,5,,,,2,,5,,TEST_227
227,2025-08-25T15:00:23.221640,12 (121),right,1,2,right,neither,7,2,3,,2,7,3,,TEST_227
227,2025-08-25T15:22:32.221640,12 (121),full,2,2,neither,left,4,,5,,,,,6,TEST_227
227,2025-08-25T15:35:41.221640,13 (115),left,0,3,right,right,2,,3,3,,,,6,TEST_227
227,2025-08-25T15:38:00.221640,13 (115),right,1,5,neither,right,3,6,2,5,,,,,TEST_227
227,2025-08-25T14:39:23.221640,13 (115),full,2,6,left,right,6,4,3,3,,4,6,,TEST_227
227,2025-08-25T14:59:28.221640,14 (180),left,0,6,neither,right,3,2,,,,,7,,TEST_227
227,2025-08-25T14:57:56.221640,14 (180),right,1,4,neither,right,6,,6,7,,3,,5,TEST_227
227,2025-08-25T14:58:50.221640,14 (180),full,2,2,left,right,2,,,3,,,,6,TEST_227
227,2025-08-25T14:51:41.221640,15 (170),left,0,4,left,right,1,,3,,3,3,,,TEST_227
227,2025-08-25T14:45:32.221640,15 (170),right,1,5,neither,left,7,,7,,6,,6,2,TEST_227
227,2025-08-25T14:39:29.221640,15 (170),full,2,2,right,right,3,,,4,,,3,,TEST_227
227,2025-08-25T15:19:00.221640,16 (117),left,0,6,neither,left,7,3,1,,,2,,,TEST_227
227,2025-08-25T15:10:23.221640,16 (117),right,1,1,right,neither,3,,,2,,,1,3,TEST_227
227,2025-08-25T14:58:13.221640,16 (117),full,2,2,neither,right,4,,3,4,,,7,,TEST_227
227,2025-08-25T14:55:38.221640,17 (140),left,0,1,neither,right,7,,,7,7,2,4,,TEST_227
227,2025-08-25T15:30:37.221640,17 (140),right,1,4,neither,neither,4,5,,1,,,3,6,TEST_227
227,2025-08-25T15:30:16.221640,17 (140),full,2,7,neither,neither,3,7,,,,,2,,TEST_227
227,2025-08-25T14:42:51.221640,18 (113),left,0,1,left,right,3,6,,,,1,,3,TEST_227
227,2025-08-25T14:38:39.221640,18 (113),right,1,6,neither,right,3,1,4,,3,1,2,1,TEST_227
227,2025-08-25T14:55:02.221640,18 (113),full,2,1,neither,right,6,5,,1,7,,,,TEST_227
227,2025-08-25T15:24:20.221640,19 (167),left,0,6,neither,neither,6,7,5,,,4,,6,TEST_227
227,2025-08-25T14:43:31.221640,19 (167),right,1,3,right,neither,1,,,4,,,,,TEST_227
227,2025-08-25T14:43:55.221640,19 (167),full,2,5,right,right,6,,,,4,,,5,TEST_227
227,2025-08-25T14:56:35.221640,20 (186),left,0,7,neither,right,5,,2,1,,3,,,TEST_227
227,2025-08-25T15:09:52.221640,20 (186),right,1,6,right,right,3,,4,,6,7,,6,TEST_227
227,2025-08-25T15:00:27.221640,20 (186),full,2,4,right,right,6,,,,7,1,6,,TEST_227
227,2025-08-25T14:48:56.221640,21 (102),left,0,2,right,left,2,,4,,,,4,1,TEST_227
227,2025-08-25T15:09:39.221640,21 (102),right,1,2,left,neither,4,,2,4,,,,,TEST_227
227,2025-08-25T14:57:38.221640,21 (102),full,2,5,right,left,1,5,,,,7,,,TEST_227
227,2025-08-25T14:58:11.221640,22 (190),left,0,6,left,left,6,3,,3,7,,3,1,TEST_227
227,2025-08-25T14:41:55.221640,22 (190),right,1,2,right,neither,3,,2,3,,5,,,TEST_227
227,2025-08-25T15:32:19.221640,22 (190),full,2,5,left,right,7,4,4,,,7,,,TEST_227
227,2025-08-25T14:48:24.221640,23 (140),left,0,5,left,right,1,3,7,,,,,4,TEST_227
227,2025-08-25T14:47:32.221640,23 (140),right,1,1,left,neither,2,2,,,1,2,1,,TEST_227
227,2025-08-25T15:27:56.221640,23 (140),full,2,1,right,neither,3,,,,,7,4,,TEST_227
227,2025-08-25T15:29:40.221640,24 (130),left,0,1,neither,neither,3,,,,1,1,,3,TEST_227
227,2025-08-25T14:59:35.221640,24 (130),right,1,5,right,neither,4,,,6,6,,3,7,TEST_227
227,2025-08-25T14:39:59.221640,24 (130),full,2,3,neither,right,7,,,,,,2,,TEST_227
227,2025-08-25T15:33:18.221640,25 (181),left,0,5,left,left,1,1,,,,,4,7,TEST_227
227,2025-08-25T15:15:01.221640,25 (181),right,1,2,right,left,6,4,,7,,6,5,2,TEST_227
227,2025-08-25T15:08:10.221640,25 (181),full,2,1,left,neither,5,7,,7,,7,3,7,TEST_227
227,2025-08-25T15:05:31.221640,26 (133),left,0,3,right,left,1,,3,,,,,,TEST_227
227,2025-08-25T14:51:13.221640,26 (133),right,1,3,right,left,7,4,6,,,5,7,,TEST_227
227,2025-08-25T15:16:36.221640,26 (133),full,2,5,right,right,7,,5,,,3,7,,TEST_227
227,2025-08-25T15:33:14.221640,27 (110),left,0,4,left,left,4,5,,,,,,3,TEST_227
227,2025-08-25T14:39:58.221640,27 (110),right,1,7,right,left,1,,7,,1,,,2,TEST_227
227,2025-08-25T14:49:53.221640,27 (110),full,2,6,left,left,2,7,,,,,4,1,TEST_227
