pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
260,2025-09-03T04:51:52.221640,1 (114),left,0,3,neither,neither,2,1,,,6,2,3,,TEST_260
260,2025-09-03T05:15:48.221640,1 (114),right,1,5,neither,right,6,,7,,2,,5,5,TEST_260
260,2025-09-03T05:06:14.221640,1 (114),full,2,5,neither,neither,2,7,,,7,7,,,TEST_260
260,2025-09-03T04:23:50.221640,2 (120),left,0,3,left,neither,2,2,,4,,7,2,5,TEST_260
260,2025-09-03T05:17:12.221640,2 (120),right,1,3,right,left,4,,1,,,5,5,,TEST_260
260,2025-09-03T04:44:50.221640,2 (120),full,2,3,left,left,3,,2,,2,4,7,6,TEST_260
260,2025-09-03T04:57:16.221640,3 (193),left,0,2,neither,neither,5,3,5,2,,,3,2,TEST_260
260,2025-09-03T04:47:23.221640,3 (193),right,1,2,neither,right,2,,,6,3,,6,,TEST_260
260,2025-09-03T05:16:23.221640,3 (193),full,2,1,neither,neither,3,,3,,2,1,,,TEST_260
260,2025-09-03T05:00:51.221640,4 (119),left,0,3,right,left,4,,,5,1,,,,TEST_260
260,2025-09-03T05:18:01.221640,4 (119),right,1,4,neither,left,1,,,,,,,3,TEST_260
260,2025-09-03T04:37:15.221640,4 (119),full,2,6,right,neither,4,2,,,,7,1,3,TEST_260
260,2025-09-03T05:03:02.221640,5 (126),left,0,5,neither,neither,6,,2,2,1,4,,5,TEST_260
260,2025-09-03T04:34:10.221640,5 (126),right,1,1,left,neither,3,,,7,,,,4,TEST_260
260,2025-09-03T04:44:02.221640,5 (126),full,2,3,right,left,5,3,4,1,3,1,6,2,TEST_260
260,2025-09-03T04:42:28.221640,6 (186),left,0,3,right,right,7,,6,6,,2,,,TEST_260
260,2025-09-03T05:07:19.221640,6 (186),right,1,5,right,right,4,,,,,3,,,TEST_260
260,2025-09-03T04:45:09.221640,6 (186),full,2,2,right,neither,3,1,2,,6,3,6,3,TEST_260
