pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
255,2025-08-29T02:16:42.221640,1 (153),left,0,4,right,right,1,,3,1,6,,,6,TEST_255
255,2025-08-29T02:17:43.221640,1 (153),right,1,5,neither,neither,3,1,,6,7,,,7,TEST_255
255,2025-08-29T02:12:45.221640,1 (153),full,2,7,neither,left,6,,,,,,1,,TEST_255
255,2025-08-29T01:43:41.221640,2 (159),left,0,3,right,neither,5,,1,,,5,7,,TEST_255
255,2025-08-29T02:13:17.221640,2 (159),right,1,2,right,left,2,3,2,,,,,,TEST_255
255,2025-08-29T02:02:57.221640,2 (159),full,2,5,left,left,6,3,3,1,3,7,1,,TEST_255
255,2025-08-29T01:36:09.221640,3 (110),left,0,7,right,neither,3,,7,7,4,,,5,TEST_255
255,2025-08-29T01:51:46.221640,3 (110),right,1,1,right,right,7,,6,6,,,1,1,TEST_255
255,2025-08-29T01:25:26.221640,3 (110),full,2,7,left,left,5,,,,5,,3,,TEST_255
255,2025-08-29T01:52:52.221640,4 (109),left,0,3,left,right,2,7,5,,,,1,6,TEST_255
255,2025-08-29T02:10:09.221640,4 (109),right,1,1,right,right,4,6,4,2,4,3,,3,TEST_255
255,2025-08-29T02:21:17.221640,4 (109),full,2,7,neither,right,4,2,,2,4,,,,TEST_255
255,2025-08-29T01:47:23.221640,5 (176),left,0,4,right,left,3,6,,,6,,2,,TEST_255
255,2025-08-29T02:17:51.221640,5 (176),right,1,3,neither,neither,7,,,,,,6,5,TEST_255
255,2025-08-29T02:01:52.221640,5 (176),full,2,1,right,right,4,,,,5,3,,,TEST_255
255,2025-08-29T01:38:06.221640,6 (127),left,0,7,right,neither,1,,3,3,,,,,TEST_255
255,2025-08-29T01:40:22.221640,6 (127),right,1,2,neither,left,1,,,2,,6,,5,TEST_255
255,2025-08-29T01:39:24.221640,6 (127),full,2,5,left,left,1,2,,,6,2,7,,TEST_255
255,2025-08-29T02:24:14.221640,7 (162),left,0,6,neither,neither,5,,5,,5,4,,4,TEST_255
255,2025-08-29T01:58:35.221640,7 (162),right,1,4,left,right,5,,4,,5,3,1,2,TEST_255
255,2025-08-29T01:54:39.221640,7 (162),full,2,5,left,left,5,1,3,,,,1,7,TEST_255
255,2025-08-29T01:47:25.221640,8 (171),left,0,7,left,neither,1,,5,1,6,5,,4,TEST_255
255,2025-08-29T01:24:54.221640,8 (171),right,1,4,neither,right,2,,7,7,,2,5,,TEST_255
255,2025-08-29T02:19:09.221640,8 (171),full,2,6,right,right,6,,2,3,1,,1,,TEST_255
255,2025-08-29T01:54:50.221640,9 (135),left,0,6,left,right,2,5,,5,1,7,7,3,TEST_255
255,2025-08-29T02:05:29.221640,9 (135),right,1,5,neither,right,6,2,1,2,7,3,2,2,TEST_255
255,2025-08-29T02:07:54.221640,9 (135),full,2,4,right,left,4,,,5,,3,3,2,TEST_255
255,2025-08-29T01:27:50.221640,10 (161),left,0,5,neither,neither,1,,7,6,7,,7,5,TEST_255
255,2025-08-29T01:49:34.221640,10 (161),right,1,1,neither,right,6,,,,5,2,,1,TEST_255
255,2025-08-29T02:09:59.221640,10 (161),full,2,4,neither,left,3,5,,1,,,4,2,TEST_255
255,2025-08-29T01:37:15.221640,11 (123),left,0,7,neither,neither,3,,5,,,,7,1,TEST_255
255,2025-08-29T01:27:23.221640,11 (123),right,1,3,left,left,2,5,2,,2,,,,TEST_255
255,2025-08-29T01:33:24.221640,11 (123),full,2,1,right,right,1,,,,2,6,4,7,TEST_255
255,2025-08-29T02:22:37.221640,12 (199),left,0,3,left,neither,6,2,4,6,,,7,1,TEST_255
255,2025-08-29T02:08:24.221640,12 (199),right,1,7,neither,neither,6,,7,,6,,4,,TEST_255
255,2025-08-29T01:55:35.221640,12 (199),full,2,6,left,neither,2,4,6,,2,,7,6,TEST_255
255,2025-08-29T02:14:24.221640,13 (184),left,0,7,right,left,7,,7,,,7,3,,TEST_255
255,2025-08-29T01:43:09.221640,13 (184),right,1,6,neither,left,5,,4,4,1,,,,TEST_255
255,2025-08-29T01:26:29.221640,13 (184),full,2,6,left,left,2,6,6,,6,,4,6,TEST_255
255,2025-08-29T01:38:44.221640,14 (120),left,0,1,right,left,5,,5,3,,7,,4,TEST_255
255,2025-08-29T01:54:37.221640,14 (120),right,1,5,neither,right,2,,,,7,7,,5,TEST_255
255,2025-08-29T01:31:08.221640,14 (120),full,2,4,right,neither,3,3,3,3,4,,5,,TEST_255
255,2025-08-29T01:34:22.221640,15 (157),left,0,7,left,left,1,3,3,,,,,,TEST_255
255,2025-08-29T02:16:25.221640,15 (157),right,1,5,neither,right,7,1,1,5,,2,7,6,TEST_255
255,2025-08-29T01:56:06.221640,15 (157),full,2,2,right,left,5,,4,3,,,7,6,TEST_255
255,2025-08-29T02:21:31.221640,16 (135),left,0,6,left,neither,7,1,,5,5,,,,TEST_255
255,2025-08-29T01:31:33.221640,16 (135),right,1,5,neither,neither,4,,1,,,,,2,TEST_255
255,2025-08-29T01:50:29.221640,16 (135),full,2,7,right,left,5,6,3,2,2,5,6,2,TEST_255
255,2025-08-29T02:22:33.221640,17 (194),left,0,6,left,left,2,7,2,,,,5,6,TEST_255
255,2025-08-29T01:34:35.221640,17 (194),right,1,5,right,right,3,7,1,,,,,,TEST_255
255,2025-08-29T01:56:14.221640,17 (194),full,2,1,left,neither,3,1,,,5,,6,5,TEST_255
255,2025-08-29T01:24:51.221640,18 (150),left,0,2,neither,left,6,,1,5,,,6,,TEST_255
255,2025-08-29T02:02:48.221640,18 (150),right,1,2,neither,right,5,,,,2,,,,TEST_255
255,2025-08-29T01:26:21.221640,18 (150),full,2,5,neither,neither,2,4,,,7,,,2,TEST_255
255,2025-08-29T01:51:07.221640,19 (188),left,0,2,left,neither,4,,1,1,,,,,TEST_255
255,2025-08-29T02:06:17.221640,19 (188),right,1,1,right,right,5,4,5,,7,7,,,TEST_255
255,2025-08-29T01:40:56.221640,19 (188),full,2,6,neither,neither,2,7,,,,,,7,TEST_255
255,2025-08-29T01:29:31.221640,20 (156),left,0,2,right,left,3,2,3,6,6,,,2,TEST_255
255,2025-08-29T02:17:51.221640,20 (156),right,1,6,left,neither,4,1,,7,,,4,,TEST_255
255,2025-08-29T01:27:53.221640,20 (156),full,2,5,left,neither,1,1,,,,,4,1,TEST_255
255,2025-08-29T01:30:33.221640,21 (107),left,0,2,right,neither,2,4,,,,,,5,TEST_255
255,2025-08-29T01:30:00.221640,21 (107),right,1,2,right,neither,7,,3,,2,6,,1,TEST_255
255,2025-08-29T01:47:00.221640,21 (107),full,2,5,neither,left,7,1,,,,5,1,3,TEST_255
255,2025-08-29T01:32:33.221640,22 (168),left,0,7,neither,neither,6,6,7,2,,5,,6,TEST_255
255,2025-08-29T01:38:45.221640,22 (168),right,1,1,neither,right,4,3,5,,6,6,,,TEST_255
255,2025-08-29T02:16:14.221640,22 (168),full,2,7,left,neither,3,,,,,4,,2,TEST_255
255,2025-08-29T02:10:54.221640,23 (183),left,0,2,neither,neither,3,,2,,,7,,6,TEST_255
255,2025-08-29T02:07:42.221640,23 (183),right,1,5,right,left,1,,,,5,,5,1,TEST_255
255,2025-08-29T01:26:39.221640,23 (183),full,2,2,right,neither,4,,,,6,,,1,TEST_255
255,2025-08-29T02:21:48.221640,24 (135),left,0,4,left,left,5,,1,4,4,6,,,TEST_255
255,2025-08-29T01:40:24.221640,24 (135),right,1,1,right,right,5,,2,7,4,7,,,TEST_255
255,2025-08-29T02:05:02.221640,24 (135),full,2,1,neither,right,7,1,,5,,,,1,TEST_255
255,2025-08-29T02:18:43.221640,25 (138),left,0,1,neither,neither,7,2,,2,2,,5,2,TEST_255
255,2025-08-29T02:03:29.221640,25 (138),right,1,1,left,neither,7,,,1,1,4,3,5,TEST_255
255,2025-08-29T01:43:35.221640,25 (138),full,2,4,right,left,1,3,2,3,,1,,,TEST_255
255,2025-08-29T02:03:40.221640,26 (168),left,0,6,left,neither,1,,5,,,1,,4,TEST_255
255,2025-08-29T02:00:37.221640,26 (168),right,1,2,left,neither,7,,2,4,7,1,2,,TEST_255
255,2025-08-29T01:58:09.221640,26 (168),full,2,5,left,left,2,5,,,,,,1,TEST_255
255,2025-08-29T01:47:14.221640,27 (176),left,0,6,neither,neither,1,5,,4,,5,1,4,TEST_255
255,2025-08-29T02:03:22.221640,27 (176),right,1,1,right,left,6,,1,,,,,,TEST_255
255,2025-08-29T01:26:59.221640,27 (176),full,2,2,neither,neither,2,5,,3,,,5,7,TEST_255
255,2025-08-29T02:20:42.221640,28 (149),left,0,4,left,neither,5,5,,,7,,,,TEST_255
255,2025-08-29T02:07:03.221640,28 (149),right,1,1,left,left,6,,,6,7,,,5,TEST_255
255,2025-08-29T02:02:05.221640,28 (149),full,2,4,right,neither,2,,1,,,3,3,,TEST_255
255,2025-08-29T02:13:04.221640,29 (174),left,0,3,neither,neither,6,1,,,,5,6,7,TEST_255
255,2025-08-29T01:33:09.221640,29 (174),right,1,6,left,left,6,3,,4,,6,,2,TEST_255
255,2025-08-29T01:23:47.221640,29 (174),full,2,2,right,left,2,5,4,,7,,3,1,TEST_255
255,2025-08-29T01:29:00.221640,30 (118),left,0,1,left,neither,2,5,3,2,,,1,,TEST_255
255,2025-08-29T01:42:29.221640,30 (118),right,1,4,neither,left,7,,,7,,6,,7,TEST_255
