pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
218,2025-09-04T12:36:45.221640,1 (102),left,0,5,left,right,2,5,,7,,,,,TEST_218
218,2025-09-04T13:16:32.221640,1 (102),right,1,1,right,right,2,,3,,,,6,,TEST_218
218,2025-09-04T13:23:31.221640,1 (102),full,2,7,left,left,3,5,3,,4,,,2,TEST_218
218,2025-09-04T12:40:51.221640,2 (156),left,0,2,neither,right,5,5,4,,,3,7,,TEST_218
218,2025-09-04T12:29:29.221640,2 (156),right,1,7,right,left,1,,5,,,7,,2,TEST_218
218,2025-09-04T12:52:59.221640,2 (156),full,2,4,right,neither,4,,3,,,4,,,TEST_218
218,2025-09-04T12:59:17.221640,3 (160),left,0,5,right,right,7,4,6,,,5,,,TEST_218
218,2025-09-04T13:25:31.221640,3 (160),right,1,1,left,neither,2,,,,2,2,1,2,TEST_218
218,2025-09-04T13:06:24.221640,3 (160),full,2,1,left,neither,6,1,,,,,,3,TEST_218
218,2025-09-04T12:37:23.221640,4 (131),left,0,2,neither,left,7,2,6,2,7,,,1,TEST_218
218,2025-09-04T13:25:48.221640,4 (131),right,1,7,left,right,2,,3,,4,6,,,TEST_218
218,2025-09-04T12:50:39.221640,4 (131),full,2,3,right,neither,1,2,2,,,3,,,TEST_218
218,2025-09-04T13:17:51.221640,5 (193),left,0,6,neither,left,5,,3,1,,6,7,1,TEST_218
218,2025-09-04T12:34:21.221640,5 (193),right,1,6,right,left,2,,,6,,,2,,TEST_218
218,2025-09-04T13:26:56.221640,5 (193),full,2,6,right,neither,3,,2,1,,6,6,,TEST_218
218,2025-09-04T13:03:44.221640,6 (122),left,0,1,neither,left,7,,,,,1,,,TEST_218
218,2025-09-04T12:55:50.221640,6 (122),right,1,1,left,right,6,,1,,2,4,2,6,TEST_218
218,2025-09-04T13:02:10.221640,6 (122),full,2,3,right,neither,5,4,1,7,2,,,,TEST_218
218,2025-09-04T13:23:42.221640,7 (186),left,0,1,right,left,6,,1,3,4,,,1,TEST_218
218,2025-09-04T12:31:02.221640,7 (186),right,1,5,neither,neither,1,,1,5,3,,,,TEST_218
218,2025-09-04T13:21:32.221640,7 (186),full,2,2,neither,left,7,,,,,,4,2,TEST_218
218,2025-09-04T13:10:08.221640,8 (125),left,0,6,neither,right,5,,,4,,,5,,TEST_218
218,2025-09-04T12:44:15.221640,8 (125),right,1,3,right,left,2,1,,7,,4,,4,TEST_218
218,2025-09-04T13:28:03.221640,8 (125),full,2,4,left,neither,3,,2,1,1,,7,7,TEST_218
218,2025-09-04T12:39:30.221640,9 (137),left,0,6,left,right,7,6,5,2,,5,,,TEST_218
218,2025-09-04T12:58:19.221640,9 (137),right,1,3,right,right,5,,,,3,4,,,TEST_218
218,2025-09-04T12:37:48.221640,9 (137),full,2,6,left,left,5,2,,2,1,,1,1,TEST_218
218,2025-09-04T12:44:33.221640,10 (152),left,0,2,left,left,5,4,,,7,1,2,2,TEST_218
218,2025-09-04T13:13:19.221640,10 (152),right,1,5,left,neither,2,,,5,5,,,6,TEST_218
218,2025-09-04T13:09:01.221640,10 (152),full,2,1,neither,neither,4,1,,2,3,3,,7,TEST_218
218,2025-09-04T13:24:14.221640,11 (192),left,0,7,right,right,2,3,6,,,3,,4,TEST_218
218,2025-09-04T13:16:54.221640,11 (192),right,1,5,left,left,5,2,6,,,,3,,TEST_218
218,2025-09-04T12:32:03.221640,11 (192),full,2,5,left,left,6,2,,,7,5,,,TEST_218
218,2025-09-04T12:52:13.221640,12 (183),left,0,4,neither,left,3,,,3,,,,3,TEST_218
218,2025-09-04T13:25:27.221640,12 (183),right,1,2,neither,neither,7,,4,,,,2,7,TEST_218
218,2025-09-04T13:22:49.221640,12 (183),full,2,4,left,neither,7,5,,,,4,,1,TEST_218
218,2025-09-04T13:17:22.221640,13 (124),left,0,5,neither,neither,1,5,4,,1,3,7,,TEST_218
218,2025-09-04T13:17:38.221640,13 (124),right,1,7,neither,right,3,,,5,,4,2,,TEST_218
218,2025-09-04T12:57:57.221640,13 (124),full,2,2,neither,neither,7,1,6,6,3,4,,,TEST_218
218,2025-09-04T12:52:07.221640,14 (103),left,0,5,neither,left,5,,,,,6,3,5,TEST_218
