pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
213,2025-09-06T06:10:40.221640,1 (183),left,0,5,right,neither,6,,3,4,6,4,4,5,TEST_213
213,2025-09-06T06:31:28.221640,1 (183),right,1,5,right,neither,2,3,1,6,,,,1,TEST_213
213,2025-09-06T06:56:31.221640,1 (183),full,2,6,neither,left,7,,,,3,5,,3,TEST_213
213,2025-09-06T07:00:39.221640,2 (175),left,0,1,left,neither,6,5,1,1,4,3,2,,TEST_213
213,2025-09-06T06:55:47.221640,2 (175),right,1,2,right,right,3,3,,,2,,2,,TEST_213
213,2025-09-06T06:25:17.221640,2 (175),full,2,4,right,left,3,5,,2,4,6,6,6,TEST_213
213,2025-09-06T06:26:08.221640,3 (116),left,0,1,left,neither,4,7,,,,,5,4,TEST_213
213,2025-09-06T06:34:34.221640,3 (116),right,1,5,right,right,2,,7,1,1,,7,1,TEST_213
213,2025-09-06T06:37:02.221640,3 (116),full,2,4,left,right,7,2,4,5,,,,1,TEST_213
213,2025-09-06T06:16:34.221640,4 (115),left,0,3,neither,right,5,,3,1,,5,,,TEST_213
213,2025-09-06T06:44:23.221640,4 (115),right,1,3,neither,right,3,,,,6,,,,TEST_213
213,2025-09-06T06:22:49.221640,4 (115),full,2,3,neither,right,1,,3,7,,2,5,,TEST_213
213,2025-09-06T06:25:11.221640,5 (170),left,0,4,left,left,4,4,4,,,1,,,TEST_213
213,2025-09-06T07:05:28.221640,5 (170),right,1,3,left,right,1,,2,5,1,,,,TEST_213
213,2025-09-06T06:41:56.221640,5 (170),full,2,4,right,right,2,,,,2,,6,1,TEST_213
213,2025-09-06T06:08:37.221640,6 (127),left,0,7,right,neither,7,2,5,,4,,,4,TEST_213
213,2025-09-06T06:42:06.221640,6 (127),right,1,2,right,right,4,6,,,,1,3,,TEST_213
213,2025-09-06T06:46:08.221640,6 (127),full,2,7,left,left,1,,6,,2,,5,,TEST_213
213,2025-09-06T06:25:09.221640,7 (184),left,0,3,left,right,1,3,1,,5,1,1,6,TEST_213
213,2025-09-06T06:06:25.221640,7 (184),right,1,7,neither,left,6,,7,,2,,4,7,TEST_213
213,2025-09-06T06:14:49.221640,7 (184),full,2,7,right,right,6,3,,2,,7,6,5,TEST_213
213,2025-09-06T07:03:37.221640,8 (126),left,0,6,left,left,7,5,,,,,5,,TEST_213
213,2025-09-06T06:08:38.221640,8 (126),right,1,7,left,neither,1,6,,7,,6,4,4,TEST_213
213,2025-09-06T06:44:45.221640,8 (126),full,2,2,left,right,4,4,,,5,3,2,,TEST_213
213,2025-09-06T06:52:33.221640,9 (189),left,0,2,left,right,4,7,,7,,,5,1,TEST_213
213,2025-09-06T06:51:10.221640,9 (189),right,1,1,left,right,2,1,,,2,1,,,TEST_213
