pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
238,2025-08-31T10:31:41.221640,1 (132),left,0,5,right,left,4,2,7,,,,1,,TEST_238
238,2025-08-31T09:58:26.221640,1 (132),right,1,3,right,left,7,4,5,,5,,7,,TEST_238
238,2025-08-31T10:36:23.221640,1 (132),full,2,7,neither,right,2,4,,,1,,1,,TEST_238
238,2025-08-31T09:41:24.221640,2 (154),left,0,6,right,neither,6,7,,5,,,,6,TEST_238
238,2025-08-31T09:45:30.221640,2 (154),right,1,7,left,right,4,,5,,4,,,,TEST_238
238,2025-08-31T09:42:49.221640,2 (154),full,2,5,right,left,7,3,3,3,,6,,,TEST_238
238,2025-08-31T10:13:05.221640,3 (115),left,0,7,right,left,5,7,3,6,6,1,,6,TEST_238
238,2025-08-31T09:42:23.221640,3 (115),right,1,6,left,neither,6,3,,4,,4,,6,TEST_238
238,2025-08-31T09:57:24.221640,3 (115),full,2,5,neither,left,2,,,,,,,7,TEST_238
238,2025-08-31T10:01:19.221640,4 (128),left,0,5,neither,neither,1,,1,2,,4,1,7,TEST_238
238,2025-08-31T10:33:27.221640,4 (128),right,1,6,neither,neither,2,,5,3,,,6,,TEST_238
238,2025-08-31T09:58:25.221640,4 (128),full,2,1,left,neither,2,,,,5,6,,3,TEST_238
238,2025-08-31T10:08:55.221640,5 (124),left,0,7,right,neither,4,,,,,2,7,,TEST_238
238,2025-08-31T10:20:48.221640,5 (124),right,1,5,right,neither,2,2,,4,4,5,7,6,TEST_238
238,2025-08-31T10:15:31.221640,5 (124),full,2,3,right,right,6,5,,2,5,,2,,TEST_238
238,2025-08-31T10:40:14.221640,6 (135),left,0,3,right,left,4,5,2,7,,,,,TEST_238
238,2025-08-31T10:27:26.221640,6 (135),right,1,4,neither,neither,4,7,,,5,,4,,TEST_238
238,2025-08-31T09:57:06.221640,6 (135),full,2,4,neither,neither,6,,,3,3,,,3,TEST_238
238,2025-08-31T09:49:49.221640,7 (157),left,0,4,left,right,1,,,,5,,2,7,TEST_238
238,2025-08-31T10:13:35.221640,7 (157),right,1,7,right,right,2,,6,,5,6,,3,TEST_238
238,2025-08-31T10:26:33.221640,7 (157),full,2,5,left,right,3,,,,1,6,6,1,TEST_238
238,2025-08-31T10:20:28.221640,8 (102),left,0,6,neither,right,4,,4,,,3,,,TEST_238
238,2025-08-31T09:58:54.221640,8 (102),right,1,5,neither,right,7,,,,,7,2,2,TEST_238
238,2025-08-31T10:06:41.221640,8 (102),full,2,7,right,neither,6,4,,,,3,,4,TEST_238
