pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
216,2025-09-07T14:35:43.221640,1 (158),left,0,3,neither,neither,2,6,7,3,6,,,2,TEST_216
216,2025-09-07T14:27:25.221640,1 (158),right,1,1,left,neither,3,2,,2,5,2,,,TEST_216
216,2025-09-07T15:14:04.221640,1 (158),full,2,7,neither,neither,3,,5,,,,,,TEST_216
216,2025-09-07T15:17:01.221640,2 (123),left,0,3,right,left,5,,,1,2,3,3,,TEST_216
216,2025-09-07T15:10:52.221640,2 (123),right,1,4,right,right,3,5,,7,,7,6,7,TEST_216
216,2025-09-07T15:10:35.221640,2 (123),full,2,2,right,right,2,,,2,3,2,,3,TEST_216
216,2025-09-07T14:26:35.221640,3 (101),left,0,3,right,left,5,,,,,,6,,TEST_216
216,2025-09-07T15:01:45.221640,3 (101),right,1,7,neither,neither,1,,6,,3,,7,,TEST_216
216,2025-09-07T14:19:27.221640,3 (101),full,2,4,left,right,3,1,,6,,,7,6,TEST_216
216,2025-09-07T14:43:49.221640,4 (157),left,0,4,right,left,4,,1,,,,2,,TEST_216
216,2025-09-07T14:22:44.221640,4 (157),right,1,6,neither,left,4,,,5,5,5,5,,TEST_216
216,2025-09-07T14:26:37.221640,4 (157),full,2,3,right,right,2,,,3,,3,,,TEST_216
216,2025-09-07T14:25:35.221640,5 (107),left,0,3,left,neither,5,,4,,4,2,3,3,TEST_216
216,2025-09-07T14:36:09.221640,5 (107),right,1,1,left,right,4,,6,,7,3,,4,TEST_216
216,2025-09-07T15:08:41.221640,5 (107),full,2,7,left,left,7,,7,,,4,,,TEST_216
216,2025-09-07T14:39:16.221640,6 (181),left,0,5,neither,left,6,5,4,2,6,3,,,TEST_216
216,2025-09-07T14:21:31.221640,6 (181),right,1,6,left,left,7,,,,,2,,5,TEST_216
216,2025-09-07T15:01:33.221640,6 (181),full,2,3,left,right,1,5,1,,,7,6,3,TEST_216
216,2025-09-07T14:50:02.221640,7 (174),left,0,2,right,right,4,1,3,4,,6,1,,TEST_216
216,2025-09-07T15:16:21.221640,7 (174),right,1,5,right,right,4,,1,,,6,1,,TEST_216
216,2025-09-07T14:49:40.221640,7 (174),full,2,6,right,left,1,5,,4,,,,,TEST_216
216,2025-09-07T14:43:13.221640,8 (181),left,0,1,left,neither,7,5,,6,7,5,4,5,TEST_216
216,2025-09-07T15:09:43.221640,8 (181),right,1,3,right,right,3,1,,,1,4,,,TEST_216
216,2025-09-07T14:41:55.221640,8 (181),full,2,1,neither,right,7,,,6,6,7,,,TEST_216
216,2025-09-07T14:23:40.221640,9 (167),left,0,3,left,right,1,,3,5,1,,,3,TEST_216
216,2025-09-07T15:15:32.221640,9 (167),right,1,5,neither,left,1,,,6,4,,,,TEST_216
216,2025-09-07T14:53:23.221640,9 (167),full,2,3,left,right,3,,,,,6,,4,TEST_216
216,2025-09-07T14:26:09.221640,10 (117),left,0,4,right,right,4,,,,,,,,TEST_216
216,2025-09-07T14:20:43.221640,10 (117),right,1,1,neither,right,7,5,,1,,7,,3,TEST_216
216,2025-09-07T15:17:08.221640,10 (117),full,2,6,neither,left,6,,2,2,6,3,7,1,TEST_216
