pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
246,2025-09-01T13:04:19.221640,1 (167),left,0,7,right,left,3,1,,,2,,,5,TEST_246
246,2025-09-01T12:46:33.221640,1 (167),right,1,2,left,neither,7,7,,,,2,2,7,TEST_246
246,2025-09-01T13:11:10.221640,1 (167),full,2,1,left,left,7,6,3,2,6,7,4,,TEST_246
246,2025-09-01T13:09:17.221640,2 (144),left,0,4,left,neither,6,,3,2,,,3,2,TEST_246
246,2025-09-01T12:47:21.221640,2 (144),right,1,1,neither,neither,3,,,5,,,,6,TEST_246
246,2025-09-01T12:31:10.221640,2 (144),full,2,4,neither,left,4,,,1,1,1,,5,TEST_246
246,2025-09-01T12:51:19.221640,3 (181),left,0,5,left,left,7,1,,2,5,,,3,TEST_246
246,2025-09-01T12:49:11.221640,3 (181),right,1,7,neither,left,2,,,,,,,,TEST_246
246,2025-09-01T12:35:11.221640,3 (181),full,2,2,neither,right,7,4,2,7,7,,2,,TEST_246
246,2025-09-01T13:00:27.221640,4 (142),left,0,6,neither,left,3,6,,6,6,,,2,TEST_246
246,2025-09-01T12:52:18.221640,4 (142),right,1,6,right,left,4,,4,,6,,,,TEST_246
246,2025-09-01T13:22:22.221640,4 (142),full,2,3,right,neither,3,2,5,,,,,2,TEST_246
246,2025-09-01T12:27:57.221640,5 (191),left,0,6,left,neither,1,5,3,,,,,,TEST_246
246,2025-09-01T13:11:48.221640,5 (191),right,1,1,right,right,5,,4,,1,,1,7,TEST_246
246,2025-09-01T13:20:38.221640,5 (191),full,2,7,neither,right,1,,2,,6,,6,7,TEST_246
246,2025-09-01T13:05:48.221640,6 (135),left,0,5,neither,left,4,,,,6,1,6,,TEST_246
246,2025-09-01T12:54:50.221640,6 (135),right,1,2,neither,neither,4,4,,1,1,2,6,5,TEST_246
246,2025-09-01T13:22:52.221640,6 (135),full,2,5,left,right,6,,,,,3,3,7,TEST_246
246,2025-09-01T13:13:07.221640,7 (156),left,0,3,left,right,3,6,,3,7,3,,4,TEST_246
246,2025-09-01T12:55:43.221640,7 (156),right,1,7,right,left,2,4,2,,7,1,2,6,TEST_246
246,2025-09-01T13:22:47.221640,7 (156),full,2,6,neither,right,4,7,5,,,,5,,TEST_246
246,2025-09-01T12:52:19.221640,8 (143),left,0,5,neither,right,6,6,5,5,3,5,2,,TEST_246
