pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
203,2025-09-03T01:00:39.221640,1 (101),left,0,7,left,neither,4,3,,,,3,3,6,TEST_203
203,2025-09-03T01:07:33.221640,1 (101),right,1,1,right,neither,2,,,2,5,1,3,,TEST_203
203,2025-09-03T00:58:57.221640,1 (101),full,2,7,left,left,2,,7,3,,4,5,,TEST_203
203,2025-09-03T01:01:22.221640,2 (148),left,0,6,left,left,3,,3,,4,7,,3,TEST_203
203,2025-09-03T00:57:23.221640,2 (148),right,1,1,left,left,5,,2,2,,,7,,TEST_203
203,2025-09-03T00:58:26.221640,2 (148),full,2,5,left,right,3,,,,,,,5,TEST_203
203,2025-09-03T00:56:03.221640,3 (172),left,0,1,neither,right,4,3,,6,1,,,3,TEST_203
203,2025-09-03T01:19:08.221640,3 (172),right,1,1,neither,neither,4,,7,,,,4,4,TEST_203
203,2025-09-03T00:47:06.221640,3 (172),full,2,5,left,neither,6,2,1,2,,3,,7,TEST_203
203,2025-09-03T00:47:42.221640,4 (185),left,0,6,right,neither,2,,2,,2,7,,,TEST_203
203,2025-09-03T00:53:30.221640,4 (185),right,1,7,right,right,7,,,6,3,,,2,TEST_203
203,2025-09-03T01:00:42.221640,4 (185),full,2,3,right,right,6,5,,7,,,,,TEST_203
203,2025-09-03T01:29:07.221640,5 (176),left,0,3,neither,neither,6,5,1,4,3,,,,TEST_203
203,2025-09-03T01:32:34.221640,5 (176),right,1,2,right,left,4,7,,,4,4,4,2,TEST_203
203,2025-09-03T01:43:55.221640,5 (176),full,2,6,right,neither,3,,,2,,3,,6,TEST_203
203,2025-09-03T01:20:57.221640,6 (185),left,0,1,neither,right,5,,7,7,5,4,,,TEST_203
203,2025-09-03T00:58:48.221640,6 (185),right,1,2,neither,left,7,,,4,,,2,2,TEST_203
203,2025-09-03T01:18:15.221640,6 (185),full,2,3,neither,left,3,,6,,,,,,TEST_203
203,2025-09-03T01:10:05.221640,7 (121),left,0,5,left,left,6,,4,3,6,,4,,TEST_203
203,2025-09-03T01:10:17.221640,7 (121),right,1,7,left,right,1,,4,4,2,2,,3,TEST_203
203,2025-09-03T01:21:11.221640,7 (121),full,2,4,left,left,6,,6,2,,7,6,,TEST_203
203,2025-09-03T00:43:51.221640,8 (171),left,0,3,neither,right,6,,6,,,2,3,6,TEST_203
203,2025-09-03T01:24:52.221640,8 (171),right,1,4,neither,right,5,,7,,,,,2,TEST_203
203,2025-09-03T01:21:09.221640,8 (171),full,2,5,left,neither,3,1,3,7,3,,1,5,TEST_203
203,2025-09-03T01:06:34.221640,9 (110),left,0,6,neither,left,3,2,,2,5,1,3,6,TEST_203
203,2025-09-03T01:02:44.221640,9 (110),right,1,4,neither,right,6,4,4,6,6,6,1,,TEST_203
203,2025-09-03T01:32:36.221640,9 (110),full,2,2,left,neither,6,1,,6,,6,,,TEST_203
203,2025-09-03T00:59:42.221640,10 (185),left,0,5,left,neither,1,,6,5,,,1,,TEST_203
203,2025-09-03T01:05:20.221640,10 (185),right,1,5,neither,right,4,,,6,,4,6,,TEST_203
203,2025-09-03T01:29:48.221640,10 (185),full,2,2,right,right,3,,5,,1,2,3,,TEST_203
203,2025-09-03T00:56:50.221640,11 (113),left,0,6,neither,left,1,,,,3,4,,,TEST_203
203,2025-09-03T01:37:09.221640,11 (113),right,1,1,left,neither,6,5,,,,6,7,7,TEST_203
203,2025-09-03T01:14:39.221640,11 (113),full,2,6,right,neither,5,,4,,4,2,3,2,TEST_203
203,2025-09-03T01:17:23.221640,12 (191),left,0,1,left,right,4,7,,6,3,,1,7,TEST_203
203,2025-09-03T01:06:43.221640,12 (191),right,1,5,left,neither,4,1,,,,,3,1,TEST_203
203,2025-09-03T01:39:24.221640,12 (191),full,2,6,left,right,3,,,,6,,5,1,TEST_203
203,2025-09-03T00:45:08.221640,13 (124),left,0,3,left,right,3,,,2,4,2,,,TEST_203
203,2025-09-03T01:01:20.221640,13 (124),right,1,3,right,left,5,,,6,1,,,,TEST_203
203,2025-09-03T01:22:42.221640,13 (124),full,2,7,left,neither,3,5,,6,4,,4,,TEST_203
203,2025-09-03T00:44:50.221640,14 (143),left,0,2,left,neither,2,7,,3,1,,2,,TEST_203
203,2025-09-03T00:54:05.221640,14 (143),right,1,2,left,right,3,,,1,,,,,TEST_203
203,2025-09-03T00:48:26.221640,14 (143),full,2,3,right,right,1,,4,3,1,,,,TEST_203
203,2025-09-03T01:27:59.221640,15 (160),left,0,3,right,right,4,6,4,4,7,2,,,TEST_203
203,2025-09-03T00:58:45.221640,15 (160),right,1,7,right,left,1,7,,,3,,,4,TEST_203
203,2025-09-03T00:48:32.221640,15 (160),full,2,2,right,right,6,,3,2,,3,7,,TEST_203
203,2025-09-03T01:15:55.221640,16 (129),left,0,1,right,left,1,5,,5,,,1,5,TEST_203
203,2025-09-03T01:19:09.221640,16 (129),right,1,1,left,right,2,6,,,,1,,3,TEST_203
