pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
207,2025-08-25T02:40:39.221640,1 (149),left,0,6,neither,right,5,,2,6,4,,,6,TEST_207
207,2025-08-25T02:19:56.221640,1 (149),right,1,4,left,right,7,7,3,,6,4,4,6,TEST_207
207,2025-08-25T02:16:15.221640,1 (149),full,2,7,left,neither,1,,4,3,7,,2,1,TEST_207
207,2025-08-25T02:56:09.221640,2 (104),left,0,3,right,neither,2,4,1,,,3,1,,TEST_207
207,2025-08-25T02:18:19.221640,2 (104),right,1,1,left,neither,6,,,,,,6,1,TEST_207
207,2025-08-25T02:55:18.221640,2 (104),full,2,1,neither,neither,3,,,7,5,6,,7,TEST_207
207,2025-08-25T02:31:03.221640,3 (170),left,0,1,right,right,4,,5,,1,2,5,1,TEST_207
207,2025-08-25T02:06:27.221640,3 (170),right,1,4,right,right,3,,,,,7,1,,TEST_207
207,2025-08-25T02:20:59.221640,3 (170),full,2,3,right,neither,2,,5,,,1,,,TEST_207
207,2025-08-25T02:42:40.221640,4 (200),left,0,2,left,right,4,,5,3,,7,6,3,TEST_207
207,2025-08-25T02:26:56.221640,4 (200),right,1,3,neither,left,7,1,,,,5,,,TEST_207
207,2025-08-25T02:49:03.221640,4 (200),full,2,1,right,neither,7,,,,,4,,2,TEST_207
207,2025-08-25T02:44:34.221640,5 (127),left,0,3,right,neither,4,,7,,1,3,6,2,TEST_207
207,2025-08-25T02:51:12.221640,5 (127),right,1,4,right,left,5,7,,7,4,3,,7,TEST_207
207,2025-08-25T02:12:39.221640,5 (127),full,2,5,neither,right,2,3,3,3,4,,7,,TEST_207
207,2025-08-25T02:14:46.221640,6 (161),left,0,2,left,right,3,7,,,,,,,TEST_207
207,2025-08-25T02:51:40.221640,6 (161),right,1,2,left,left,3,5,7,,,,6,,TEST_207
207,2025-08-25T02:56:13.221640,6 (161),full,2,6,neither,right,4,1,,,6,5,6,,TEST_207
207,2025-08-25T02:50:23.221640,7 (171),left,0,3,neither,left,7,,1,3,7,4,1,3,TEST_207
207,2025-08-25T02:46:58.221640,7 (171),right,1,2,left,right,7,,,,,5,,5,TEST_207
207,2025-08-25T02:43:02.221640,7 (171),full,2,4,left,left,2,,7,,4,,,1,TEST_207
207,2025-08-25T02:06:48.221640,8 (120),left,0,7,left,right,3,2,5,,2,7,2,,TEST_207
207,2025-08-25T02:50:01.221640,8 (120),right,1,1,left,right,3,,7,,6,,4,6,TEST_207
207,2025-08-25T02:31:42.221640,8 (120),full,2,1,right,right,6,4,,3,,5,,2,TEST_207
207,2025-08-25T02:37:50.221640,9 (106),left,0,2,left,neither,5,,5,3,4,,,7,TEST_207
207,2025-08-25T02:34:24.221640,9 (106),right,1,1,right,left,5,5,5,,,3,,,TEST_207
207,2025-08-25T02:18:37.221640,9 (106),full,2,6,right,right,1,,7,1,,7,6,1,TEST_207
207,2025-08-25T02:06:42.221640,10 (103),left,0,1,neither,neither,6,2,3,,3,1,,1,TEST_207
207,2025-08-25T02:50:55.221640,10 (103),right,1,1,left,right,1,4,,7,1,2,5,4,TEST_207
207,2025-08-25T02:59:21.221640,10 (103),full,2,6,right,left,6,,,,,1,5,,TEST_207
207,2025-08-25T02:08:58.221640,11 (189),left,0,7,right,left,7,,2,,3,,1,1,TEST_207
207,2025-08-25T02:27:25.221640,11 (189),right,1,5,neither,right,6,,,5,,2,4,,TEST_207
207,2025-08-25T02:39:48.221640,11 (189),full,2,5,right,neither,5,1,1,,,,7,,TEST_207
207,2025-08-25T02:24:23.221640,12 (125),left,0,6,left,neither,4,,,4,,,5,,TEST_207
207,2025-08-25T02:14:15.221640,12 (125),right,1,4,left,neither,5,,,,6,6,1,,TEST_207
207,2025-08-25T02:53:46.221640,12 (125),full,2,3,neither,neither,1,4,,2,3,5,7,5,TEST_207
207,2025-08-25T02:52:03.221640,13 (118),left,0,1,left,left,1,1,,7,,,,4,TEST_207
207,2025-08-25T02:30:32.221640,13 (118),right,1,4,neither,neither,5,1,4,,2,2,,2,TEST_207
207,2025-08-25T02:23:07.221640,13 (118),full,2,1,left,left,7,7,,,,,6,6,TEST_207
207,2025-08-25T02:44:42.221640,14 (113),left,0,3,neither,neither,1,,2,7,5,3,3,6,TEST_207
207,2025-08-25T02:51:19.221640,14 (113),right,1,2,right,right,1,1,7,,,,7,4,TEST_207
207,2025-08-25T02:46:26.221640,14 (113),full,2,5,neither,neither,4,3,7,,6,3,5,,TEST_207
207,2025-08-25T02:07:00.221640,15 (120),left,0,2,right,left,5,6,4,,2,5,7,2,TEST_207
207,2025-08-25T02:55:58.221640,15 (120),right,1,3,right,neither,3,,,1,,5,4,5,TEST_207
207,2025-08-25T02:57:05.221640,15 (120),full,2,6,right,right,4,,6,,3,,,4,TEST_207
207,2025-08-25T02:44:50.221640,16 (154),left,0,2,right,left,3,7,,,,,,,TEST_207
207,2025-08-25T02:38:41.221640,16 (154),right,1,3,right,neither,6,,7,,3,3,6,,TEST_207
207,2025-08-25T02:06:55.221640,16 (154),full,2,6,left,neither,2,2,,,2,,4,,TEST_207
207,2025-08-25T02:17:15.221640,17 (123),left,0,1,right,left,7,5,,3,6,,4,6,TEST_207
207,2025-08-25T02:29:20.221640,17 (123),right,1,6,left,neither,4,7,,6,4,4,2,4,TEST_207
207,2025-08-25T02:00:38.221640,17 (123),full,2,2,left,neither,4,,1,,,,,,TEST_207
207,2025-08-25T02:47:49.221640,18 (200),left,0,7,right,right,5,,,,,5,,,TEST_207
207,2025-08-25T02:27:52.221640,18 (200),right,1,7,right,left,7,,,2,,,,4,TEST_207
207,2025-08-25T02:13:39.221640,18 (200),full,2,1,neither,neither,5,2,6,,4,6,7,3,TEST_207
207,2025-08-25T02:51:11.221640,19 (187),left,0,6,right,right,7,2,,,,,3,3,TEST_207
207,2025-08-25T02:42:20.221640,19 (187),right,1,4,right,right,6,1,7,5,5,2,3,4,TEST_207
207,2025-08-25T02:02:23.221640,19 (187),full,2,1,neither,neither,3,,3,,,,4,,TEST_207
207,2025-08-25T02:45:47.221640,20 (177),left,0,4,neither,right,2,,3,2,,,5,,TEST_207
207,2025-08-25T02:40:30.221640,20 (177),right,1,2,left,neither,2,3,,4,,,1,,TEST_207
207,2025-08-25T02:53:33.221640,20 (177),full,2,3,left,right,6,2,,,,4,5,1,TEST_207
207,2025-08-25T02:42:44.221640,21 (106),left,0,1,left,left,4,,,3,3,,,,TEST_207
207,2025-08-25T02:42:03.221640,21 (106),right,1,2,left,neither,6,6,,6,4,4,7,,TEST_207
207,2025-08-25T02:57:49.221640,21 (106),full,2,6,neither,right,6,5,,,,3,7,,TEST_207
207,2025-08-25T02:44:52.221640,22 (131),left,0,5,right,neither,3,6,4,4,3,4,,,TEST_207
207,2025-08-25T01:58:55.221640,22 (131),right,1,3,right,right,1,4,7,7,,1,2,,TEST_207
207,2025-08-25T02:47:00.221640,22 (131),full,2,1,neither,neither,5,,,,,4,,,TEST_207
207,2025-08-25T02:39:22.221640,23 (136),left,0,6,left,neither,4,5,,,,,,2,TEST_207
207,2025-08-25T02:32:38.221640,23 (136),right,1,6,left,neither,2,,2,,,6,4,,TEST_207
207,2025-08-25T02:39:02.221640,23 (136),full,2,5,left,right,6,,7,7,6,,,,TEST_207
207,2025-08-25T02:09:51.221640,24 (175),left,0,4,left,neither,1,4,,,1,,,5,TEST_207
207,2025-08-25T02:39:43.221640,24 (175),right,1,7,left,neither,1,2,,,7,,6,,TEST_207
207,2025-08-25T02:53:00.221640,24 (175),full,2,3,neither,left,6,4,,4,,5,,1,TEST_207
207,2025-08-25T02:37:55.221640,25 (180),left,0,5,right,left,5,4,2,,,5,4,,TEST_207
207,2025-08-25T02:25:15.221640,25 (180),right,1,1,neither,left,6,,,,,1,2,6,TEST_207
207,2025-08-25T02:20:22.221640,25 (180),full,2,2,right,right,5,,,3,,,5,,TEST_207
207,2025-08-25T02:53:38.221640,26 (122),left,0,7,right,neither,7,7,6,2,2,,,,TEST_207
207,2025-08-25T02:29:34.221640,26 (122),right,1,3,neither,neither,4,,,6,,7,3,,TEST_207
207,2025-08-25T02:11:08.221640,26 (122),full,2,1,neither,right,1,,6,3,,,,,TEST_207
207,2025-08-25T02:40:30.221640,27 (120),left,0,2,left,right,5,,,,,4,,,TEST_207
207,2025-08-25T02:42:47.221640,27 (120),right,1,2,right,left,1,4,1,2,4,2,,1,TEST_207
207,2025-08-25T02:58:41.221640,27 (120),full,2,1,left,right,2,1,,,7,,2,3,TEST_207
207,2025-08-25T02:08:12.221640,28 (136),left,0,1,left,left,4,,7,7,,3,,2,TEST_207
207,2025-08-25T02:24:57.221640,28 (136),right,1,2,neither,left,2,1,2,,5,3,4,5,TEST_207
207,2025-08-25T02:00:48.221640,28 (136),full,2,5,left,neither,1,1,,3,1,1,4,3,TEST_207
207,2025-08-25T02:12:59.221640,29 (153),left,0,3,right,right,2,,,,,6,,,TEST_207
207,2025-08-25T02:00:14.221640,29 (153),right,1,6,right,neither,4,,2,2,,,5,,TEST_207
207,2025-08-25T02:23:11.221640,29 (153),full,2,6,neither,right,5,,5,,,,2,2,TEST_207
207,2025-08-25T02:19:47.221640,30 (174),left,0,7,left,left,5,6,6,,1,,4,6,TEST_207
207,2025-08-25T02:01:52.221640,30 (174),right,1,2,neither,left,3,1,4,6,,,,,TEST_207
207,2025-08-25T02:10:34.221640,30 (174),full,2,4,left,neither,4,,,,4,,,,TEST_207
207,2025-08-25T02:01:51.221640,31 (111),left,0,5,left,neither,3,,7,,,,4,7,TEST_207
207,2025-08-25T02:44:10.221640,31 (111),right,1,5,neither,right,7,2,3,5,4,,3,,TEST_207
207,2025-08-25T02:28:50.221640,31 (111),full,2,6,left,left,1,1,7,,5,,,,TEST_207
207,2025-08-25T02:54:05.221640,32 (192),left,0,2,right,right,5,,6,4,,,,,TEST_207
207,2025-08-25T02:03:21.221640,32 (192),right,1,1,neither,right,3,3,,,,,,,TEST_207
207,2025-08-25T02:13:51.221640,32 (192),full,2,1,neither,neither,1,7,6,,,2,,,TEST_207
207,2025-08-25T02:01:48.221640,33 (195),left,0,6,neither,left,7,7,3,5,,,7,5,TEST_207
207,2025-08-25T02:51:01.221640,33 (195),right,1,3,left,left,2,5,,2,,2,1,,TEST_207
207,2025-08-25T02:37:47.221640,33 (195),full,2,6,right,right,1,4,1,6,6,4,,7,TEST_207
207,2025-08-25T02:25:37.221640,34 (170),left,0,2,neither,left,3,,,1,6,2,2,,TEST_207
207,2025-08-25T02:16:27.221640,34 (170),right,1,1,neither,left,7,,6,,,,5,,TEST_207
207,2025-08-25T02:26:09.221640,34 (170),full,2,5,left,neither,3,,7,2,5,,,7,TEST_207
207,2025-08-25T02:11:49.221640,35 (120),left,0,6,right,neither,2,,,,,5,6,,TEST_207
207,2025-08-25T02:10:42.221640,35 (120),right,1,5,neither,right,2,,,,,2,1,,TEST_207
207,2025-08-25T02:55:48.221640,35 (120),full,2,6,neither,right,5,,,,,6,5,2,TEST_207
