pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
208,2025-08-25T19:52:56.221640,1 (135),left,0,1,neither,left,4,,5,,,1,7,5,TEST_208
208,2025-08-25T20:25:39.221640,1 (135),right,1,6,left,left,7,4,,4,4,,,,TEST_208
208,2025-08-25T20:36:59.221640,1 (135),full,2,6,right,left,6,,,7,,,,5,TEST_208
208,2025-08-25T20:18:21.221640,2 (102),left,0,7,right,right,4,,7,2,,5,7,,TEST_208
208,2025-08-25T20:25:45.221640,2 (102),right,1,3,neither,neither,5,,,2,1,,,1,TEST_208
208,2025-08-25T20:32:09.221640,2 (102),full,2,2,left,left,1,,,,,,,,TEST_208
208,2025-08-25T20:27:31.221640,3 (127),left,0,2,right,neither,7,,,7,5,4,,7,TEST_208
208,2025-08-25T19:52:13.221640,3 (127),right,1,6,left,left,3,4,,,,2,,,TEST_208
208,2025-08-25T19:59:18.221640,3 (127),full,2,6,right,right,1,,,4,,,3,2,TEST_208
208,2025-08-25T20:12:00.221640,4 (103),left,0,1,right,neither,2,1,,4,1,,6,,TEST_208
208,2025-08-25T20:26:35.221640,4 (103),right,1,6,neither,neither,4,,,1,,4,7,3,TEST_208
208,2025-08-25T19:56:38.221640,4 (103),full,2,3,neither,neither,3,3,2,6,,5,2,,TEST_208
208,2025-08-25T19:57:08.221640,5 (174),left,0,1,left,left,2,,,4,,5,,,TEST_208
208,2025-08-25T19:59:06.221640,5 (174),right,1,2,neither,left,2,4,,4,,2,,,TEST_208
208,2025-08-25T20:35:09.221640,5 (174),full,2,2,right,neither,2,6,,,,3,7,2,TEST_208
208,2025-08-25T20:25:44.221640,6 (193),left,0,6,right,left,2,6,5,,,,7,,TEST_208
208,2025-08-25T20:19:27.221640,6 (193),right,1,1,right,right,1,1,6,,6,3,3,,TEST_208
208,2025-08-25T19:46:27.221640,6 (193),full,2,4,left,left,3,1,6,,4,2,3,,TEST_208
208,2025-08-25T20:14:58.221640,7 (144),left,0,2,right,right,3,,4,2,4,2,4,3,TEST_208
208,2025-08-25T19:43:12.221640,7 (144),right,1,6,neither,left,2,7,,3,3,,,,TEST_208
208,2025-08-25T19:42:35.221640,7 (144),full,2,2,right,right,3,,3,,,,1,,TEST_208
208,2025-08-25T19:56:16.221640,8 (152),left,0,1,left,neither,7,,,5,1,3,5,,TEST_208
208,2025-08-25T19:59:32.221640,8 (152),right,1,6,left,neither,4,,,1,5,,6,,TEST_208
208,2025-08-25T20:36:20.221640,8 (152),full,2,6,neither,neither,7,,,,2,7,2,,TEST_208
208,2025-08-25T20:05:18.221640,9 (140),left,0,6,right,neither,3,6,7,,,,1,,TEST_208
208,2025-08-25T20:31:08.221640,9 (140),right,1,6,neither,right,6,1,,6,7,7,,,TEST_208
208,2025-08-25T20:28:01.221640,9 (140),full,2,3,neither,left,2,5,4,,4,,,,TEST_208
208,2025-08-25T19:43:27.221640,10 (130),left,0,2,left,right,1,3,1,,3,1,6,,TEST_208
208,2025-08-25T20:20:27.221640,10 (130),right,1,5,left,neither,7,3,,2,2,,,,TEST_208
208,2025-08-25T20:24:34.221640,10 (130),full,2,3,left,right,4,3,7,,5,1,,,TEST_208
208,2025-08-25T20:12:21.221640,11 (160),left,0,1,right,left,4,2,5,,,,,1,TEST_208
208,2025-08-25T19:37:11.221640,11 (160),right,1,7,neither,left,1,,6,,,3,6,2,TEST_208
208,2025-08-25T19:53:50.221640,11 (160),full,2,4,left,right,3,,,7,6,6,7,3,TEST_208
208,2025-08-25T20:27:09.221640,12 (146),left,0,2,neither,right,7,,1,,,,,3,TEST_208
208,2025-08-25T20:12:57.221640,12 (146),right,1,4,neither,right,3,3,1,2,,3,4,3,TEST_208
208,2025-08-25T19:57:03.221640,12 (146),full,2,4,left,neither,2,,,,6,,,,TEST_208
208,2025-08-25T20:15:42.221640,13 (130),left,0,6,right,right,1,7,,,,,6,2,TEST_208
208,2025-08-25T19:44:05.221640,13 (130),right,1,6,right,neither,7,1,7,,3,7,,,TEST_208
208,2025-08-25T20:09:38.221640,13 (130),full,2,3,neither,left,3,,7,,,1,2,6,TEST_208
208,2025-08-25T20:00:16.221640,14 (191),left,0,3,left,right,4,,2,2,2,,3,,TEST_208
208,2025-08-25T19:48:52.221640,14 (191),right,1,6,right,left,1,,3,3,,,2,3,TEST_208
208,2025-08-25T19:56:05.221640,14 (191),full,2,7,left,left,3,7,,4,4,6,,2,TEST_208
208,2025-08-25T20:35:52.221640,15 (181),left,0,6,neither,right,3,,4,2,,,2,1,TEST_208
208,2025-08-25T20:21:56.221640,15 (181),right,1,1,right,neither,2,,,6,6,3,,2,TEST_208
208,2025-08-25T20:16:01.221640,15 (181),full,2,5,left,left,3,,,,2,6,,,TEST_208
208,2025-08-25T20:09:41.221640,16 (128),left,0,5,right,right,3,,3,1,,,6,,TEST_208
208,2025-08-25T20:25:02.221640,16 (128),right,1,5,right,right,5,2,2,,1,,,,TEST_208
208,2025-08-25T20:36:30.221640,16 (128),full,2,2,right,left,4,,6,,1,,,6,TEST_208
208,2025-08-25T20:21:44.221640,17 (118),left,0,1,left,neither,3,7,3,3,6,5,,3,TEST_208
208,2025-08-25T20:02:50.221640,17 (118),right,1,6,right,neither,7,3,4,1,,,4,,TEST_208
208,2025-08-25T19:58:22.221640,17 (118),full,2,7,right,right,2,2,1,5,,4,,6,TEST_208
208,2025-08-25T20:05:12.221640,18 (196),left,0,1,left,left,4,5,5,2,7,4,,,TEST_208
