pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
201,2025-09-06T08:00:52.221640,1 (158),left,0,2,left,right,5,5,,,,,4,,TEST_201
201,2025-09-06T08:00:59.221640,1 (158),right,1,7,right,neither,1,,5,3,,,,,TEST_201
201,2025-09-06T07:58:48.221640,1 (158),full,2,5,left,left,7,6,3,2,3,,7,6,TEST_201
201,2025-09-06T07:27:59.221640,2 (168),left,0,6,right,left,6,,,,,,,,TEST_201
201,2025-09-06T08:11:17.221640,2 (168),right,1,4,neither,left,1,1,,2,7,7,7,,TEST_201
201,2025-09-06T08:01:22.221640,2 (168),full,2,6,right,left,3,5,5,6,,5,,3,TEST_201
201,2025-09-06T07:59:47.221640,3 (197),left,0,3,left,left,5,5,,,,3,,6,TEST_201
201,2025-09-06T07:23:35.221640,3 (197),right,1,5,neither,right,5,,5,,,,,,TEST_201
201,2025-09-06T08:15:34.221640,3 (197),full,2,3,left,right,6,,,,,6,7,,TEST_201
201,2025-09-06T07:32:10.221640,4 (145),left,0,5,right,left,7,,,,4,6,,7,TEST_201
201,2025-09-06T08:02:31.221640,4 (145),right,1,4,neither,right,3,5,6,6,,,3,,TEST_201
201,2025-09-06T08:11:53.221640,4 (145),full,2,2,left,neither,1,,1,,,7,,2,TEST_201
201,2025-09-06T07:32:39.221640,5 (111),left,0,2,neither,left,7,,,7,,6,,2,TEST_201
201,2025-09-06T07:32:45.221640,5 (111),right,1,3,left,neither,6,,,,,1,,6,TEST_201
201,2025-09-06T07:35:09.221640,5 (111),full,2,7,neither,right,6,4,,,,,5,,TEST_201
201,2025-09-06T07:39:51.221640,6 (117),left,0,1,right,neither,1,,5,,,,4,,TEST_201
201,2025-09-06T07:54:41.221640,6 (117),right,1,4,right,right,5,5,7,6,4,,,,TEST_201
201,2025-09-06T07:37:56.221640,6 (117),full,2,7,left,right,7,,6,5,5,,,7,TEST_201
201,2025-09-06T08:00:17.221640,7 (104),left,0,7,neither,left,3,1,7,3,,,6,3,TEST_201
201,2025-09-06T07:25:40.221640,7 (104),right,1,6,left,neither,1,3,,,,,1,,TEST_201
201,2025-09-06T07:27:26.221640,7 (104),full,2,7,neither,neither,5,3,4,,6,,3,3,TEST_201
201,2025-09-06T07:54:09.221640,8 (118),left,0,2,neither,left,2,6,7,,1,,,,TEST_201
201,2025-09-06T07:42:12.221640,8 (118),right,1,3,left,right,6,7,,7,,7,,2,TEST_201
201,2025-09-06T07:59:17.221640,8 (118),full,2,4,neither,right,5,7,,3,6,,5,3,TEST_201
201,2025-09-06T07:59:30.221640,9 (109),left,0,3,right,left,5,7,,6,,1,7,,TEST_201
201,2025-09-06T08:07:18.221640,9 (109),right,1,3,neither,right,2,6,,7,,,,5,TEST_201
201,2025-09-06T07:42:13.221640,9 (109),full,2,2,right,left,2,,,,4,2,,,TEST_201
201,2025-09-06T08:15:41.221640,10 (152),left,0,1,neither,left,2,,,,6,,4,,TEST_201
201,2025-09-06T07:34:06.221640,10 (152),right,1,2,left,right,5,7,,5,1,,2,,TEST_201
201,2025-09-06T08:02:19.221640,10 (152),full,2,3,left,left,2,,,1,4,7,,5,TEST_201
201,2025-09-06T07:35:32.221640,11 (171),left,0,6,neither,right,7,,4,,,,7,,TEST_201
201,2025-09-06T07:48:13.221640,11 (171),right,1,5,right,right,6,,,4,,,4,,TEST_201
201,2025-09-06T08:17:58.221640,11 (171),full,2,2,right,left,3,4,,,4,4,,3,TEST_201
201,2025-09-06T08:06:33.221640,12 (199),left,0,5,neither,neither,7,7,4,3,2,5,,6,TEST_201
201,2025-09-06T07:21:33.221640,12 (199),right,1,2,neither,right,7,,,3,7,7,1,4,TEST_201
201,2025-09-06T07:59:13.221640,12 (199),full,2,1,neither,neither,3,,,,6,4,,3,TEST_201
201,2025-09-06T07:25:45.221640,13 (121),left,0,3,left,neither,5,,,,,,,,TEST_201
201,2025-09-06T07:44:53.221640,13 (121),right,1,6,right,right,6,,1,,,1,1,,TEST_201
201,2025-09-06T07:34:21.221640,13 (121),full,2,3,right,right,1,,4,,2,1,4,4,TEST_201
201,2025-09-06T07:39:51.221640,14 (179),left,0,2,right,neither,6,,4,,,7,,,TEST_201
201,2025-09-06T07:47:39.221640,14 (179),right,1,4,neither,neither,1,,,,,3,7,,TEST_201
201,2025-09-06T08:06:11.221640,14 (179),full,2,6,right,right,6,,6,,,,,7,TEST_201
201,2025-09-06T08:13:33.221640,15 (116),left,0,5,neither,right,7,4,,2,2,,,,TEST_201
201,2025-09-06T07:31:42.221640,15 (116),right,1,2,neither,left,6,,1,,,6,6,,TEST_201
201,2025-09-06T07:43:30.221640,15 (116),full,2,4,neither,neither,7,,,3,1,,,5,TEST_201
201,2025-09-06T07:48:07.221640,16 (186),left,0,7,left,neither,7,,,,,,,2,TEST_201
201,2025-09-06T07:28:02.221640,16 (186),right,1,7,left,left,4,,7,1,,,,,TEST_201
201,2025-09-06T08:04:09.221640,16 (186),full,2,5,right,left,3,,7,6,,7,,1,TEST_201
201,2025-09-06T08:11:34.221640,17 (119),left,0,1,left,left,4,,6,5,3,,7,,TEST_201
201,2025-09-06T08:00:58.221640,17 (119),right,1,5,neither,left,5,,1,4,,2,,,TEST_201
201,2025-09-06T07:43:08.221640,17 (119),full,2,1,right,neither,3,,,,,1,3,3,TEST_201
201,2025-09-06T07:39:45.221640,18 (154),left,0,2,left,neither,3,2,6,,2,4,,,TEST_201
201,2025-09-06T08:00:55.221640,18 (154),right,1,6,right,right,6,4,,,,4,3,3,TEST_201
201,2025-09-06T08:17:38.221640,18 (154),full,2,3,neither,neither,5,4,,5,,7,,6,TEST_201
201,2025-09-06T07:58:50.221640,19 (107),left,0,1,neither,right,4,,,,,6,,1,TEST_201
201,2025-09-06T07:34:52.221640,19 (107),right,1,6,right,neither,7,,4,,,5,,6,TEST_201
201,2025-09-06T07:30:36.221640,19 (107),full,2,1,left,left,4,7,4,,,,,,TEST_201
201,2025-09-06T07:36:32.221640,20 (109),left,0,6,neither,right,4,,,7,,1,4,,TEST_201
201,2025-09-06T08:16:14.221640,20 (109),right,1,4,left,left,5,6,,,,3,,4,TEST_201
201,2025-09-06T07:46:31.221640,20 (109),full,2,2,left,neither,6,3,,2,2,4,,3,TEST_201
201,2025-09-06T08:06:58.221640,21 (165),left,0,2,neither,left,1,2,,5,,,7,,TEST_201
201,2025-09-06T07:46:52.221640,21 (165),right,1,7,neither,neither,1,,2,,6,5,4,,TEST_201
201,2025-09-06T07:55:09.221640,21 (165),full,2,3,left,neither,2,,4,,4,,,3,TEST_201
201,2025-09-06T07:22:49.221640,22 (138),left,0,6,neither,right,3,6,5,6,6,4,,6,TEST_201
201,2025-09-06T07:51:43.221640,22 (138),right,1,4,neither,right,6,5,,2,1,,,2,TEST_201
201,2025-09-06T08:06:05.221640,22 (138),full,2,5,neither,right,5,5,3,5,2,6,2,,TEST_201
201,2025-09-06T07:30:57.221640,23 (102),left,0,7,neither,neither,3,,7,5,2,3,,7,TEST_201
201,2025-09-06T07:18:23.221640,23 (102),right,1,7,neither,neither,7,3,2,5,4,1,6,,TEST_201
201,2025-09-06T07:23:12.221640,23 (102),full,2,1,left,left,4,2,,7,,5,,4,TEST_201
201,2025-09-06T08:02:19.221640,24 (164),left,0,3,neither,right,3,2,,3,7,4,,,TEST_201
201,2025-09-06T08:01:42.221640,24 (164),right,1,7,neither,right,1,,6,2,,,,4,TEST_201
201,2025-09-06T08:12:51.221640,24 (164),full,2,5,neither,left,1,,3,,3,7,,7,TEST_201
201,2025-09-06T07:40:36.221640,25 (168),left,0,7,neither,left,6,5,,,,,2,6,TEST_201
201,2025-09-06T08:04:53.221640,25 (168),right,1,7,left,neither,4,1,3,4,1,1,1,,TEST_201
201,2025-09-06T07:26:24.221640,25 (168),full,2,3,right,right,3,,6,,7,3,7,,TEST_201
201,2025-09-06T07:22:31.221640,26 (198),left,0,5,neither,left,1,,,,,1,,2,TEST_201
