pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
236,2025-08-28T10:40:36.221640,1 (193),left,0,7,right,left,2,,,5,,6,2,,TEST_236
236,2025-08-28T10:26:37.221640,1 (193),right,1,1,left,neither,3,2,6,2,5,4,6,,TEST_236
236,2025-08-28T10:55:23.221640,1 (193),full,2,7,left,right,4,,,,2,,6,5,TEST_236
236,2025-08-28T10:30:11.221640,2 (184),left,0,1,right,neither,2,3,,,,,1,3,TEST_236
236,2025-08-28T10:52:37.221640,2 (184),right,1,1,left,right,5,,,5,2,,6,4,TEST_236
236,2025-08-28T10:15:36.221640,2 (184),full,2,3,right,neither,5,,6,4,,2,2,,TEST_236
236,2025-08-28T10:34:53.221640,3 (132),left,0,2,neither,left,5,5,2,6,,7,3,,TEST_236
236,2025-08-28T11:09:32.221640,3 (132),right,1,3,left,neither,2,,,,,4,,,TEST_236
236,2025-08-28T10:50:45.221640,3 (132),full,2,5,left,neither,6,,,,1,4,1,2,TEST_236
236,2025-08-28T10:20:04.221640,4 (151),left,0,4,left,neither,2,1,1,,2,,7,,TEST_236
236,2025-08-28T10:56:04.221640,4 (151),right,1,6,neither,right,6,6,,,7,,,5,TEST_236
236,2025-08-28T11:13:18.221640,4 (151),full,2,3,left,neither,7,3,7,,7,,7,1,TEST_236
236,2025-08-28T10:43:33.221640,5 (173),left,0,1,neither,left,1,4,,3,,,,3,TEST_236
236,2025-08-28T10:51:31.221640,5 (173),right,1,7,left,neither,2,2,,,,,,,TEST_236
236,2025-08-28T10:31:53.221640,5 (173),full,2,3,left,neither,2,,5,6,4,,,4,TEST_236
236,2025-08-28T10:35:34.221640,6 (115),left,0,5,neither,left,2,7,2,5,7,,3,,TEST_236
236,2025-08-28T10:16:57.221640,6 (115),right,1,3,right,right,7,,3,6,,,6,,TEST_236
236,2025-08-28T11:01:56.221640,6 (115),full,2,2,right,right,6,5,,5,6,,,,TEST_236
236,2025-08-28T10:32:36.221640,7 (148),left,0,4,left,right,5,,,6,1,,5,1,TEST_236
236,2025-08-28T10:19:46.221640,7 (148),right,1,5,left,left,3,,,2,,3,2,2,TEST_236
236,2025-08-28T10:55:12.221640,7 (148),full,2,3,left,left,7,,5,,5,3,7,,TEST_236
236,2025-08-28T10:52:31.221640,8 (157),left,0,6,right,left,4,,5,3,,2,,4,TEST_236
236,2025-08-28T10:33:06.221640,8 (157),right,1,4,right,right,4,,6,,6,,5,,TEST_236
236,2025-08-28T10:48:21.221640,8 (157),full,2,5,left,right,6,,5,1,7,2,7,2,TEST_236
236,2025-08-28T10:40:08.221640,9 (144),left,0,1,left,right,6,5,,,,6,1,,TEST_236
236,2025-08-28T11:05:53.221640,9 (144),right,1,4,left,right,4,5,,,6,2,2,,TEST_236
236,2025-08-28T11:06:26.221640,9 (144),full,2,3,right,neither,4,,2,6,3,6,5,4,TEST_236
236,2025-08-28T11:02:30.221640,10 (160),left,0,4,left,left,4,,2,,,5,7,,TEST_236
236,2025-08-28T10:45:41.221640,10 (160),right,1,5,right,neither,1,,2,,1,,,2,TEST_236
236,2025-08-28T11:08:51.221640,10 (160),full,2,1,right,left,2,,,1,,3,,2,TEST_236
236,2025-08-28T10:51:37.221640,11 (179),left,0,1,right,neither,5,6,7,,,,7,1,TEST_236
236,2025-08-28T10:40:12.221640,11 (179),right,1,7,left,neither,4,2,,2,,,,7,TEST_236
236,2025-08-28T10:50:04.221640,11 (179),full,2,7,right,neither,7,,,,,4,1,,TEST_236
236,2025-08-28T10:23:19.221640,12 (182),left,0,1,neither,right,2,3,,4,,,,1,TEST_236
236,2025-08-28T11:11:40.221640,12 (182),right,1,4,left,left,6,1,2,1,6,2,,4,TEST_236
236,2025-08-28T10:36:26.221640,12 (182),full,2,4,right,neither,7,6,,4,5,7,,7,TEST_236
236,2025-08-28T10:33:18.221640,13 (159),left,0,5,left,right,4,7,,2,,3,,7,TEST_236
236,2025-08-28T10:36:05.221640,13 (159),right,1,5,neither,neither,5,,,,,3,,,TEST_236
236,2025-08-28T11:03:11.221640,13 (159),full,2,3,left,neither,7,1,1,,5,1,,1,TEST_236
236,2025-08-28T10:29:13.221640,14 (137),left,0,2,neither,left,1,4,3,,5,,,5,TEST_236
236,2025-08-28T11:14:38.221640,14 (137),right,1,2,right,right,5,7,3,6,,,,6,TEST_236
236,2025-08-28T10:40:06.221640,14 (137),full,2,6,left,neither,6,5,6,,,5,1,3,TEST_236
236,2025-08-28T10:23:14.221640,15 (188),left,0,3,left,left,4,,2,4,,,,7,TEST_236
236,2025-08-28T10:46:56.221640,15 (188),right,1,5,right,neither,6,4,2,6,,,5,5,TEST_236
236,2025-08-28T10:59:22.221640,15 (188),full,2,5,neither,neither,5,,4,,3,,,,TEST_236
236,2025-08-28T11:01:51.221640,16 (155),left,0,7,right,neither,6,7,6,3,4,,7,,TEST_236
236,2025-08-28T10:56:56.221640,16 (155),right,1,5,neither,right,2,,5,2,,,7,5,TEST_236
236,2025-08-28T10:38:37.221640,16 (155),full,2,5,neither,left,6,3,5,7,3,2,1,1,TEST_236
236,2025-08-28T10:39:46.221640,17 (149),left,0,2,right,neither,5,1,,2,5,6,4,6,TEST_236
236,2025-08-28T10:38:37.221640,17 (149),right,1,7,right,neither,7,,1,5,1,,5,4,TEST_236
236,2025-08-28T10:59:12.221640,17 (149),full,2,1,right,neither,1,1,5,,5,,,6,TEST_236
236,2025-08-28T11:00:28.221640,18 (122),left,0,4,neither,right,4,,,,4,,2,,TEST_236
236,2025-08-28T10:42:52.221640,18 (122),right,1,6,left,neither,6,,5,,7,6,4,,TEST_236
236,2025-08-28T10:58:58.221640,18 (122),full,2,7,neither,left,1,1,,,,7,,6,TEST_236
236,2025-08-28T10:15:06.221640,19 (130),left,0,7,left,left,4,3,2,,7,3,,,TEST_236
236,2025-08-28T10:38:38.221640,19 (130),right,1,7,left,left,4,4,,,4,7,,,TEST_236
236,2025-08-28T10:35:13.221640,19 (130),full,2,5,left,right,3,2,,1,3,6,,,TEST_236
236,2025-08-28T10:47:28.221640,20 (173),left,0,7,neither,neither,1,6,,,3,6,1,,TEST_236
236,2025-08-28T10:31:05.221640,20 (173),right,1,1,neither,right,3,,,,,4,2,7,TEST_236
236,2025-08-28T10:32:46.221640,20 (173),full,2,4,right,neither,6,3,,,7,,,,TEST_236
236,2025-08-28T11:11:02.221640,21 (105),left,0,2,left,left,1,6,,3,,,1,,TEST_236
236,2025-08-28T10:44:14.221640,21 (105),right,1,2,right,right,1,7,,,,7,3,,TEST_236
236,2025-08-28T10:15:32.221640,21 (105),full,2,1,neither,neither,7,6,,,2,,,3,TEST_236
236,2025-08-28T10:38:02.221640,22 (103),left,0,4,left,left,2,,2,,,,,1,TEST_236
236,2025-08-28T10:44:31.221640,22 (103),right,1,7,neither,right,1,1,,,,5,,3,TEST_236
236,2025-08-28T10:32:41.221640,22 (103),full,2,7,neither,left,6,,,6,1,4,,7,TEST_236
236,2025-08-28T10:33:37.221640,23 (117),left,0,7,left,right,3,4,3,4,,5,6,,TEST_236
236,2025-08-28T10:14:35.221640,23 (117),right,1,3,right,right,3,,,7,,,5,,TEST_236
236,2025-08-28T10:18:19.221640,23 (117),full,2,6,left,right,5,2,,,6,4,1,6,TEST_236
236,2025-08-28T10:26:49.221640,24 (162),left,0,6,left,left,6,,,,7,2,7,6,TEST_236
236,2025-08-28T10:44:45.221640,24 (162),right,1,3,neither,right,1,1,3,,,1,,,TEST_236
236,2025-08-28T10:17:07.221640,24 (162),full,2,3,right,left,2,6,,5,,6,,,TEST_236
236,2025-08-28T10:53:22.221640,25 (134),left,0,3,neither,right,7,,6,3,,7,4,6,TEST_236
236,2025-08-28T10:45:43.221640,25 (134),right,1,6,right,neither,4,3,,7,,1,,6,TEST_236
236,2025-08-28T10:36:04.221640,25 (134),full,2,6,right,neither,2,1,5,,,1,,,TEST_236
236,2025-08-28T10:48:26.221640,26 (123),left,0,7,left,right,1,,,,2,,1,,TEST_236
236,2025-08-28T10:15:27.221640,26 (123),right,1,5,neither,left,3,,,7,7,,5,1,TEST_236
236,2025-08-28T10:53:00.221640,26 (123),full,2,7,right,left,2,,,3,,7,,5,TEST_236
236,2025-08-28T10:25:02.221640,27 (199),left,0,1,neither,neither,7,7,7,2,,3,1,,TEST_236
236,2025-08-28T10:30:03.221640,27 (199),right,1,6,left,neither,2,,1,,1,5,4,7,TEST_236
236,2025-08-28T10:54:43.221640,27 (199),full,2,6,right,right,4,,2,1,3,6,,7,TEST_236
236,2025-08-28T10:27:53.221640,28 (103),left,0,7,right,neither,2,,6,7,3,6,,,TEST_236
236,2025-08-28T10:45:04.221640,28 (103),right,1,2,left,right,2,5,,,6,,,5,TEST_236
236,2025-08-28T10:40:22.221640,28 (103),full,2,5,neither,left,3,4,,,3,,4,6,TEST_236
236,2025-08-28T10:20:32.221640,29 (131),left,0,3,right,right,4,,2,6,,7,7,,TEST_236
236,2025-08-28T10:14:40.221640,29 (131),right,1,2,right,left,1,,3,,,4,,,TEST_236
236,2025-08-28T11:11:43.221640,29 (131),full,2,3,left,right,4,5,5,7,,3,,1,TEST_236
236,2025-08-28T10:16:25.221640,30 (104),left,0,2,neither,neither,6,5,7,,2,3,3,,TEST_236
236,2025-08-28T10:47:48.221640,30 (104),right,1,5,left,left,6,5,,4,,,,,TEST_236
236,2025-08-28T11:10:55.221640,30 (104),full,2,2,right,left,4,,,5,3,5,5,,TEST_236
236,2025-08-28T10:48:47.221640,31 (188),left,0,3,left,neither,3,1,5,4,1,3,5,7,TEST_236
236,2025-08-28T10:26:43.221640,31 (188),right,1,6,right,left,4,1,1,,,5,,6,TEST_236
236,2025-08-28T11:09:27.221640,31 (188),full,2,1,right,neither,6,4,,,,,4,1,TEST_236
236,2025-08-28T10:53:49.221640,32 (149),left,0,4,right,left,5,,,,1,5,2,6,TEST_236
236,2025-08-28T10:35:20.221640,32 (149),right,1,7,neither,right,7,2,,,7,,6,,TEST_236
236,2025-08-28T10:32:19.221640,32 (149),full,2,3,neither,left,1,3,5,6,3,,4,,TEST_236
236,2025-08-28T10:54:34.221640,33 (184),left,0,5,right,left,5,,3,7,6,,2,,TEST_236
236,2025-08-28T10:14:43.221640,33 (184),right,1,6,neither,neither,6,,3,,,3,6,,TEST_236
236,2025-08-28T10:59:33.221640,33 (184),full,2,1,left,left,7,5,,5,1,,,2,TEST_236
236,2025-08-28T10:16:39.221640,34 (156),left,0,6,neither,neither,1,7,2,,,1,5,,TEST_236
236,2025-08-28T10:42:41.221640,34 (156),right,1,2,neither,right,3,7,,5,6,,3,,TEST_236
236,2025-08-28T10:15:18.221640,34 (156),full,2,1,left,right,5,7,3,5,,7,3,5,TEST_236
236,2025-08-28T10:59:13.221640,35 (158),left,0,1,neither,left,6,,,,,,5,,TEST_236
236,2025-08-28T10:17:19.221640,35 (158),right,1,5,neither,left,7,,,,2,,1,,TEST_236
