pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
252,2025-09-03T12:08:53.221640,1 (181),left,0,2,neither,right,4,6,2,,,6,6,,TEST_252
252,2025-09-03T11:43:28.221640,1 (181),right,1,1,neither,right,3,,4,,4,,,,TEST_252
252,2025-09-03T11:52:04.221640,1 (181),full,2,2,right,left,2,7,,3,3,,2,,TEST_252
252,2025-09-03T11:45:09.221640,2 (195),left,0,4,left,neither,7,,,,2,,2,,TEST_252
252,2025-09-03T12:12:14.221640,2 (195),right,1,3,right,neither,2,,,,1,,,,TEST_252
252,2025-09-03T12:13:32.221640,2 (195),full,2,6,neither,left,3,1,4,3,1,4,5,3,TEST_252
252,2025-09-03T12:21:36.221640,3 (172),left,0,3,right,right,3,3,5,2,,,,,TEST_252
252,2025-09-03T12:14:13.221640,3 (172),right,1,7,left,right,4,6,,,2,,,,TEST_252
252,2025-09-03T12:29:39.221640,3 (172),full,2,3,left,left,1,,,6,,7,3,,TEST_252
252,2025-09-03T11:37:45.221640,4 (119),left,0,4,right,left,1,2,3,,,6,,,TEST_252
252,2025-09-03T11:41:14.221640,4 (119),right,1,6,neither,neither,2,,2,3,,,,,TEST_252
252,2025-09-03T11:52:28.221640,4 (119),full,2,2,right,left,6,3,,,2,3,4,2,TEST_252
252,2025-09-03T11:38:32.221640,5 (120),left,0,6,left,neither,4,7,2,,3,2,,1,TEST_252
252,2025-09-03T12:06:11.221640,5 (120),right,1,5,right,neither,6,,,2,,5,,6,TEST_252
252,2025-09-03T11:53:51.221640,5 (120),full,2,2,neither,right,6,7,6,,,,,4,TEST_252
252,2025-09-03T12:17:50.221640,6 (120),left,0,3,neither,right,5,,5,,1,5,7,,TEST_252
252,2025-09-03T12:07:42.221640,6 (120),right,1,7,right,neither,1,,2,4,,1,1,,TEST_252
252,2025-09-03T12:01:59.221640,6 (120),full,2,4,neither,neither,6,6,2,6,6,,1,4,TEST_252
252,2025-09-03T12:09:09.221640,7 (144),left,0,6,neither,left,7,2,,,,,5,,TEST_252
252,2025-09-03T11:50:36.221640,7 (144),right,1,4,left,left,4,2,6,3,3,,1,1,TEST_252
252,2025-09-03T12:18:30.221640,7 (144),full,2,6,left,right,1,,,5,5,2,,,TEST_252
252,2025-09-03T12:20:18.221640,8 (171),left,0,3,left,right,2,,6,,1,,,,TEST_252
252,2025-09-03T12:09:52.221640,8 (171),right,1,4,left,right,3,,,,,,6,,TEST_252
252,2025-09-03T11:54:29.221640,8 (171),full,2,4,neither,left,3,7,2,4,,4,7,,TEST_252
252,2025-09-03T12:19:35.221640,9 (177),left,0,5,neither,right,2,,,6,6,3,,4,TEST_252
252,2025-09-03T11:53:29.221640,9 (177),right,1,4,left,neither,4,,,,1,,,,TEST_252
252,2025-09-03T11:41:14.221640,9 (177),full,2,4,left,right,4,,,,,,,,TEST_252
252,2025-09-03T12:27:25.221640,10 (127),left,0,6,neither,neither,7,,,,,,6,,TEST_252
252,2025-09-03T12:25:23.221640,10 (127),right,1,6,neither,left,5,5,,,,3,,7,TEST_252
252,2025-09-03T11:49:20.221640,10 (127),full,2,5,left,right,3,,5,4,6,5,,6,TEST_252
252,2025-09-03T12:23:32.221640,11 (119),left,0,5,left,left,2,,1,,4,,3,2,TEST_252
252,2025-09-03T11:38:51.221640,11 (119),right,1,5,right,right,5,1,,3,,5,,2,TEST_252
252,2025-09-03T11:39:26.221640,11 (119),full,2,5,neither,left,5,,3,4,,,,2,TEST_252
252,2025-09-03T11:58:40.221640,12 (155),left,0,2,right,right,6,,3,5,6,,4,7,TEST_252
252,2025-09-03T12:33:08.221640,12 (155),right,1,1,neither,right,7,,,,3,7,5,,TEST_252
252,2025-09-03T11:43:48.221640,12 (155),full,2,7,left,right,7,,,,4,,5,,TEST_252
252,2025-09-03T11:43:39.221640,13 (132),left,0,7,left,neither,3,7,1,,4,7,,,TEST_252
252,2025-09-03T11:44:10.221640,13 (132),right,1,6,right,right,7,,,6,5,1,4,,TEST_252
252,2025-09-03T12:34:28.221640,13 (132),full,2,5,left,left,1,7,5,5,,1,,4,TEST_252
252,2025-09-03T12:24:16.221640,14 (128),left,0,6,neither,neither,5,,,1,,4,,5,TEST_252
252,2025-09-03T12:18:13.221640,14 (128),right,1,5,neither,neither,1,5,,6,,,,,TEST_252
