pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
247,2025-08-29T14:55:59.221640,1 (123),left,0,6,neither,neither,5,,,5,,4,6,4,TEST_247
247,2025-08-29T14:32:26.221640,1 (123),right,1,6,neither,left,7,6,7,7,5,3,6,6,TEST_247
247,2025-08-29T14:52:47.221640,1 (123),full,2,6,right,left,4,,,,,,4,6,TEST_247
247,2025-08-29T14:52:48.221640,2 (192),left,0,3,neither,neither,6,,2,,2,,3,,TEST_247
247,2025-08-29T14:40:09.221640,2 (192),right,1,5,right,right,4,3,,,,,5,,TEST_247
247,2025-08-29T14:47:45.221640,2 (192),full,2,7,left,neither,4,,7,3,5,,,2,TEST_247
247,2025-08-29T14:10:04.221640,3 (176),left,0,2,left,left,2,3,5,,1,4,,2,TEST_247
247,2025-08-29T14:53:58.221640,3 (176),right,1,1,neither,neither,7,,2,,5,,5,,TEST_247
247,2025-08-29T14:44:55.221640,3 (176),full,2,2,right,left,3,6,6,,,,,,TEST_247
247,2025-08-29T14:21:10.221640,4 (118),left,0,5,neither,right,7,,,,,,3,,TEST_247
247,2025-08-29T14:30:49.221640,4 (118),right,1,3,left,left,1,7,5,7,5,,,2,TEST_247
247,2025-08-29T14:53:05.221640,4 (118),full,2,7,right,right,1,4,2,,,2,1,,TEST_247
247,2025-08-29T14:14:01.221640,5 (190),left,0,4,right,neither,1,4,1,,4,,5,,TEST_247
247,2025-08-29T14:59:36.221640,5 (190),right,1,6,neither,right,4,,3,,3,3,2,,TEST_247
247,2025-08-29T14:37:36.221640,5 (190),full,2,5,right,neither,4,,4,,4,1,4,7,TEST_247
247,2025-08-29T14:21:02.221640,6 (165),left,0,7,neither,left,1,6,2,,1,,3,,TEST_247
247,2025-08-29T14:29:08.221640,6 (165),right,1,4,right,neither,1,,,1,4,,1,5,TEST_247
247,2025-08-29T14:59:34.221640,6 (165),full,2,2,right,neither,3,,5,2,7,1,6,1,TEST_247
247,2025-08-29T14:11:40.221640,7 (123),left,0,2,neither,neither,7,,4,1,6,,,7,TEST_247
247,2025-08-29T14:58:29.221640,7 (123),right,1,3,left,neither,3,,1,,5,,5,6,TEST_247
247,2025-08-29T14:30:51.221640,7 (123),full,2,2,neither,left,5,,7,,7,5,,,TEST_247
247,2025-08-29T14:27:08.221640,8 (146),left,0,5,neither,neither,7,,5,5,6,,1,,TEST_247
247,2025-08-29T14:59:19.221640,8 (146),right,1,1,neither,right,2,,,,,,,,TEST_247
247,2025-08-29T14:52:50.221640,8 (146),full,2,6,left,neither,5,,2,3,,6,,7,TEST_247
247,2025-08-29T14:34:28.221640,9 (120),left,0,7,left,right,2,,,1,,,,1,TEST_247
247,2025-08-29T14:42:46.221640,9 (120),right,1,1,neither,neither,4,3,2,,5,,,6,TEST_247
247,2025-08-29T14:50:23.221640,9 (120),full,2,6,right,right,4,,,,,3,,,TEST_247
247,2025-08-29T14:42:35.221640,10 (124),left,0,1,left,neither,1,7,,,3,6,5,,TEST_247
247,2025-08-29T14:08:24.221640,10 (124),right,1,3,left,right,2,4,3,,,,6,,TEST_247
247,2025-08-29T14:11:19.221640,10 (124),full,2,7,right,neither,2,,4,,6,,,5,TEST_247
247,2025-08-29T14:19:34.221640,11 (107),left,0,4,right,left,7,,,,,,1,4,TEST_247
247,2025-08-29T14:47:52.221640,11 (107),right,1,4,right,left,5,,1,,,5,,,TEST_247
247,2025-08-29T14:46:52.221640,11 (107),full,2,3,neither,right,7,3,6,,7,,,,TEST_247
247,2025-08-29T14:44:30.221640,12 (195),left,0,1,right,neither,1,,,6,,,1,2,TEST_247
247,2025-08-29T14:44:35.221640,12 (195),right,1,5,right,right,5,2,,4,2,,,2,TEST_247
247,2025-08-29T14:14:35.221640,12 (195),full,2,1,left,left,7,6,3,6,5,3,6,,TEST_247
247,2025-08-29T14:11:04.221640,13 (185),left,0,3,left,neither,4,,,,1,7,2,5,TEST_247
247,2025-08-29T14:52:49.221640,13 (185),right,1,1,neither,right,1,1,5,,4,,,3,TEST_247
247,2025-08-29T14:42:02.221640,13 (185),full,2,3,neither,right,4,,,4,3,2,,,TEST_247
247,2025-08-29T14:32:36.221640,14 (172),left,0,2,neither,left,6,6,6,7,3,,5,,TEST_247
247,2025-08-29T14:40:46.221640,14 (172),right,1,3,neither,left,2,,1,,4,,,,TEST_247
247,2025-08-29T15:01:33.221640,14 (172),full,2,1,right,left,5,6,,,,,,,TEST_247
247,2025-08-29T14:12:46.221640,15 (175),left,0,1,right,right,5,,4,,2,,,5,TEST_247
247,2025-08-29T14:30:30.221640,15 (175),right,1,2,left,left,4,,,3,,7,1,2,TEST_247
247,2025-08-29T14:41:41.221640,15 (175),full,2,4,left,right,3,,2,,,,1,6,TEST_247
247,2025-08-29T14:27:58.221640,16 (144),left,0,4,right,right,7,,,2,,4,,,TEST_247
247,2025-08-29T14:19:38.221640,16 (144),right,1,5,left,neither,6,,,7,,,7,4,TEST_247
247,2025-08-29T14:22:24.221640,16 (144),full,2,5,right,right,5,,,2,,7,,1,TEST_247
247,2025-08-29T14:00:57.221640,17 (172),left,0,6,left,neither,5,7,5,,6,3,6,,TEST_247
247,2025-08-29T14:09:50.221640,17 (172),right,1,4,neither,right,6,,,7,6,,,,TEST_247
247,2025-08-29T14:58:44.221640,17 (172),full,2,4,left,neither,4,,,,,3,1,,TEST_247
247,2025-08-29T14:16:20.221640,18 (136),left,0,4,neither,left,5,4,,3,2,2,,,TEST_247
247,2025-08-29T14:24:23.221640,18 (136),right,1,1,neither,neither,1,5,,4,,7,,1,TEST_247
247,2025-08-29T14:41:59.221640,18 (136),full,2,7,neither,left,5,7,6,,6,,5,6,TEST_247
247,2025-08-29T14:35:06.221640,19 (169),left,0,7,neither,right,7,2,,,,5,4,,TEST_247
247,2025-08-29T14:10:13.221640,19 (169),right,1,3,left,left,6,2,,5,,5,4,3,TEST_247
247,2025-08-29T14:36:27.221640,19 (169),full,2,2,neither,left,1,3,,6,4,3,,5,TEST_247
247,2025-08-29T14:01:45.221640,20 (161),left,0,5,left,left,2,,,3,,,5,,TEST_247
247,2025-08-29T14:36:37.221640,20 (161),right,1,7,neither,right,4,,,,1,6,3,3,TEST_247
247,2025-08-29T14:44:03.221640,20 (161),full,2,2,left,left,2,,3,6,6,,1,6,TEST_247
247,2025-08-29T14:59:02.221640,21 (103),left,0,3,right,left,3,6,,,,7,3,,TEST_247
247,2025-08-29T14:00:54.221640,21 (103),right,1,5,right,left,6,3,,,,7,,,TEST_247
247,2025-08-29T14:54:54.221640,21 (103),full,2,1,neither,right,3,,1,4,,4,2,2,TEST_247
247,2025-08-29T14:10:51.221640,22 (187),left,0,1,neither,right,2,2,2,,4,3,4,,TEST_247
247,2025-08-29T14:33:45.221640,22 (187),right,1,4,neither,neither,6,6,,1,4,5,7,2,TEST_247
247,2025-08-29T14:02:58.221640,22 (187),full,2,2,right,right,5,,,,1,,,,TEST_247
247,2025-08-29T14:06:58.221640,23 (137),left,0,7,neither,left,3,7,2,7,,,,,TEST_247
247,2025-08-29T14:16:22.221640,23 (137),right,1,5,right,left,2,,1,,3,,7,,TEST_247
247,2025-08-29T14:14:42.221640,23 (137),full,2,4,left,right,4,6,,,2,6,,,TEST_247
247,2025-08-29T14:20:21.221640,24 (154),left,0,6,right,right,4,,3,,,,,3,TEST_247
247,2025-08-29T14:10:45.221640,24 (154),right,1,5,left,right,7,,4,,2,,,,TEST_247
247,2025-08-29T14:45:08.221640,24 (154),full,2,1,right,right,5,,,4,,5,,5,TEST_247
247,2025-08-29T14:27:27.221640,25 (157),left,0,1,left,neither,3,,5,4,2,4,,2,TEST_247
247,2025-08-29T14:29:13.221640,25 (157),right,1,2,neither,left,7,5,1,,,2,,,TEST_247
247,2025-08-29T14:35:07.221640,25 (157),full,2,4,left,left,7,,7,7,,,2,,TEST_247
247,2025-08-29T14:08:04.221640,26 (176),left,0,4,neither,right,3,,,,,5,7,,TEST_247
247,2025-08-29T14:18:00.221640,26 (176),right,1,5,neither,neither,5,4,,,2,5,2,4,TEST_247
247,2025-08-29T14:45:42.221640,26 (176),full,2,7,neither,left,4,5,3,7,,,5,4,TEST_247
247,2025-08-29T14:49:46.221640,27 (118),left,0,2,neither,right,7,,6,,,,5,1,TEST_247
247,2025-08-29T14:05:04.221640,27 (118),right,1,2,right,right,1,,,,4,3,6,1,TEST_247
247,2025-08-29T14:41:00.221640,27 (118),full,2,4,neither,right,4,,,,,1,,,TEST_247
247,2025-08-29T14:14:33.221640,28 (127),left,0,7,neither,left,3,,1,4,,1,,3,TEST_247
247,2025-08-29T14:32:19.221640,28 (127),right,1,7,neither,neither,3,5,6,4,,6,4,,TEST_247
247,2025-08-29T15:01:08.221640,28 (127),full,2,4,right,left,2,5,,4,7,,1,3,TEST_247
