pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
257,2025-08-24T20:05:39.221640,1 (135),left,0,7,right,right,1,5,,4,1,,2,,TEST_257
257,2025-08-24T20:13:56.221640,1 (135),right,1,7,right,right,7,,5,6,,2,2,3,TEST_257
257,2025-08-24T20:23:09.221640,1 (135),full,2,6,left,neither,2,,3,,,,,,TEST_257
257,2025-08-24T20:33:11.221640,2 (196),left,0,4,neither,neither,1,5,,4,4,,7,2,TEST_257
257,2025-08-24T20:46:52.221640,2 (196),right,1,2,right,right,3,,6,2,,2,6,1,TEST_257
257,2025-08-24T20:46:28.221640,2 (196),full,2,2,left,neither,7,1,5,,6,,,2,TEST_257
257,2025-08-24T20:55:22.221640,3 (134),left,0,3,right,neither,6,6,,,6,1,,1,TEST_257
257,2025-08-24T20:10:21.221640,3 (134),right,1,2,right,left,6,5,3,1,2,5,1,4,TEST_257
257,2025-08-24T20:16:22.221640,3 (134),full,2,1,right,right,1,4,,,,,1,,TEST_257
257,2025-08-24T20:52:53.221640,4 (186),left,0,4,right,left,7,,,1,7,,1,,TEST_257
257,2025-08-24T20:36:23.221640,4 (186),right,1,6,right,right,7,,4,,,,,5,TEST_257
257,2025-08-24T20:29:44.221640,4 (186),full,2,2,right,left,6,,6,5,2,2,,,TEST_257
257,2025-08-24T20:49:20.221640,5 (128),left,0,7,left,left,2,6,,4,6,4,2,,TEST_257
257,2025-08-24T20:46:58.221640,5 (128),right,1,6,left,right,2,,,4,7,6,3,2,TEST_257
257,2025-08-24T20:01:22.221640,5 (128),full,2,6,neither,right,2,6,,,3,,7,,TEST_257
257,2025-08-24T20:10:16.221640,6 (149),left,0,5,neither,left,1,,,,,5,7,,TEST_257
257,2025-08-24T20:22:02.221640,6 (149),right,1,3,left,right,4,2,,,6,5,2,3,TEST_257
257,2025-08-24T20:37:57.221640,6 (149),full,2,6,left,neither,4,,6,1,2,,,7,TEST_257
257,2025-08-24T20:53:03.221640,7 (127),left,0,7,left,right,6,5,,7,,,,7,TEST_257
257,2025-08-24T20:26:19.221640,7 (127),right,1,4,neither,left,1,,7,6,,4,3,1,TEST_257
257,2025-08-24T20:01:32.221640,7 (127),full,2,2,neither,neither,5,,,,3,4,1,,TEST_257
257,2025-08-24T20:32:30.221640,8 (160),left,0,1,right,neither,5,,1,,6,1,,,TEST_257
257,2025-08-24T20:57:03.221640,8 (160),right,1,2,right,left,5,,3,,,,5,5,TEST_257
257,2025-08-24T20:12:30.221640,8 (160),full,2,7,right,right,5,6,3,,,,5,,TEST_257
257,2025-08-24T20:41:31.221640,9 (103),left,0,5,right,left,7,1,,3,5,,,,TEST_257
257,2025-08-24T20:15:12.221640,9 (103),right,1,1,right,left,5,,,4,,,2,1,TEST_257
257,2025-08-24T20:03:58.221640,9 (103),full,2,3,neither,neither,2,2,7,1,6,6,1,,TEST_257
257,2025-08-24T20:22:34.221640,10 (196),left,0,7,right,right,7,7,,3,,4,,,TEST_257
257,2025-08-24T20:48:03.221640,10 (196),right,1,7,left,right,6,6,,,,,,,TEST_257
257,2025-08-24T20:43:42.221640,10 (196),full,2,6,right,left,1,,3,,,,,,TEST_257
257,2025-08-24T20:13:09.221640,11 (105),left,0,1,left,neither,1,,6,,7,,,,TEST_257
257,2025-08-24T20:48:57.221640,11 (105),right,1,4,right,neither,3,5,7,1,6,5,,1,TEST_257
257,2025-08-24T20:13:12.221640,11 (105),full,2,3,neither,right,5,1,7,7,4,,,,TEST_257
257,2025-08-24T20:00:13.221640,12 (116),left,0,4,neither,left,4,4,1,,4,2,1,7,TEST_257
257,2025-08-24T20:10:55.221640,12 (116),right,1,4,neither,right,1,,,6,3,1,2,2,TEST_257
257,2025-08-24T20:21:18.221640,12 (116),full,2,5,neither,neither,4,6,5,5,6,,3,5,TEST_257
257,2025-08-24T20:27:06.221640,13 (135),left,0,6,left,neither,7,6,,,7,,4,,TEST_257
257,2025-08-24T20:03:57.221640,13 (135),right,1,4,left,left,3,,,,,,,4,TEST_257
257,2025-08-24T20:33:15.221640,13 (135),full,2,4,right,neither,7,,,,,,4,2,TEST_257
257,2025-08-24T20:52:56.221640,14 (121),left,0,4,right,right,3,1,3,,,2,,,TEST_257
257,2025-08-24T20:45:57.221640,14 (121),right,1,2,left,left,2,,,,,,,,TEST_257
257,2025-08-24T20:06:44.221640,14 (121),full,2,3,right,neither,1,,,3,,,2,5,TEST_257
257,2025-08-24T20:02:42.221640,15 (193),left,0,3,neither,neither,4,,3,3,4,,6,2,TEST_257
257,2025-08-24T20:35:25.221640,15 (193),right,1,2,right,left,3,2,,,,4,4,,TEST_257
257,2025-08-24T20:30:36.221640,15 (193),full,2,6,left,neither,5,,1,2,,2,3,4,TEST_257
257,2025-08-24T20:36:04.221640,16 (120),left,0,1,right,left,6,,4,1,,,1,,TEST_257
257,2025-08-24T20:16:04.221640,16 (120),right,1,4,neither,right,3,,4,,7,5,,6,TEST_257
257,2025-08-24T20:54:13.221640,16 (120),full,2,2,left,neither,4,,,,,3,,,TEST_257
257,2025-08-24T20:01:07.221640,17 (168),left,0,4,right,left,3,,6,,3,7,7,,TEST_257
257,2025-08-24T20:22:41.221640,17 (168),right,1,1,left,neither,2,,,,1,6,,7,TEST_257
257,2025-08-24T20:31:16.221640,17 (168),full,2,7,neither,right,3,,4,,,2,5,3,TEST_257
257,2025-08-24T20:38:26.221640,18 (140),left,0,5,left,left,5,,,,,,7,,TEST_257
257,2025-08-24T20:35:18.221640,18 (140),right,1,3,right,neither,3,1,2,,,5,,1,TEST_257
257,2025-08-24T20:28:26.221640,18 (140),full,2,6,neither,right,3,,4,,6,,,4,TEST_257
257,2025-08-24T20:48:24.221640,19 (129),left,0,5,neither,right,5,,3,,,6,1,,TEST_257
257,2025-08-24T20:16:59.221640,19 (129),right,1,5,right,right,7,4,7,,,,,,TEST_257
