pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
243,2025-08-26T06:17:56.221640,1 (155),left,0,5,neither,right,6,3,,5,1,,7,6,TEST_243
243,2025-08-26T06:42:36.221640,1 (155),right,1,4,neither,left,7,,2,,5,,7,5,TEST_243
243,2025-08-26T06:07:46.221640,1 (155),full,2,6,neither,right,2,7,,3,,6,,,TEST_243
243,2025-08-26T06:33:22.221640,2 (152),left,0,4,right,left,6,6,,,7,4,3,3,TEST_243
243,2025-08-26T06:39:03.221640,2 (152),right,1,6,left,right,4,,1,6,4,,6,,TEST_243
243,2025-08-26T06:18:12.221640,2 (152),full,2,3,left,left,5,,2,3,4,,6,,TEST_243
243,2025-08-26T07:02:01.221640,3 (129),left,0,1,neither,left,3,2,3,3,,3,,3,TEST_243
243,2025-08-26T07:03:43.221640,3 (129),right,1,2,right,left,1,6,,,5,4,,,TEST_243
243,2025-08-26T06:13:46.221640,3 (129),full,2,6,left,right,4,3,,,2,2,7,2,TEST_243
243,2025-08-26T06:26:38.221640,4 (149),left,0,5,right,left,5,,5,4,,,4,,TEST_243
243,2025-08-26T06:39:10.221640,4 (149),right,1,4,left,left,5,,,,1,2,3,6,TEST_243
243,2025-08-26T06:43:33.221640,4 (149),full,2,3,right,right,4,,7,1,,,1,6,TEST_243
243,2025-08-26T06:17:09.221640,5 (184),left,0,2,left,neither,3,,,,,5,2,,TEST_243
243,2025-08-26T06:14:10.221640,5 (184),right,1,1,right,neither,4,,,,,2,5,,TEST_243
243,2025-08-26T06:59:04.221640,5 (184),full,2,2,right,right,3,6,,,,6,3,,TEST_243
243,2025-08-26T06:40:30.221640,6 (115),left,0,1,neither,neither,1,5,1,7,,6,1,,TEST_243
243,2025-08-26T07:02:11.221640,6 (115),right,1,7,right,right,6,7,,,3,4,3,1,TEST_243
243,2025-08-26T07:01:57.221640,6 (115),full,2,2,neither,neither,6,,,5,6,,,6,TEST_243
243,2025-08-26T06:45:32.221640,7 (109),left,0,7,right,left,1,5,,5,2,1,,,TEST_243
243,2025-08-26T06:33:26.221640,7 (109),right,1,4,right,left,7,5,3,,3,,3,6,TEST_243
243,2025-08-26T06:19:05.221640,7 (109),full,2,7,left,right,3,1,6,,3,,,,TEST_243
243,2025-08-26T06:37:14.221640,8 (166),left,0,3,left,right,6,,,3,,,2,2,TEST_243
243,2025-08-26T06:31:37.221640,8 (166),right,1,3,left,neither,4,2,,,,,,,TEST_243
243,2025-08-26T06:43:39.221640,8 (166),full,2,4,neither,right,3,2,,,,,,5,TEST_243
243,2025-08-26T06:50:06.221640,9 (156),left,0,4,right,neither,3,,,2,2,1,,5,TEST_243
243,2025-08-26T06:45:08.221640,9 (156),right,1,5,left,neither,7,,3,,,1,6,,TEST_243
243,2025-08-26T07:00:09.221640,9 (156),full,2,2,neither,right,1,1,5,6,,4,,6,TEST_243
243,2025-08-26T06:29:39.221640,10 (152),left,0,4,left,left,4,5,1,5,6,,5,1,TEST_243
243,2025-08-26T06:09:21.221640,10 (152),right,1,1,neither,left,3,,,,,7,1,5,TEST_243
243,2025-08-26T06:46:18.221640,10 (152),full,2,7,neither,right,3,,,,,,2,,TEST_243
243,2025-08-26T06:54:23.221640,11 (155),left,0,7,neither,neither,2,,,,3,,5,4,TEST_243
243,2025-08-26T06:05:56.221640,11 (155),right,1,6,left,left,6,,,5,7,4,,3,TEST_243
243,2025-08-26T06:35:38.221640,11 (155),full,2,4,right,left,6,,,,,2,3,,TEST_243
243,2025-08-26T06:51:43.221640,12 (174),left,0,4,neither,right,6,,4,,6,4,5,,TEST_243
243,2025-08-26T06:54:13.221640,12 (174),right,1,6,neither,neither,3,7,7,3,,6,,6,TEST_243
243,2025-08-26T06:38:39.221640,12 (174),full,2,6,neither,right,5,,2,,2,7,,,TEST_243
243,2025-08-26T06:45:04.221640,13 (121),left,0,4,left,right,2,,,,3,5,3,,TEST_243
243,2025-08-26T06:29:47.221640,13 (121),right,1,4,neither,neither,5,3,2,,,6,,4,TEST_243
243,2025-08-26T06:25:37.221640,13 (121),full,2,5,neither,left,5,6,5,,6,1,1,2,TEST_243
243,2025-08-26T06:54:20.221640,14 (147),left,0,2,neither,left,1,5,1,4,,6,,,TEST_243
243,2025-08-26T06:28:16.221640,14 (147),right,1,5,left,right,6,,,,5,,2,,TEST_243
243,2025-08-26T06:07:19.221640,14 (147),full,2,3,left,neither,6,4,,4,,,,,TEST_243
243,2025-08-26T06:42:30.221640,15 (151),left,0,2,left,left,7,5,4,,,1,6,7,TEST_243
243,2025-08-26T06:20:38.221640,15 (151),right,1,6,left,neither,1,3,,4,4,,,5,TEST_243
243,2025-08-26T06:55:30.221640,15 (151),full,2,7,left,right,2,,,,,2,3,,TEST_243
243,2025-08-26T06:10:06.221640,16 (170),left,0,5,right,left,3,,6,7,1,4,,,TEST_243
243,2025-08-26T06:45:34.221640,16 (170),right,1,6,right,neither,6,1,4,4,7,6,,3,TEST_243
243,2025-08-26T06:27:04.221640,16 (170),full,2,2,neither,left,1,,3,,1,4,,4,TEST_243
243,2025-08-26T06:27:20.221640,17 (162),left,0,6,neither,left,3,6,,7,2,,5,2,TEST_243
243,2025-08-26T06:15:13.221640,17 (162),right,1,4,left,right,5,6,4,,4,,1,7,TEST_243
243,2025-08-26T06:29:24.221640,17 (162),full,2,1,neither,right,1,,1,4,,,,7,TEST_243
243,2025-08-26T06:46:11.221640,18 (167),left,0,6,left,right,2,2,,,,4,,,TEST_243
243,2025-08-26T07:03:13.221640,18 (167),right,1,2,neither,right,4,,4,,1,,7,7,TEST_243
243,2025-08-26T06:32:51.221640,18 (167),full,2,5,neither,right,5,,,7,,,2,4,TEST_243
243,2025-08-26T06:58:18.221640,19 (165),left,0,6,left,neither,7,4,,5,,4,,4,TEST_243
243,2025-08-26T06:28:15.221640,19 (165),right,1,3,neither,neither,3,6,1,,2,,,,TEST_243
243,2025-08-26T06:19:36.221640,19 (165),full,2,5,right,neither,2,,,3,5,,,7,TEST_243
243,2025-08-26T06:31:46.221640,20 (128),left,0,5,left,left,1,,,,,5,,,TEST_243
243,2025-08-26T06:51:08.221640,20 (128),right,1,7,left,left,5,,,7,,1,7,1,TEST_243
243,2025-08-26T06:10:51.221640,20 (128),full,2,6,right,left,4,3,,1,3,4,4,5,TEST_243
243,2025-08-26T06:58:48.221640,21 (122),left,0,4,neither,left,3,1,,,,1,,4,TEST_243
243,2025-08-26T06:32:07.221640,21 (122),right,1,3,left,left,2,6,,,6,,6,,TEST_243
243,2025-08-26T06:40:18.221640,21 (122),full,2,2,left,right,7,,,,,3,,,TEST_243
243,2025-08-26T06:22:58.221640,22 (163),left,0,7,neither,right,6,,4,7,7,,7,5,TEST_243
243,2025-08-26T07:02:42.221640,22 (163),right,1,7,left,left,1,3,1,,,,5,,TEST_243
243,2025-08-26T06:39:10.221640,22 (163),full,2,6,neither,right,6,,1,,6,6,,1,TEST_243
243,2025-08-26T06:21:50.221640,23 (168),left,0,1,neither,neither,5,,6,1,5,,7,6,TEST_243
243,2025-08-26T06:15:01.221640,23 (168),right,1,5,right,right,4,,5,6,1,,,4,TEST_243
243,2025-08-26T06:24:05.221640,23 (168),full,2,1,left,left,4,5,,,7,,5,,TEST_243
243,2025-08-26T06:39:11.221640,24 (138),left,0,1,left,neither,5,1,,1,,5,4,,TEST_243
243,2025-08-26T06:06:41.221640,24 (138),right,1,4,right,left,3,1,,6,,3,,7,TEST_243
243,2025-08-26T07:03:47.221640,24 (138),full,2,6,neither,left,4,7,3,,,2,2,7,TEST_243
243,2025-08-26T06:52:06.221640,25 (162),left,0,4,neither,neither,5,,4,,,1,,,TEST_243
243,2025-08-26T06:48:07.221640,25 (162),right,1,7,left,neither,4,2,7,4,6,2,,7,TEST_243
243,2025-08-26T06:21:45.221640,25 (162),full,2,7,neither,neither,6,2,,6,,,,,TEST_243
243,2025-08-26T06:30:39.221640,26 (130),left,0,1,neither,neither,3,,5,6,,,2,,TEST_243
243,2025-08-26T06:46:19.221640,26 (130),right,1,1,neither,left,1,,,,7,,1,6,TEST_243
243,2025-08-26T06:46:46.221640,26 (130),full,2,4,right,right,1,2,,1,6,2,,,TEST_243
243,2025-08-26T06:07:34.221640,27 (133),left,0,5,neither,left,2,6,5,,,,,3,TEST_243
243,2025-08-26T06:48:22.221640,27 (133),right,1,3,neither,left,3,,1,,,2,,,TEST_243
243,2025-08-26T06:29:58.221640,27 (133),full,2,7,left,left,7,4,,,,,4,4,TEST_243
243,2025-08-26T06:51:47.221640,28 (187),left,0,4,neither,right,5,,,6,6,,4,4,TEST_243
243,2025-08-26T06:17:28.221640,28 (187),right,1,3,right,left,2,,,,,,,7,TEST_243
243,2025-08-26T06:38:45.221640,28 (187),full,2,7,left,left,2,,4,,,4,,,TEST_243
