pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
209,2025-08-31T02:49:23.221640,1 (100),left,0,7,left,right,3,6,,,5,,1,,TEST_209
209,2025-08-31T03:03:02.221640,1 (100),right,1,5,left,left,2,,,,2,,5,,TEST_209
209,2025-08-31T03:21:05.221640,1 (100),full,2,4,right,right,3,1,5,,5,,,,TEST_209
209,2025-08-31T03:10:15.221640,2 (102),left,0,4,left,right,2,,7,,,,,,TEST_209
209,2025-08-31T03:24:00.221640,2 (102),right,1,6,neither,neither,4,1,7,1,,5,1,5,TEST_209
209,2025-08-31T03:16:48.221640,2 (102),full,2,5,neither,neither,3,,,3,,1,,3,TEST_209
209,2025-08-31T03:15:46.221640,3 (163),left,0,6,left,neither,2,7,,,2,,2,6,TEST_209
209,2025-08-31T02:52:50.221640,3 (163),right,1,2,left,right,2,,,,3,,,6,TEST_209
209,2025-08-31T02:47:55.221640,3 (163),full,2,2,left,neither,3,5,6,4,,6,,2,TEST_209
209,2025-08-31T03:15:03.221640,4 (194),left,0,3,left,right,2,,,,1,,2,6,TEST_209
209,2025-08-31T03:20:42.221640,4 (194),right,1,1,right,left,1,,3,6,,3,2,4,TEST_209
209,2025-08-31T03:06:10.221640,4 (194),full,2,2,neither,neither,5,5,1,,,,,2,TEST_209
209,2025-08-31T03:05:46.221640,5 (132),left,0,5,left,right,3,,,4,6,,7,7,TEST_209
209,2025-08-31T02:44:43.221640,5 (132),right,1,1,right,left,7,6,,4,,,,,TEST_209
209,2025-08-31T02:41:30.221640,5 (132),full,2,4,right,right,3,2,3,4,6,1,,,TEST_209
209,2025-08-31T03:24:49.221640,6 (180),left,0,2,right,right,6,,,,,5,7,1,TEST_209
209,2025-08-31T03:01:52.221640,6 (180),right,1,6,left,right,2,5,3,,,,6,,TEST_209
209,2025-08-31T03:10:17.221640,6 (180),full,2,4,right,left,6,6,7,1,4,,6,,TEST_209
209,2025-08-31T03:14:08.221640,7 (172),left,0,5,neither,left,4,,,,,,4,7,TEST_209
209,2025-08-31T02:45:05.221640,7 (172),right,1,4,right,right,7,4,7,3,5,6,1,,TEST_209
209,2025-08-31T02:56:55.221640,7 (172),full,2,1,neither,right,1,1,2,,5,2,7,,TEST_209
209,2025-08-31T03:00:11.221640,8 (153),left,0,3,neither,right,1,6,6,,7,7,,,TEST_209
209,2025-08-31T03:16:32.221640,8 (153),right,1,1,right,right,5,,2,2,,3,2,6,TEST_209
209,2025-08-31T03:12:49.221640,8 (153),full,2,4,left,neither,4,,,,,4,,,TEST_209
209,2025-08-31T03:23:31.221640,9 (128),left,0,1,right,neither,6,,5,3,,,,,TEST_209
209,2025-08-31T02:29:14.221640,9 (128),right,1,5,right,left,1,,4,6,2,2,,5,TEST_209
209,2025-08-31T03:17:35.221640,9 (128),full,2,2,left,neither,7,,,,3,,,,TEST_209
209,2025-08-31T03:06:38.221640,10 (131),left,0,5,neither,right,5,6,,5,,,,,TEST_209
209,2025-08-31T02:51:56.221640,10 (131),right,1,6,left,neither,6,,4,7,4,4,6,,TEST_209
209,2025-08-31T02:41:21.221640,10 (131),full,2,4,left,neither,1,,,,2,2,,,TEST_209
209,2025-08-31T02:46:41.221640,11 (141),left,0,3,neither,neither,4,2,4,,,5,,,TEST_209
209,2025-08-31T02:59:43.221640,11 (141),right,1,5,right,right,6,,7,,,2,7,2,TEST_209
209,2025-08-31T03:07:11.221640,11 (141),full,2,2,left,right,1,,,3,,,,2,TEST_209
209,2025-08-31T02:47:07.221640,12 (171),left,0,4,right,right,7,,6,2,,,3,2,TEST_209
209,2025-08-31T02:53:38.221640,12 (171),right,1,7,right,right,5,,1,6,5,,,,TEST_209
209,2025-08-31T02:32:46.221640,12 (171),full,2,3,right,right,7,1,1,7,6,5,4,3,TEST_209
