pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
214,2025-08-26T18:15:05.221640,1 (152),left,0,2,left,right,6,,,,,,1,4,TEST_214
214,2025-08-26T17:57:11.221640,1 (152),right,1,4,neither,left,1,1,3,3,,4,2,,TEST_214
214,2025-08-26T18:14:52.221640,1 (152),full,2,5,left,neither,5,6,,,7,,6,,TEST_214
214,2025-08-26T18:53:21.221640,2 (130),left,0,3,left,left,1,,1,3,,5,4,6,TEST_214
214,2025-08-26T18:21:14.221640,2 (130),right,1,4,neither,neither,4,2,4,,,2,7,6,TEST_214
214,2025-08-26T18:50:04.221640,2 (130),full,2,1,right,neither,6,4,,5,7,,,3,TEST_214
214,2025-08-26T18:48:53.221640,3 (191),left,0,5,left,neither,2,3,,,3,7,3,1,TEST_214
214,2025-08-26T18:50:38.221640,3 (191),right,1,1,left,neither,1,,,,3,,,,TEST_214
214,2025-08-26T18:46:24.221640,3 (191),full,2,7,right,right,5,6,2,,6,3,2,,TEST_214
214,2025-08-26T18:37:21.221640,4 (188),left,0,3,left,right,3,2,4,5,2,,5,,TEST_214
214,2025-08-26T18:42:09.221640,4 (188),right,1,1,neither,left,6,3,,7,,7,,3,TEST_214
214,2025-08-26T18:28:09.221640,4 (188),full,2,3,neither,neither,5,,1,7,,,7,4,TEST_214
214,2025-08-26T18:07:15.221640,5 (167),left,0,4,left,right,7,,4,2,6,,3,,TEST_214
214,2025-08-26T18:09:18.221640,5 (167),right,1,3,right,right,3,4,,6,,5,,,TEST_214
214,2025-08-26T18:01:57.221640,5 (167),full,2,4,left,left,6,7,,6,,,,,TEST_214
214,2025-08-26T18:32:21.221640,6 (164),left,0,3,left,neither,1,3,2,2,4,2,6,5,TEST_214
214,2025-08-26T18:12:50.221640,6 (164),right,1,7,neither,neither,1,,,5,1,1,5,1,TEST_214
214,2025-08-26T18:51:22.221640,6 (164),full,2,7,left,neither,7,,,6,6,6,1,7,TEST_214
214,2025-08-26T18:24:23.221640,7 (149),left,0,6,neither,neither,4,,5,6,3,7,4,5,TEST_214
214,2025-08-26T18:13:26.221640,7 (149),right,1,3,neither,left,6,,1,,4,7,3,,TEST_214
214,2025-08-26T18:15:31.221640,7 (149),full,2,4,neither,neither,4,7,6,,,6,,,TEST_214
214,2025-08-26T18:18:43.221640,8 (134),left,0,2,right,neither,6,,,6,,6,6,2,TEST_214
214,2025-08-26T18:32:21.221640,8 (134),right,1,1,right,neither,7,,,1,4,,,,TEST_214
214,2025-08-26T18:15:02.221640,8 (134),full,2,5,left,right,1,,,6,4,,,,TEST_214
214,2025-08-26T18:33:11.221640,9 (104),left,0,1,right,right,3,3,,4,4,4,7,5,TEST_214
214,2025-08-26T18:22:20.221640,9 (104),right,1,6,neither,right,3,,,7,,,7,7,TEST_214
214,2025-08-26T17:56:18.221640,9 (104),full,2,6,neither,right,3,,5,,,6,,,TEST_214
214,2025-08-26T18:48:44.221640,10 (139),left,0,4,left,right,6,,3,,6,3,,,TEST_214
214,2025-08-26T18:09:36.221640,10 (139),right,1,6,neither,neither,4,,,4,,3,,6,TEST_214
214,2025-08-26T18:15:41.221640,10 (139),full,2,2,right,left,7,,1,,3,,,,TEST_214
214,2025-08-26T18:50:04.221640,11 (111),left,0,6,neither,neither,3,,3,7,7,,7,3,TEST_214
214,2025-08-26T18:21:35.221640,11 (111),right,1,1,neither,left,5,,,3,,,1,7,TEST_214
214,2025-08-26T18:46:33.221640,11 (111),full,2,3,left,neither,2,,5,,,,6,2,TEST_214
214,2025-08-26T18:41:19.221640,12 (125),left,0,3,right,right,4,,1,7,,4,,7,TEST_214
214,2025-08-26T17:52:54.221640,12 (125),right,1,3,right,neither,1,2,7,,,2,7,,TEST_214
214,2025-08-26T18:08:09.221640,12 (125),full,2,4,right,left,7,,,,1,,,1,TEST_214
214,2025-08-26T18:41:54.221640,13 (143),left,0,5,right,right,5,1,,,3,3,,,TEST_214
214,2025-08-26T18:00:19.221640,13 (143),right,1,5,right,neither,1,2,7,4,,,,4,TEST_214
214,2025-08-26T18:23:43.221640,13 (143),full,2,3,left,neither,2,2,,7,,,,,TEST_214
214,2025-08-26T18:13:12.221640,14 (106),left,0,2,right,left,6,,,,,2,6,2,TEST_214
214,2025-08-26T18:42:28.221640,14 (106),right,1,4,right,left,7,5,2,1,,,1,,TEST_214
214,2025-08-26T18:46:10.221640,14 (106),full,2,3,left,right,1,,5,,,,,,TEST_214
214,2025-08-26T18:01:39.221640,15 (105),left,0,5,left,left,3,,,4,,1,6,4,TEST_214
214,2025-08-26T18:18:03.221640,15 (105),right,1,4,neither,right,4,2,,,3,,,3,TEST_214
214,2025-08-26T18:30:10.221640,15 (105),full,2,3,left,neither,3,7,4,,1,5,6,,TEST_214
214,2025-08-26T18:00:36.221640,16 (118),left,0,4,neither,left,7,,,3,7,,3,,TEST_214
