pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
217,2025-08-31T14:52:21.221640,1 (127),left,0,5,left,neither,6,2,,,4,1,7,,TEST_217
217,2025-08-31T15:14:08.221640,1 (127),right,1,4,neither,left,2,,4,4,6,7,,,TEST_217
217,2025-08-31T15:16:08.221640,1 (127),full,2,2,right,right,7,6,,,,,5,5,TEST_217
217,2025-08-31T14:58:54.221640,2 (162),left,0,6,left,right,5,4,1,4,,,,,TEST_217
217,2025-08-31T14:48:54.221640,2 (162),right,1,3,neither,neither,2,5,2,,7,4,6,2,TEST_217
217,2025-08-31T15:05:49.221640,2 (162),full,2,6,left,right,7,,,,6,,3,7,TEST_217
217,2025-08-31T14:51:21.221640,3 (117),left,0,1,right,left,5,,,,1,3,,,TEST_217
217,2025-08-31T15:15:35.221640,3 (117),right,1,4,neither,right,4,,,7,4,3,6,7,TEST_217
217,2025-08-31T14:53:24.221640,3 (117),full,2,6,left,right,2,,7,,5,2,,5,TEST_217
217,2025-08-31T15:03:40.221640,4 (198),left,0,4,neither,neither,2,,,,2,,,3,TEST_217
217,2025-08-31T14:56:20.221640,4 (198),right,1,4,left,neither,1,,,,,,7,,TEST_217
217,2025-08-31T14:40:07.221640,4 (198),full,2,3,left,left,3,6,4,,,3,,6,TEST_217
217,2025-08-31T14:47:23.221640,5 (139),left,0,6,neither,left,4,,3,1,,,,,TEST_217
217,2025-08-31T14:24:15.221640,5 (139),right,1,3,neither,left,7,,2,,2,2,5,4,TEST_217
217,2025-08-31T14:35:07.221640,5 (139),full,2,6,right,neither,2,,,,,,,2,TEST_217
217,2025-08-31T14:20:58.221640,6 (187),left,0,6,neither,left,4,4,,,,1,,7,TEST_217
217,2025-08-31T14:43:17.221640,6 (187),right,1,6,neither,right,5,,,,,3,1,4,TEST_217
217,2025-08-31T14:46:56.221640,6 (187),full,2,5,left,right,7,7,,,,7,1,1,TEST_217
217,2025-08-31T14:44:19.221640,7 (130),left,0,6,left,left,3,2,7,2,,,,4,TEST_217
217,2025-08-31T14:54:22.221640,7 (130),right,1,2,right,right,4,,6,,4,,,5,TEST_217
217,2025-08-31T14:45:59.221640,7 (130),full,2,4,left,right,4,6,1,,5,,4,,TEST_217
217,2025-08-31T15:02:48.221640,8 (138),left,0,4,neither,neither,3,5,1,1,,2,2,,TEST_217
217,2025-08-31T15:13:08.221640,8 (138),right,1,3,right,right,6,3,7,,,5,,3,TEST_217
217,2025-08-31T14:50:50.221640,8 (138),full,2,4,left,left,6,4,,1,7,2,5,2,TEST_217
217,2025-08-31T14:21:25.221640,9 (122),left,0,5,right,left,5,1,,,4,,,7,TEST_217
217,2025-08-31T14:48:37.221640,9 (122),right,1,1,neither,neither,2,7,,3,,1,,4,TEST_217
217,2025-08-31T14:42:37.221640,9 (122),full,2,3,right,right,2,4,3,1,,7,,,TEST_217
217,2025-08-31T14:41:54.221640,10 (200),left,0,3,right,neither,5,4,,7,,,,,TEST_217
217,2025-08-31T14:28:59.221640,10 (200),right,1,1,neither,left,2,5,3,5,7,,,1,TEST_217
217,2025-08-31T15:09:51.221640,10 (200),full,2,1,left,left,3,3,2,4,4,,4,,TEST_217
217,2025-08-31T14:52:34.221640,11 (179),left,0,4,right,right,5,3,,3,,,,,TEST_217
217,2025-08-31T14:44:49.221640,11 (179),right,1,2,neither,left,7,,,7,2,1,,,TEST_217
217,2025-08-31T15:16:52.221640,11 (179),full,2,5,right,neither,2,,,,2,,1,,TEST_217
217,2025-08-31T15:02:09.221640,12 (113),left,0,6,right,left,6,3,4,1,,5,5,,TEST_217
217,2025-08-31T15:17:47.221640,12 (113),right,1,5,left,left,3,,3,4,1,6,5,,TEST_217
217,2025-08-31T14:30:07.221640,12 (113),full,2,3,right,neither,1,,,,,4,2,6,TEST_217
217,2025-08-31T15:13:45.221640,13 (113),left,0,6,right,neither,6,,3,2,,2,,,TEST_217
217,2025-08-31T14:55:57.221640,13 (113),right,1,6,neither,left,6,,4,2,4,,5,1,TEST_217
217,2025-08-31T15:14:57.221640,13 (113),full,2,6,neither,left,6,7,5,4,,4,,1,TEST_217
217,2025-08-31T14:28:43.221640,14 (147),left,0,3,left,left,7,1,7,4,1,2,,,TEST_217
217,2025-08-31T15:10:35.221640,14 (147),right,1,1,left,neither,4,,5,,2,,,2,TEST_217
217,2025-08-31T14:55:54.221640,14 (147),full,2,4,left,left,1,,,2,,,,,TEST_217
217,2025-08-31T15:07:03.221640,15 (119),left,0,7,neither,left,1,,4,,,5,,4,TEST_217
217,2025-08-31T15:01:42.221640,15 (119),right,1,5,right,left,2,,7,,4,,,,TEST_217
217,2025-08-31T14:55:23.221640,15 (119),full,2,5,left,left,1,6,3,1,1,,,,TEST_217
217,2025-08-31T14:26:05.221640,16 (105),left,0,2,left,left,1,5,1,,,,,4,TEST_217
217,2025-08-31T14:58:10.221640,16 (105),right,1,7,left,right,2,,5,,,,5,,TEST_217
217,2025-08-31T15:04:08.221640,16 (105),full,2,7,left,neither,1,,,,3,3,,,TEST_217
217,2025-08-31T15:06:04.221640,17 (193),left,0,5,right,left,3,,,6,4,,5,3,TEST_217
217,2025-08-31T14:55:56.221640,17 (193),right,1,4,left,right,2,7,7,4,1,,,2,TEST_217
217,2025-08-31T15:02:48.221640,17 (193),full,2,6,right,neither,2,1,,4,,,,7,TEST_217
217,2025-08-31T15:00:04.221640,18 (128),left,0,3,neither,neither,5,,,2,5,5,4,7,TEST_217
217,2025-08-31T14:51:15.221640,18 (128),right,1,5,left,neither,6,2,,7,1,,6,,TEST_217
217,2025-08-31T14:52:29.221640,18 (128),full,2,5,neither,right,1,,,,6,,,,TEST_217
217,2025-08-31T15:14:21.221640,19 (182),left,0,1,right,left,1,7,5,,4,,2,,TEST_217
217,2025-08-31T14:42:30.221640,19 (182),right,1,4,left,left,1,6,,,,5,3,7,TEST_217
217,2025-08-31T15:13:42.221640,19 (182),full,2,6,left,left,5,,,4,2,1,5,,TEST_217
217,2025-08-31T14:26:52.221640,20 (112),left,0,1,right,left,7,,5,,3,,,3,TEST_217
217,2025-08-31T14:30:07.221640,20 (112),right,1,7,right,right,2,,,,,,6,,TEST_217
217,2025-08-31T14:27:16.221640,20 (112),full,2,4,neither,right,1,1,1,5,,,,,TEST_217
217,2025-08-31T14:41:05.221640,21 (123),left,0,6,left,right,1,4,,,3,,2,5,TEST_217
217,2025-08-31T14:53:57.221640,21 (123),right,1,1,left,left,7,,1,1,,1,1,,TEST_217
217,2025-08-31T14:28:02.221640,21 (123),full,2,2,left,right,4,,,,1,6,,,TEST_217
217,2025-08-31T14:27:05.221640,22 (135),left,0,3,left,neither,3,,2,1,6,,3,1,TEST_217
217,2025-08-31T14:36:23.221640,22 (135),right,1,5,left,right,2,,,3,1,,1,,TEST_217
217,2025-08-31T15:02:14.221640,22 (135),full,2,6,left,left,7,,,1,,5,,5,TEST_217
217,2025-08-31T15:13:53.221640,23 (120),left,0,1,right,neither,5,1,6,,3,3,,2,TEST_217
217,2025-08-31T14:29:24.221640,23 (120),right,1,7,left,neither,4,,,2,,,,,TEST_217
217,2025-08-31T14:44:50.221640,23 (120),full,2,5,neither,right,1,2,,2,,,,,TEST_217
217,2025-08-31T14:39:12.221640,24 (161),left,0,6,left,neither,1,3,,2,,3,2,,TEST_217
217,2025-08-31T14:31:07.221640,24 (161),right,1,4,left,right,1,6,2,,,,5,3,TEST_217
217,2025-08-31T15:06:26.221640,24 (161),full,2,7,right,right,5,2,6,4,5,3,6,,TEST_217
217,2025-08-31T15:18:38.221640,25 (171),left,0,1,left,neither,5,7,3,,,,,,TEST_217
217,2025-08-31T14:59:56.221640,25 (171),right,1,3,neither,neither,2,,,,,6,,5,TEST_217
217,2025-08-31T14:48:56.221640,25 (171),full,2,6,neither,left,5,,3,1,7,6,1,,TEST_217
217,2025-08-31T14:29:56.221640,26 (109),left,0,7,neither,neither,2,1,,,,7,,3,TEST_217
217,2025-08-31T15:13:27.221640,26 (109),right,1,6,left,neither,1,,5,5,5,7,6,,TEST_217
217,2025-08-31T14:48:51.221640,26 (109),full,2,4,right,neither,7,7,,,,2,,1,TEST_217
217,2025-08-31T14:53:02.221640,27 (149),left,0,7,left,left,4,,,,,,,,TEST_217
217,2025-08-31T14:29:44.221640,27 (149),right,1,1,left,neither,7,,5,2,1,1,7,,TEST_217
217,2025-08-31T14:59:14.221640,27 (149),full,2,2,neither,right,6,,6,,,7,,,TEST_217
217,2025-08-31T15:05:58.221640,28 (187),left,0,4,right,left,2,,,,1,3,,5,TEST_217
217,2025-08-31T14:32:26.221640,28 (187),right,1,7,right,neither,7,2,,2,,,2,,TEST_217
