pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
202,2025-09-03T09:29:35.221640,1 (112),left,0,3,right,left,1,,1,,,5,,7,TEST_202
202,2025-09-03T09:44:20.221640,1 (112),right,1,3,left,neither,3,,1,6,6,,3,3,TEST_202
202,2025-09-03T10:01:38.221640,1 (112),full,2,2,neither,neither,3,7,5,,7,,5,2,TEST_202
202,2025-09-03T10:12:49.221640,2 (184),left,0,3,neither,left,3,,6,,2,3,6,,TEST_202
202,2025-09-03T09:22:50.221640,2 (184),right,1,1,right,right,5,,,,,5,,4,TEST_202
202,2025-09-03T10:10:59.221640,2 (184),full,2,4,neither,right,1,4,,,6,,5,,TEST_202
202,2025-09-03T09:40:08.221640,3 (186),left,0,7,right,neither,6,2,1,,,,,,TEST_202
202,2025-09-03T10:12:20.221640,3 (186),right,1,3,neither,right,5,,,5,1,,,,TEST_202
202,2025-09-03T09:33:15.221640,3 (186),full,2,4,neither,left,2,,,,,,1,,TEST_202
202,2025-09-03T09:52:08.221640,4 (187),left,0,2,right,right,5,,5,,,7,3,7,TEST_202
202,2025-09-03T10:13:54.221640,4 (187),right,1,7,right,left,7,3,3,6,5,,1,,TEST_202
202,2025-09-03T09:52:56.221640,4 (187),full,2,4,neither,neither,3,1,7,,,6,5,,TEST_202
202,2025-09-03T10:01:41.221640,5 (123),left,0,1,left,neither,4,1,2,,,,7,3,TEST_202
202,2025-09-03T09:22:08.221640,5 (123),right,1,2,right,left,2,1,,,6,,,,TEST_202
202,2025-09-03T10:15:57.221640,5 (123),full,2,7,right,right,4,3,4,,,,4,3,TEST_202
202,2025-09-03T09:22:04.221640,6 (149),left,0,3,right,right,6,,,4,,,,3,TEST_202
202,2025-09-03T10:05:29.221640,6 (149),right,1,6,neither,left,2,5,,,1,4,,2,TEST_202
202,2025-09-03T10:01:25.221640,6 (149),full,2,4,left,neither,5,6,3,,5,,1,3,TEST_202
202,2025-09-03T10:21:15.221640,7 (127),left,0,6,neither,right,5,6,2,2,,,7,,TEST_202
202,2025-09-03T09:50:29.221640,7 (127),right,1,7,left,left,2,,,,6,2,7,6,TEST_202
202,2025-09-03T09:26:54.221640,7 (127),full,2,4,neither,left,3,,,,6,,3,,TEST_202
202,2025-09-03T09:22:18.221640,8 (120),left,0,5,right,neither,5,6,5,2,7,1,,1,TEST_202
202,2025-09-03T09:42:27.221640,8 (120),right,1,2,neither,left,5,2,,,6,4,1,,TEST_202
202,2025-09-03T10:11:16.221640,8 (120),full,2,1,left,left,4,5,6,7,,,3,1,TEST_202
202,2025-09-03T09:55:27.221640,9 (112),left,0,6,right,left,6,,,,2,2,6,3,TEST_202
202,2025-09-03T10:11:42.221640,9 (112),right,1,7,left,left,5,,,,5,,6,,TEST_202
202,2025-09-03T10:01:20.221640,9 (112),full,2,3,left,left,7,,7,,5,7,7,,TEST_202
202,2025-09-03T10:02:40.221640,10 (145),left,0,5,neither,right,3,,1,,,,,,TEST_202
202,2025-09-03T09:45:49.221640,10 (145),right,1,6,neither,right,6,,,6,,,7,,TEST_202
202,2025-09-03T09:54:58.221640,10 (145),full,2,1,right,right,6,6,4,,,1,,1,TEST_202
202,2025-09-03T10:18:40.221640,11 (185),left,0,5,neither,neither,6,,2,3,6,1,7,1,TEST_202
