pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
254,2025-09-05T11:52:45.221640,1 (183),left,0,4,neither,neither,6,4,3,3,1,5,,,TEST_254
254,2025-09-05T12:10:26.221640,1 (183),right,1,5,right,right,2,3,3,2,7,5,1,1,TEST_254
254,2025-09-05T12:48:23.221640,1 (183),full,2,6,right,left,3,3,,,,5,5,2,TEST_254
254,2025-09-05T12:29:56.221640,2 (174),left,0,6,neither,right,5,,6,7,,1,4,2,TEST_254
254,2025-09-05T12:47:59.221640,2 (174),right,1,6,left,neither,5,1,,7,6,,4,5,TEST_254
254,2025-09-05T11:52:34.221640,2 (174),full,2,5,right,left,2,3,,,1,,7,2,TEST_254
254,2025-09-05T12:44:31.221640,3 (104),left,0,5,left,left,7,7,5,,4,1,1,,TEST_254
254,2025-09-05T11:50:44.221640,3 (104),right,1,6,left,right,2,4,1,4,7,,,2,TEST_254
254,2025-09-05T11:57:28.221640,3 (104),full,2,1,right,neither,5,,7,6,,4,,7,TEST_254
254,2025-09-05T12:45:44.221640,4 (136),left,0,3,right,right,6,2,2,,6,3,4,5,TEST_254
254,2025-09-05T11:59:56.221640,4 (136),right,1,6,neither,left,7,7,,1,6,2,,4,TEST_254
254,2025-09-05T12:22:57.221640,4 (136),full,2,4,left,right,5,,,,,,1,,TEST_254
254,2025-09-05T11:50:41.221640,5 (151),left,0,7,right,neither,1,1,3,2,5,,6,,TEST_254
254,2025-09-05T12:05:17.221640,5 (151),right,1,5,right,left,6,4,,,5,,4,,TEST_254
254,2025-09-05T12:04:47.221640,5 (151),full,2,5,left,right,3,,,,,,3,5,TEST_254
254,2025-09-05T12:02:50.221640,6 (143),left,0,1,neither,neither,7,,4,,,5,,5,TEST_254
254,2025-09-05T12:36:29.221640,6 (143),right,1,1,neither,neither,3,,,1,1,,6,2,TEST_254
