pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
223,2025-09-03T20:34:24.221640,1 (144),left,0,6,neither,right,7,,5,6,,5,,3,TEST_223
223,2025-09-03T20:21:38.221640,1 (144),right,1,7,left,neither,5,5,,,,1,6,5,TEST_223
223,2025-09-03T20:51:22.221640,1 (144),full,2,4,right,neither,6,2,6,,2,7,7,7,TEST_223
223,2025-09-03T19:56:41.221640,2 (169),left,0,2,left,right,2,,5,4,7,,5,,TEST_223
223,2025-09-03T19:52:41.221640,2 (169),right,1,1,left,left,6,,,4,,,5,7,TEST_223
223,2025-09-03T20:01:14.221640,2 (169),full,2,5,right,neither,7,4,3,1,,,,6,TEST_223
223,2025-09-03T20:33:15.221640,3 (156),left,0,4,right,neither,3,4,7,1,,,6,,TEST_223
223,2025-09-03T19:58:24.221640,3 (156),right,1,5,right,left,4,3,1,2,,2,2,3,TEST_223
223,2025-09-03T20:34:33.221640,3 (156),full,2,7,right,left,2,,,,2,6,,,TEST_223
223,2025-09-03T20:10:45.221640,4 (133),left,0,7,left,right,4,4,5,7,,6,,5,TEST_223
223,2025-09-03T20:22:16.221640,4 (133),right,1,4,left,neither,7,2,,,2,,3,2,TEST_223
223,2025-09-03T19:54:06.221640,4 (133),full,2,5,right,left,2,3,5,,5,5,,,TEST_223
223,2025-09-03T20:06:53.221640,5 (111),left,0,4,neither,right,2,,3,4,7,5,3,7,TEST_223
223,2025-09-03T20:29:39.221640,5 (111),right,1,1,left,right,6,,,5,,3,1,,TEST_223
223,2025-09-03T20:28:25.221640,5 (111),full,2,1,right,neither,4,3,1,1,,6,,,TEST_223
223,2025-09-03T20:04:46.221640,6 (131),left,0,1,left,left,1,2,,,5,,2,2,TEST_223
223,2025-09-03T20:40:20.221640,6 (131),right,1,4,neither,right,4,6,,1,3,7,,4,TEST_223
223,2025-09-03T20:28:06.221640,6 (131),full,2,3,neither,right,7,,1,7,,,4,7,TEST_223
223,2025-09-03T20:25:51.221640,7 (155),left,0,1,right,neither,4,3,,6,5,,,6,TEST_223
223,2025-09-03T20:39:07.221640,7 (155),right,1,6,left,neither,6,6,,7,7,2,5,,TEST_223
223,2025-09-03T20:04:04.221640,7 (155),full,2,1,left,right,6,2,,1,7,,3,,TEST_223
223,2025-09-03T20:48:25.221640,8 (153),left,0,3,right,right,7,,4,,,2,3,,TEST_223
223,2025-09-03T20:41:40.221640,8 (153),right,1,5,right,left,6,2,4,,7,1,,1,TEST_223
223,2025-09-03T20:07:21.221640,8 (153),full,2,2,neither,right,5,1,,,4,1,7,,TEST_223
223,2025-09-03T20:18:02.221640,9 (158),left,0,4,neither,neither,1,6,,,1,4,1,,TEST_223
223,2025-09-03T20:38:35.221640,9 (158),right,1,2,left,neither,7,,,,,6,3,1,TEST_223
223,2025-09-03T20:06:12.221640,9 (158),full,2,6,left,neither,1,,,,3,4,7,,TEST_223
223,2025-09-03T19:51:46.221640,10 (174),left,0,6,neither,neither,4,5,,,7,1,7,,TEST_223
223,2025-09-03T20:19:41.221640,10 (174),right,1,2,left,right,3,,3,,,,,2,TEST_223
223,2025-09-03T19:53:36.221640,10 (174),full,2,3,neither,left,6,,,,,,3,,TEST_223
223,2025-09-03T20:03:00.221640,11 (163),left,0,1,right,right,6,,,,1,3,7,,TEST_223
223,2025-09-03T20:05:18.221640,11 (163),right,1,2,left,neither,4,,,,,,3,1,TEST_223
223,2025-09-03T19:56:33.221640,11 (163),full,2,2,neither,neither,3,,,,6,,5,3,TEST_223
223,2025-09-03T20:20:45.221640,12 (149),left,0,5,right,neither,6,,,,,7,4,3,TEST_223
223,2025-09-03T20:01:05.221640,12 (149),right,1,3,right,left,3,3,,,,,2,1,TEST_223
223,2025-09-03T20:09:08.221640,12 (149),full,2,5,right,left,5,,,6,,,,,TEST_223
223,2025-09-03T20:23:58.221640,13 (119),left,0,4,neither,right,7,,5,6,6,6,1,,TEST_223
223,2025-09-03T19:57:11.221640,13 (119),right,1,3,neither,left,3,4,1,7,,1,2,,TEST_223
223,2025-09-03T20:25:25.221640,13 (119),full,2,6,neither,right,6,7,6,,,2,5,6,TEST_223
223,2025-09-03T20:52:23.221640,14 (182),left,0,4,right,neither,7,,,,4,,1,4,TEST_223
223,2025-09-03T20:35:16.221640,14 (182),right,1,6,right,right,6,2,,3,5,2,1,,TEST_223
223,2025-09-03T20:10:13.221640,14 (182),full,2,6,neither,right,4,4,,,,3,2,,TEST_223
223,2025-09-03T20:50:13.221640,15 (141),left,0,2,neither,neither,6,3,,,1,4,2,,TEST_223
223,2025-09-03T20:47:40.221640,15 (141),right,1,7,left,left,2,,2,,4,7,,6,TEST_223
223,2025-09-03T20:23:25.221640,15 (141),full,2,2,right,left,5,3,,,,7,1,,TEST_223
223,2025-09-03T20:26:15.221640,16 (149),left,0,6,neither,left,7,4,3,1,6,,2,4,TEST_223
223,2025-09-03T20:51:10.221640,16 (149),right,1,2,right,right,1,5,,3,2,,3,,TEST_223
223,2025-09-03T20:15:36.221640,16 (149),full,2,3,right,neither,4,,,,,,4,,TEST_223
223,2025-09-03T20:04:39.221640,17 (188),left,0,2,right,neither,2,2,,,2,4,,,TEST_223
223,2025-09-03T20:12:31.221640,17 (188),right,1,6,right,neither,4,,2,,,4,,5,TEST_223
223,2025-09-03T20:35:08.221640,17 (188),full,2,7,left,right,4,,,1,,,4,7,TEST_223
223,2025-09-03T20:37:32.221640,18 (146),left,0,2,neither,neither,1,,2,2,4,,,3,TEST_223
223,2025-09-03T20:43:44.221640,18 (146),right,1,4,neither,neither,4,3,,5,4,,,4,TEST_223
223,2025-09-03T20:02:09.221640,18 (146),full,2,7,left,right,6,7,4,,,,6,4,TEST_223
223,2025-09-03T19:59:44.221640,19 (109),left,0,7,neither,neither,5,4,,,4,,,,TEST_223
223,2025-09-03T19:51:54.221640,19 (109),right,1,2,neither,neither,1,,3,1,,2,7,2,TEST_223
223,2025-09-03T20:50:33.221640,19 (109),full,2,4,left,right,6,,,1,,6,,5,TEST_223
223,2025-09-03T20:01:20.221640,20 (200),left,0,2,neither,neither,3,,,2,1,1,,1,TEST_223
223,2025-09-03T20:50:00.221640,20 (200),right,1,7,right,right,3,6,6,2,1,,5,7,TEST_223
223,2025-09-03T20:19:53.221640,20 (200),full,2,4,left,left,1,,,,7,,1,3,TEST_223
223,2025-09-03T20:17:39.221640,21 (175),left,0,1,left,neither,6,2,,5,1,,,,TEST_223
223,2025-09-03T20:02:55.221640,21 (175),right,1,3,neither,neither,2,,2,,3,5,,,TEST_223
223,2025-09-03T20:51:13.221640,21 (175),full,2,6,neither,left,5,4,4,,,6,4,,TEST_223
223,2025-09-03T19:53:11.221640,22 (114),left,0,3,neither,right,3,1,4,3,,,6,,TEST_223
223,2025-09-03T20:22:20.221640,22 (114),right,1,4,right,right,2,,2,3,7,7,,,TEST_223
223,2025-09-03T20:33:37.221640,22 (114),full,2,1,neither,neither,6,,,2,7,2,,7,TEST_223
223,2025-09-03T20:02:25.221640,23 (156),left,0,5,neither,neither,5,,2,2,1,1,1,,TEST_223
223,2025-09-03T20:24:20.221640,23 (156),right,1,3,neither,left,5,,7,,5,4,2,1,TEST_223
223,2025-09-03T20:52:17.221640,23 (156),full,2,2,left,neither,7,7,,,6,3,5,7,TEST_223
223,2025-09-03T20:01:08.221640,24 (195),left,0,1,right,right,3,1,,2,,1,1,,TEST_223
223,2025-09-03T20:39:34.221640,24 (195),right,1,7,right,right,1,3,5,,6,,7,,TEST_223
223,2025-09-03T20:48:47.221640,24 (195),full,2,5,neither,left,6,2,2,2,,,,3,TEST_223
223,2025-09-03T20:12:04.221640,25 (195),left,0,3,right,right,7,3,3,5,,,2,,TEST_223
223,2025-09-03T20:02:14.221640,25 (195),right,1,4,right,right,3,5,7,5,,7,,4,TEST_223
223,2025-09-03T20:34:28.221640,25 (195),full,2,3,right,left,4,7,3,,3,,,,TEST_223
223,2025-09-03T20:35:38.221640,26 (155),left,0,4,right,left,5,6,4,,,,,3,TEST_223
