pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
250,2025-08-30T06:27:22.221640,1 (135),left,0,4,right,neither,7,,2,,1,,,,TEST_250
250,2025-08-30T05:54:35.221640,1 (135),right,1,2,neither,neither,5,,5,4,,,,7,TEST_250
250,2025-08-30T06:44:33.221640,1 (135),full,2,7,neither,left,7,4,5,,6,7,,,TEST_250
250,2025-08-30T06:00:30.221640,2 (117),left,0,1,right,left,5,,1,,,,4,,TEST_250
250,2025-08-30T06:02:07.221640,2 (117),right,1,2,left,left,2,2,7,,,5,,2,TEST_250
250,2025-08-30T06:03:53.221640,2 (117),full,2,1,neither,right,6,,,4,1,5,,4,TEST_250
250,2025-08-30T06:23:49.221640,3 (105),left,0,7,neither,left,6,,1,3,,2,7,4,TEST_250
250,2025-08-30T06:04:59.221640,3 (105),right,1,1,left,neither,6,4,,,2,,6,5,TEST_250
250,2025-08-30T06:23:40.221640,3 (105),full,2,1,left,neither,1,,,,,,2,,TEST_250
250,2025-08-30T06:35:54.221640,4 (195),left,0,7,neither,right,6,,6,,,6,,,TEST_250
250,2025-08-30T06:44:20.221640,4 (195),right,1,2,left,right,2,6,,,,,,5,TEST_250
250,2025-08-30T06:34:38.221640,4 (195),full,2,2,neither,left,2,2,3,3,,4,1,,TEST_250
250,2025-08-30T06:03:24.221640,5 (170),left,0,1,right,right,4,,,1,7,,,,TEST_250
250,2025-08-30T06:06:39.221640,5 (170),right,1,3,right,right,4,,,5,6,7,4,6,TEST_250
250,2025-08-30T06:40:07.221640,5 (170),full,2,3,neither,right,1,2,,,2,,5,1,TEST_250
250,2025-08-30T05:50:16.221640,6 (101),left,0,6,right,neither,7,7,,3,,,,7,TEST_250
250,2025-08-30T06:17:50.221640,6 (101),right,1,6,left,right,7,5,,,,,,,TEST_250
250,2025-08-30T06:07:54.221640,6 (101),full,2,5,right,left,3,6,,4,,5,,6,TEST_250
250,2025-08-30T06:36:00.221640,7 (142),left,0,1,neither,right,6,,,,,2,4,1,TEST_250
250,2025-08-30T06:09:54.221640,7 (142),right,1,3,neither,left,2,,3,4,,1,,,TEST_250
250,2025-08-30T06:07:18.221640,7 (142),full,2,1,right,left,2,,,,3,,,,TEST_250
250,2025-08-30T06:26:58.221640,8 (170),left,0,5,left,right,7,2,,,5,,4,,TEST_250
250,2025-08-30T06:02:03.221640,8 (170),right,1,4,neither,left,6,,,,3,1,3,4,TEST_250
250,2025-08-30T06:27:00.221640,8 (170),full,2,1,left,left,1,2,1,6,,3,5,5,TEST_250
250,2025-08-30T06:42:26.221640,9 (158),left,0,5,neither,neither,6,,7,3,2,,,6,TEST_250
250,2025-08-30T06:44:05.221640,9 (158),right,1,1,right,neither,7,4,,,6,5,,2,TEST_250
250,2025-08-30T05:52:24.221640,9 (158),full,2,6,neither,neither,3,,,3,,4,,3,TEST_250
250,2025-08-30T06:14:07.221640,10 (113),left,0,2,neither,right,1,,,,,5,,,TEST_250
250,2025-08-30T06:42:14.221640,10 (113),right,1,3,right,left,2,,7,,3,5,,,TEST_250
250,2025-08-30T06:20:05.221640,10 (113),full,2,1,neither,right,6,1,5,2,4,5,,,TEST_250
250,2025-08-30T06:32:21.221640,11 (195),left,0,5,left,neither,6,,,2,7,,,3,TEST_250
250,2025-08-30T06:03:52.221640,11 (195),right,1,5,right,neither,1,,4,3,,,7,,TEST_250
250,2025-08-30T05:55:57.221640,11 (195),full,2,3,right,right,4,,4,4,3,,6,,TEST_250
250,2025-08-30T06:16:28.221640,12 (119),left,0,4,right,neither,7,2,2,,6,,,3,TEST_250
250,2025-08-30T06:06:57.221640,12 (119),right,1,5,neither,right,4,1,4,,,,4,3,TEST_250
250,2025-08-30T06:40:14.221640,12 (119),full,2,4,right,right,2,,6,1,,,,7,TEST_250
250,2025-08-30T05:47:41.221640,13 (150),left,0,4,left,left,2,,4,1,7,5,1,3,TEST_250
250,2025-08-30T06:40:33.221640,13 (150),right,1,6,left,right,7,,,,6,,,,TEST_250
250,2025-08-30T05:59:01.221640,13 (150),full,2,5,right,left,1,,1,7,2,,,2,TEST_250
250,2025-08-30T05:58:18.221640,14 (189),left,0,5,left,left,4,4,6,6,4,,,,TEST_250
250,2025-08-30T06:29:43.221640,14 (189),right,1,1,neither,neither,3,,,5,,1,2,2,TEST_250
250,2025-08-30T05:55:34.221640,14 (189),full,2,2,right,neither,1,6,,5,,4,,2,TEST_250
250,2025-08-30T06:15:29.221640,15 (149),left,0,1,neither,left,6,3,7,,,6,,6,TEST_250
250,2025-08-30T05:54:14.221640,15 (149),right,1,2,left,left,4,7,6,,,,5,2,TEST_250
250,2025-08-30T05:54:23.221640,15 (149),full,2,5,neither,neither,1,1,6,,7,,,,TEST_250
250,2025-08-30T06:37:27.221640,16 (165),left,0,2,left,right,2,,3,2,6,,3,,TEST_250
250,2025-08-30T06:10:44.221640,16 (165),right,1,7,right,right,7,6,6,3,,7,,,TEST_250
250,2025-08-30T06:26:04.221640,16 (165),full,2,1,right,right,7,5,,,2,,7,7,TEST_250
250,2025-08-30T05:56:53.221640,17 (182),left,0,4,left,right,6,2,7,2,,1,,,TEST_250
250,2025-08-30T06:05:56.221640,17 (182),right,1,4,right,left,5,4,,5,1,7,,,TEST_250
250,2025-08-30T06:38:07.221640,17 (182),full,2,5,right,left,2,2,,2,,,5,5,TEST_250
250,2025-08-30T06:21:27.221640,18 (171),left,0,7,neither,right,4,,,7,3,6,6,,TEST_250
250,2025-08-30T06:16:00.221640,18 (171),right,1,4,neither,neither,1,3,7,2,,,1,,TEST_250
250,2025-08-30T06:25:52.221640,18 (171),full,2,6,right,right,4,,6,,1,3,,,TEST_250
250,2025-08-30T06:35:08.221640,19 (141),left,0,7,neither,right,7,2,,7,,6,1,7,TEST_250
250,2025-08-30T05:56:14.221640,19 (141),right,1,2,neither,right,2,6,,,4,3,7,6,TEST_250
250,2025-08-30T06:01:37.221640,19 (141),full,2,6,left,neither,1,4,,,5,6,,,TEST_250
250,2025-08-30T06:10:42.221640,20 (133),left,0,1,right,left,6,,3,,1,2,3,,TEST_250
250,2025-08-30T06:16:34.221640,20 (133),right,1,3,neither,neither,6,1,4,,,1,,,TEST_250
250,2025-08-30T06:16:21.221640,20 (133),full,2,5,neither,right,5,,6,,6,5,5,,TEST_250
250,2025-08-30T06:31:58.221640,21 (163),left,0,1,neither,left,7,,1,,,,2,7,TEST_250
250,2025-08-30T06:20:04.221640,21 (163),right,1,5,neither,right,6,4,,2,,,7,,TEST_250
250,2025-08-30T06:08:15.221640,21 (163),full,2,4,right,right,6,,,,,,,5,TEST_250
250,2025-08-30T06:42:27.221640,22 (109),left,0,1,right,neither,5,5,3,,,,2,5,TEST_250
250,2025-08-30T06:12:41.221640,22 (109),right,1,6,left,left,3,6,,1,,,,,TEST_250
250,2025-08-30T05:49:41.221640,22 (109),full,2,2,left,neither,6,7,6,7,6,3,4,3,TEST_250
250,2025-08-30T05:57:46.221640,23 (187),left,0,3,right,left,2,7,,5,,,,,TEST_250
250,2025-08-30T06:11:44.221640,23 (187),right,1,6,right,left,7,7,,1,,6,,4,TEST_250
