pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
230,2025-09-05T03:00:08.221640,1 (130),left,0,1,right,neither,4,,6,,,,,4,TEST_230
230,2025-09-05T02:53:39.221640,1 (130),right,1,3,neither,right,4,2,7,,,4,6,5,TEST_230
230,2025-09-05T02:07:22.221640,1 (130),full,2,2,right,neither,5,,,7,,3,,5,TEST_230
230,2025-09-05T02:47:59.221640,2 (118),left,0,7,left,left,6,,,2,,,,1,TEST_230
230,2025-09-05T02:41:50.221640,2 (118),right,1,7,neither,right,2,7,4,,3,,5,7,TEST_230
230,2025-09-05T02:31:11.221640,2 (118),full,2,3,right,left,1,,2,,3,,1,,TEST_230
230,2025-09-05T02:46:57.221640,3 (110),left,0,3,left,left,4,6,4,5,,7,3,7,TEST_230
230,2025-09-05T02:33:09.221640,3 (110),right,1,3,left,neither,2,,4,2,7,,,,TEST_230
230,2025-09-05T03:05:09.221640,3 (110),full,2,2,neither,right,3,,,5,,,,2,TEST_230
230,2025-09-05T02:27:39.221640,4 (167),left,0,3,right,neither,5,,4,,4,,,,TEST_230
230,2025-09-05T02:35:30.221640,4 (167),right,1,7,left,right,2,1,1,,,,3,,TEST_230
230,2025-09-05T02:30:26.221640,4 (167),full,2,3,neither,right,6,,,,6,3,,,TEST_230
230,2025-09-05T03:00:49.221640,5 (146),left,0,7,left,right,5,,,7,1,1,,,TEST_230
230,2025-09-05T02:50:10.221640,5 (146),right,1,2,right,right,5,4,,,,,,3,TEST_230
230,2025-09-05T02:35:30.221640,5 (146),full,2,6,left,left,7,6,,5,7,,,1,TEST_230
230,2025-09-05T02:16:16.221640,6 (186),left,0,6,left,right,7,2,4,1,7,,3,7,TEST_230
230,2025-09-05T02:56:51.221640,6 (186),right,1,6,left,left,6,3,,,,6,,5,TEST_230
230,2025-09-05T03:01:00.221640,6 (186),full,2,7,right,neither,7,4,6,,,,2,4,TEST_230
230,2025-09-05T02:39:07.221640,7 (195),left,0,5,left,right,3,,,,4,7,2,4,TEST_230
230,2025-09-05T02:39:51.221640,7 (195),right,1,5,right,right,6,2,4,,,,4,3,TEST_230
230,2025-09-05T02:33:29.221640,7 (195),full,2,4,neither,left,3,,,6,6,7,,5,TEST_230
230,2025-09-05T02:07:30.221640,8 (196),left,0,7,neither,right,4,6,3,5,,3,3,,TEST_230
230,2025-09-05T02:58:09.221640,8 (196),right,1,5,left,right,7,7,,,2,,,,TEST_230
