pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
212,2025-09-04T09:29:52.221640,1 (194),left,0,3,neither,right,4,,,5,,4,4,2,TEST_212
212,2025-09-04T09:28:15.221640,1 (194),right,1,4,neither,neither,4,,5,,,7,3,,TEST_212
212,2025-09-04T09:16:40.221640,1 (194),full,2,7,left,neither,1,1,,1,6,,,6,TEST_212
212,2025-09-04T09:06:40.221640,2 (139),left,0,5,right,left,2,6,3,,,,,4,TEST_212
212,2025-09-04T09:37:56.221640,2 (139),right,1,1,right,right,7,5,2,,2,3,6,5,TEST_212
212,2025-09-04T09:47:58.221640,2 (139),full,2,3,right,neither,7,5,2,,6,,1,2,TEST_212
212,2025-09-04T09:22:28.221640,3 (128),left,0,7,right,right,3,5,2,,,2,2,,TEST_212
212,2025-09-04T09:39:47.221640,3 (128),right,1,6,left,left,1,,5,,,7,1,2,TEST_212
212,2025-09-04T09:47:43.221640,3 (128),full,2,7,left,right,2,5,6,,,6,2,,TEST_212
212,2025-09-04T09:37:00.221640,4 (130),left,0,2,right,right,6,,4,7,6,,,1,TEST_212
212,2025-09-04T09:52:04.221640,4 (130),right,1,1,right,left,6,,5,3,5,6,1,3,TEST_212
212,2025-09-04T09:28:24.221640,4 (130),full,2,7,right,left,2,7,,,,5,5,3,TEST_212
212,2025-09-04T09:19:42.221640,5 (198),left,0,1,neither,right,5,3,5,7,5,6,7,,TEST_212
212,2025-09-04T09:17:19.221640,5 (198),right,1,7,right,right,5,5,2,5,,7,,3,TEST_212
212,2025-09-04T09:44:48.221640,5 (198),full,2,5,neither,right,6,,,1,6,4,3,,TEST_212
212,2025-09-04T09:52:10.221640,6 (118),left,0,3,neither,neither,2,4,,,1,4,,,TEST_212
212,2025-09-04T09:36:17.221640,6 (118),right,1,5,right,neither,7,6,,2,,1,,,TEST_212
212,2025-09-04T09:13:44.221640,6 (118),full,2,1,right,right,5,,,3,,,7,1,TEST_212
212,2025-09-04T09:04:29.221640,7 (195),left,0,3,right,neither,7,7,4,6,,1,,2,TEST_212
212,2025-09-04T09:24:11.221640,7 (195),right,1,1,left,right,4,,,2,2,3,7,3,TEST_212
212,2025-09-04T09:19:11.221640,7 (195),full,2,2,neither,neither,3,7,5,,,6,1,5,TEST_212
212,2025-09-04T09:22:40.221640,8 (189),left,0,1,right,left,5,,7,4,,,6,,TEST_212
212,2025-09-04T09:11:16.221640,8 (189),right,1,6,left,right,1,,4,3,3,1,,,TEST_212
212,2025-09-04T09:42:05.221640,8 (189),full,2,6,neither,neither,4,1,,,3,7,,1,TEST_212
212,2025-09-04T09:51:41.221640,9 (122),left,0,3,right,right,2,,4,,,,,,TEST_212
212,2025-09-04T10:04:17.221640,9 (122),right,1,4,right,right,5,5,6,,,3,6,1,TEST_212
212,2025-09-04T09:04:23.221640,9 (122),full,2,4,left,left,2,,,5,5,,2,4,TEST_212
212,2025-09-04T09:40:47.221640,10 (129),left,0,3,right,left,5,,,5,4,5,7,,TEST_212
212,2025-09-04T09:31:07.221640,10 (129),right,1,1,neither,left,7,,6,4,,,7,,TEST_212
212,2025-09-04T09:15:44.221640,10 (129),full,2,1,left,right,1,3,1,2,4,,3,,TEST_212
212,2025-09-04T09:08:09.221640,11 (141),left,0,3,right,left,2,,3,7,3,6,,,TEST_212
212,2025-09-04T09:35:18.221640,11 (141),right,1,1,left,right,2,3,6,5,,,4,2,TEST_212
212,2025-09-04T09:26:01.221640,11 (141),full,2,5,left,left,4,,,,,2,6,,TEST_212
212,2025-09-04T09:46:17.221640,12 (128),left,0,7,neither,right,7,7,,5,5,,3,,TEST_212
212,2025-09-04T09:05:55.221640,12 (128),right,1,6,left,left,2,2,,,,6,,,TEST_212
212,2025-09-04T09:49:58.221640,12 (128),full,2,7,right,left,1,,,2,4,6,2,3,TEST_212
212,2025-09-04T09:59:58.221640,13 (107),left,0,4,left,left,6,2,1,,,,5,3,TEST_212
212,2025-09-04T09:56:58.221640,13 (107),right,1,1,right,left,4,2,,,1,,2,7,TEST_212
212,2025-09-04T09:18:20.221640,13 (107),full,2,1,left,left,3,,,,,1,5,,TEST_212
