pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
248,2025-09-06T01:25:05.221640,1 (198),left,0,2,left,left,5,,4,5,,,,6,TEST_248
248,2025-09-06T01:55:04.221640,1 (198),right,1,4,right,left,4,,,3,5,1,7,,TEST_248
248,2025-09-06T01:46:52.221640,1 (198),full,2,4,neither,neither,4,6,,2,,,2,2,TEST_248
248,2025-09-06T01:56:22.221640,2 (135),left,0,4,right,left,1,4,,,,,6,,TEST_248
248,2025-09-06T01:28:02.221640,2 (135),right,1,1,right,neither,1,,,,2,1,7,,TEST_248
248,2025-09-06T01:49:08.221640,2 (135),full,2,5,neither,left,7,,2,,5,2,3,1,TEST_248
248,2025-09-06T02:15:40.221640,3 (170),left,0,6,neither,neither,6,,,,,7,,2,TEST_248
248,2025-09-06T01:32:04.221640,3 (170),right,1,3,neither,neither,2,3,,,,,6,,TEST_248
248,2025-09-06T01:52:53.221640,3 (170),full,2,4,right,neither,4,,,6,5,,,,TEST_248
248,2025-09-06T01:19:07.221640,4 (148),left,0,4,right,neither,4,7,,,6,6,2,,TEST_248
248,2025-09-06T01:32:57.221640,4 (148),right,1,2,left,left,6,,2,,1,1,,3,TEST_248
248,2025-09-06T02:01:43.221640,4 (148),full,2,7,neither,neither,6,,2,,5,,,,TEST_248
248,2025-09-06T02:00:11.221640,5 (148),left,0,6,left,left,6,1,,,,,4,,TEST_248
248,2025-09-06T02:14:39.221640,5 (148),right,1,2,left,neither,5,5,3,6,,,,,TEST_248
248,2025-09-06T01:20:55.221640,5 (148),full,2,4,left,left,7,,,,,,4,4,TEST_248
248,2025-09-06T01:33:06.221640,6 (183),left,0,6,right,right,5,4,6,2,4,5,3,,TEST_248
248,2025-09-06T02:11:59.221640,6 (183),right,1,4,right,left,7,2,3,1,,3,,2,TEST_248
248,2025-09-06T01:38:01.221640,6 (183),full,2,1,neither,left,4,,,6,5,,4,2,TEST_248
248,2025-09-06T02:01:48.221640,7 (170),left,0,7,neither,left,4,,,1,5,7,5,,TEST_248
248,2025-09-06T01:46:00.221640,7 (170),right,1,1,left,neither,4,6,6,,,5,3,,TEST_248
248,2025-09-06T01:26:02.221640,7 (170),full,2,2,right,left,4,,6,,3,,4,4,TEST_248
248,2025-09-06T02:13:12.221640,8 (189),left,0,5,left,left,6,,4,2,,4,1,7,TEST_248
248,2025-09-06T01:20:59.221640,8 (189),right,1,7,left,right,2,,4,7,,6,4,,TEST_248
248,2025-09-06T01:54:38.221640,8 (189),full,2,7,right,right,5,,2,,6,5,4,,TEST_248
248,2025-09-06T01:28:04.221640,9 (123),left,0,6,neither,right,3,7,6,,,,,,TEST_248
248,2025-09-06T02:04:15.221640,9 (123),right,1,4,right,left,2,2,,,7,,6,4,TEST_248
248,2025-09-06T01:48:04.221640,9 (123),full,2,3,right,left,4,,,3,3,,,,TEST_248
248,2025-09-06T01:17:07.221640,10 (138),left,0,1,right,neither,3,4,4,,6,,2,,TEST_248
248,2025-09-06T01:55:06.221640,10 (138),right,1,2,right,right,4,,,1,4,5,2,7,TEST_248
248,2025-09-06T02:09:59.221640,10 (138),full,2,3,neither,right,1,,,,,4,,3,TEST_248
248,2025-09-06T01:38:26.221640,11 (178),left,0,4,left,right,4,,4,,,,3,3,TEST_248
248,2025-09-06T01:20:29.221640,11 (178),right,1,5,left,left,5,,5,6,,5,,,TEST_248
