pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
253,2025-08-28T07:16:33.221640,1 (101),left,0,5,neither,neither,2,2,,2,,2,5,5,TEST_253
253,2025-08-28T07:12:07.221640,1 (101),right,1,4,neither,right,2,,,,,1,,2,TEST_253
253,2025-08-28T07:17:35.221640,1 (101),full,2,6,neither,right,2,,6,,6,,,,TEST_253
253,2025-08-28T07:29:04.221640,2 (140),left,0,6,neither,neither,2,7,,,,3,7,4,TEST_253
253,2025-08-28T08:01:16.221640,2 (140),right,1,6,right,right,6,,2,,,3,,,TEST_253
253,2025-08-28T08:01:58.221640,2 (140),full,2,4,right,left,7,7,,5,,7,,1,TEST_253
253,2025-08-28T07:58:08.221640,3 (138),left,0,6,right,neither,4,,,,2,,2,4,TEST_253
253,2025-08-28T07:25:38.221640,3 (138),right,1,4,neither,right,6,2,,2,5,3,5,,TEST_253
253,2025-08-28T07:17:30.221640,3 (138),full,2,2,left,left,3,2,,5,,3,,,TEST_253
253,2025-08-28T07:30:19.221640,4 (182),left,0,2,left,left,1,,5,4,7,3,,,TEST_253
253,2025-08-28T07:34:13.221640,4 (182),right,1,3,left,neither,6,4,6,,5,,2,4,TEST_253
253,2025-08-28T07:20:08.221640,4 (182),full,2,4,neither,left,4,6,3,4,,,2,3,TEST_253
253,2025-08-28T07:53:51.221640,5 (142),left,0,5,neither,right,7,,6,,3,6,,6,TEST_253
253,2025-08-28T07:34:27.221640,5 (142),right,1,3,right,left,2,2,,,,,7,,TEST_253
253,2025-08-28T07:50:50.221640,5 (142),full,2,6,left,neither,1,1,6,3,5,5,,,TEST_253
253,2025-08-28T07:46:11.221640,6 (157),left,0,6,neither,left,7,,2,4,4,6,2,,TEST_253
253,2025-08-28T07:13:26.221640,6 (157),right,1,3,left,neither,2,1,,3,,,5,,TEST_253
253,2025-08-28T07:21:59.221640,6 (157),full,2,2,right,neither,4,6,,1,,7,,6,TEST_253
253,2025-08-28T08:03:22.221640,7 (150),left,0,2,neither,neither,7,3,5,1,,,,7,TEST_253
253,2025-08-28T07:44:35.221640,7 (150),right,1,5,left,neither,7,,,5,4,,,7,TEST_253
