pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
222,2025-08-24T20:31:47.221640,1 (119),left,0,3,left,right,1,3,6,7,,3,3,,TEST_222
222,2025-08-24T20:18:14.221640,1 (119),right,1,5,left,neither,1,3,3,3,2,,,7,TEST_222
222,2025-08-24T20:15:25.221640,1 (119),full,2,7,right,left,3,,3,5,,4,,1,TEST_222
222,2025-08-24T20:27:35.221640,2 (144),left,0,5,neither,neither,2,5,,3,7,1,,,TEST_222
222,2025-08-24T20:13:19.221640,2 (144),right,1,3,neither,left,6,2,2,2,2,6,,,TEST_222
222,2025-08-24T20:16:18.221640,2 (144),full,2,4,right,right,3,4,,1,,,4,,TEST_222
222,2025-08-24T20:47:52.221640,3 (124),left,0,2,right,left,7,5,2,4,5,6,,,TEST_222
222,2025-08-24T20:34:34.221640,3 (124),right,1,7,left,neither,3,,5,,,,,,TEST_222
222,2025-08-24T20:12:54.221640,3 (124),full,2,4,left,neither,5,4,1,,,7,5,3,TEST_222
222,2025-08-24T20:34:11.221640,4 (186),left,0,4,neither,right,4,4,6,,,3,,5,TEST_222
222,2025-08-24T20:57:59.221640,4 (186),right,1,3,neither,left,3,,,7,,,,6,TEST_222
222,2025-08-24T20:37:21.221640,4 (186),full,2,6,left,right,2,,,7,4,1,,3,TEST_222
222,2025-08-24T20:52:02.221640,5 (141),left,0,5,right,neither,2,,,2,2,,,4,TEST_222
222,2025-08-24T20:12:12.221640,5 (141),right,1,2,neither,left,2,2,,,5,3,,,TEST_222
222,2025-08-24T21:04:41.221640,5 (141),full,2,6,left,left,1,,6,,2,5,,,TEST_222
222,2025-08-24T20:54:44.221640,6 (130),left,0,6,left,neither,7,,6,2,5,,5,,TEST_222
222,2025-08-24T20:29:16.221640,6 (130),right,1,3,neither,left,3,2,7,5,,6,2,,TEST_222
222,2025-08-24T20:46:20.221640,6 (130),full,2,2,right,left,3,,7,5,4,5,1,3,TEST_222
222,2025-08-24T20:51:23.221640,7 (159),left,0,5,neither,neither,5,,3,4,,7,,3,TEST_222
222,2025-08-24T20:54:35.221640,7 (159),right,1,4,left,neither,3,2,1,2,5,,,,TEST_222
222,2025-08-24T20:39:44.221640,7 (159),full,2,2,neither,left,4,,,,6,,,1,TEST_222
222,2025-08-24T20:58:47.221640,8 (136),left,0,4,right,right,1,,,2,3,,3,5,TEST_222
222,2025-08-24T20:56:56.221640,8 (136),right,1,7,left,right,6,,1,7,6,,7,,TEST_222
222,2025-08-24T20:33:30.221640,8 (136),full,2,6,neither,neither,6,,,4,,,,3,TEST_222
222,2025-08-24T20:09:18.221640,9 (130),left,0,7,left,left,5,,,3,,2,3,2,TEST_222
222,2025-08-24T20:53:22.221640,9 (130),right,1,6,left,left,5,,2,,2,6,1,,TEST_222
222,2025-08-24T20:47:03.221640,9 (130),full,2,3,right,left,1,,,2,,7,1,,TEST_222
222,2025-08-24T20:19:38.221640,10 (104),left,0,7,neither,right,6,4,6,,7,,,2,TEST_222
222,2025-08-24T21:00:02.221640,10 (104),right,1,5,right,neither,6,3,2,,6,,1,2,TEST_222
222,2025-08-24T20:36:53.221640,10 (104),full,2,7,left,left,4,4,,1,5,,6,,TEST_222
222,2025-08-24T20:21:18.221640,11 (126),left,0,5,neither,right,4,1,,1,,,,2,TEST_222
222,2025-08-24T20:38:41.221640,11 (126),right,1,4,right,neither,3,,7,4,5,,,,TEST_222
222,2025-08-24T20:16:26.221640,11 (126),full,2,4,neither,neither,5,5,4,,,,,,TEST_222
222,2025-08-24T20:40:12.221640,12 (110),left,0,3,neither,neither,1,5,4,,7,,6,1,TEST_222
222,2025-08-24T20:27:38.221640,12 (110),right,1,4,neither,neither,6,1,,2,,,,2,TEST_222
222,2025-08-24T20:59:14.221640,12 (110),full,2,2,right,neither,4,,6,7,6,,,,TEST_222
222,2025-08-24T20:59:20.221640,13 (138),left,0,5,neither,left,4,6,2,,,,,3,TEST_222
222,2025-08-24T20:47:40.221640,13 (138),right,1,6,left,left,1,7,7,7,4,4,3,,TEST_222
222,2025-08-24T20:56:00.221640,13 (138),full,2,6,right,right,5,5,,,,4,,7,TEST_222
222,2025-08-24T20:53:27.221640,14 (180),left,0,7,neither,left,6,6,6,,3,,,3,TEST_222
222,2025-08-24T20:51:30.221640,14 (180),right,1,1,right,neither,7,,,3,7,,6,,TEST_222
222,2025-08-24T20:53:49.221640,14 (180),full,2,4,right,neither,5,,7,,,,,,TEST_222
222,2025-08-24T20:42:23.221640,15 (151),left,0,7,right,right,5,,1,7,,,,7,TEST_222
222,2025-08-24T21:04:10.221640,15 (151),right,1,3,left,right,6,6,1,3,,7,7,,TEST_222
222,2025-08-24T20:31:09.221640,15 (151),full,2,6,left,right,4,,2,,5,1,7,,TEST_222
222,2025-08-24T20:40:43.221640,16 (192),left,0,5,left,right,4,3,7,,,,,6,TEST_222
222,2025-08-24T20:57:35.221640,16 (192),right,1,2,left,right,6,,3,,2,6,4,,TEST_222
222,2025-08-24T20:36:08.221640,16 (192),full,2,2,right,right,7,4,,,6,,,7,TEST_222
222,2025-08-24T20:51:53.221640,17 (134),left,0,3,neither,neither,5,,7,,5,,,7,TEST_222
222,2025-08-24T20:26:35.221640,17 (134),right,1,3,neither,left,4,,4,,4,3,,6,TEST_222
222,2025-08-24T20:25:21.221640,17 (134),full,2,6,left,neither,7,,,1,6,1,,,TEST_222
222,2025-08-24T21:10:04.221640,18 (119),left,0,4,left,neither,6,,5,,,,,,TEST_222
222,2025-08-24T20:37:34.221640,18 (119),right,1,2,left,left,4,,,7,,,1,,TEST_222
222,2025-08-24T20:39:54.221640,18 (119),full,2,3,left,right,2,2,,3,,7,,5,TEST_222
222,2025-08-24T21:09:05.221640,19 (129),left,0,4,left,right,5,6,,2,1,7,6,3,TEST_222
222,2025-08-24T20:31:01.221640,19 (129),right,1,5,right,neither,6,,6,,,5,,4,TEST_222
222,2025-08-24T20:40:31.221640,19 (129),full,2,4,neither,right,1,,6,2,,1,,,TEST_222
222,2025-08-24T20:18:04.221640,20 (145),left,0,3,left,right,4,,,4,,4,4,3,TEST_222
222,2025-08-24T20:17:47.221640,20 (145),right,1,2,left,right,6,,5,1,4,2,1,,TEST_222
222,2025-08-24T21:06:29.221640,20 (145),full,2,4,neither,neither,1,5,4,,,1,,,TEST_222
222,2025-08-24T20:32:06.221640,21 (120),left,0,3,right,neither,7,2,7,,,1,5,,TEST_222
222,2025-08-24T20:20:56.221640,21 (120),right,1,1,left,right,6,6,6,6,,5,,3,TEST_222
222,2025-08-24T20:58:15.221640,21 (120),full,2,1,right,neither,6,,6,,3,,,6,TEST_222
222,2025-08-24T20:43:35.221640,22 (178),left,0,6,left,left,1,1,1,2,5,6,,,TEST_222
222,2025-08-24T20:32:59.221640,22 (178),right,1,4,left,left,2,2,1,,,7,6,3,TEST_222
222,2025-08-24T20:25:52.221640,22 (178),full,2,3,right,neither,2,3,5,1,,,7,,TEST_222
222,2025-08-24T20:12:40.221640,23 (183),left,0,4,neither,neither,7,2,,,,,,,TEST_222
222,2025-08-24T20:27:18.221640,23 (183),right,1,2,left,left,1,,,3,,,1,,TEST_222
222,2025-08-24T20:52:00.221640,23 (183),full,2,6,neither,neither,6,,,,,7,7,,TEST_222
222,2025-08-24T20:59:04.221640,24 (150),left,0,6,neither,left,6,,,6,1,,7,,TEST_222
222,2025-08-24T21:02:19.221640,24 (150),right,1,6,left,left,4,,7,,,,,3,TEST_222
222,2025-08-24T21:06:11.221640,24 (150),full,2,4,left,left,4,,2,7,6,7,,1,TEST_222
222,2025-08-24T20:29:00.221640,25 (137),left,0,1,neither,right,2,5,4,4,3,3,,,TEST_222
222,2025-08-24T20:44:13.221640,25 (137),right,1,3,neither,neither,5,,7,7,,,3,7,TEST_222
222,2025-08-24T20:44:34.221640,25 (137),full,2,3,right,left,4,5,7,6,1,6,,7,TEST_222
222,2025-08-24T21:08:29.221640,26 (197),left,0,3,left,right,5,,,6,4,7,,3,TEST_222
222,2025-08-24T20:19:43.221640,26 (197),right,1,4,right,right,6,6,,,,,3,2,TEST_222
222,2025-08-24T20:54:34.221640,26 (197),full,2,7,left,neither,4,,,,6,,5,,TEST_222
222,2025-08-24T20:29:16.221640,27 (106),left,0,1,left,right,6,7,5,,,,,,TEST_222
222,2025-08-24T20:59:14.221640,27 (106),right,1,2,left,right,6,4,,5,,,,,TEST_222
222,2025-08-24T20:33:47.221640,27 (106),full,2,3,left,right,3,6,,5,3,1,6,3,TEST_222
222,2025-08-24T20:32:05.221640,28 (185),left,0,1,right,right,2,,,7,6,,5,4,TEST_222
222,2025-08-24T20:15:51.221640,28 (185),right,1,2,left,left,6,,7,,,,4,,TEST_222
222,2025-08-24T20:26:33.221640,28 (185),full,2,7,left,right,6,3,2,,4,,,,TEST_222
222,2025-08-24T20:30:23.221640,29 (104),left,0,4,neither,right,5,6,,,4,,,,TEST_222
222,2025-08-24T20:11:49.221640,29 (104),right,1,1,neither,neither,5,,,6,2,,5,1,TEST_222
222,2025-08-24T20:52:09.221640,29 (104),full,2,7,neither,right,5,4,5,7,,,,,TEST_222
222,2025-08-24T20:43:12.221640,30 (108),left,0,5,left,left,5,6,4,,1,1,5,5,TEST_222
222,2025-08-24T20:20:15.221640,30 (108),right,1,7,left,left,5,,,,,5,,,TEST_222
222,2025-08-24T20:41:22.221640,30 (108),full,2,6,left,left,2,5,5,,1,,,2,TEST_222
222,2025-08-24T20:16:56.221640,31 (169),left,0,4,neither,right,6,3,6,,1,5,,,TEST_222
222,2025-08-24T20:57:54.221640,31 (169),right,1,3,right,right,3,6,6,,,,6,1,TEST_222
222,2025-08-24T20:33:14.221640,31 (169),full,2,2,right,neither,5,,1,,6,,,,TEST_222
222,2025-08-24T21:02:21.221640,32 (197),left,0,2,left,right,1,,3,,,7,3,,TEST_222
222,2025-08-24T20:14:42.221640,32 (197),right,1,2,right,right,3,,,6,,,,,TEST_222
222,2025-08-24T21:01:17.221640,32 (197),full,2,7,neither,left,3,,7,4,,,4,1,TEST_222
222,2025-08-24T20:29:32.221640,33 (145),left,0,4,neither,left,3,,,4,,7,,,TEST_222
222,2025-08-24T20:42:51.221640,33 (145),right,1,7,left,right,5,7,,,6,,,3,TEST_222
222,2025-08-24T21:02:57.221640,33 (145),full,2,2,right,neither,7,,,,,,6,5,TEST_222
222,2025-08-24T20:28:23.221640,34 (159),left,0,5,right,right,5,7,,4,,4,1,,TEST_222
222,2025-08-24T20:26:47.221640,34 (159),right,1,6,right,left,2,5,,3,2,6,2,,TEST_222
222,2025-08-24T20:59:33.221640,34 (159),full,2,5,left,neither,5,2,,3,4,,3,,TEST_222
222,2025-08-24T20:49:23.221640,35 (134),left,0,7,right,left,7,,,5,2,,5,4,TEST_222
222,2025-08-24T20:29:55.221640,35 (134),right,1,4,right,right,6,2,,,,,,,TEST_222
222,2025-08-24T20:53:05.221640,35 (134),full,2,1,left,right,5,4,3,2,,,,2,TEST_222
