pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
237,2025-08-29T13:40:11.221640,1 (174),left,0,3,right,left,3,2,7,,,,7,,TEST_237
237,2025-08-29T13:59:38.221640,1 (174),right,1,3,neither,left,6,,2,,1,7,5,,TEST_237
237,2025-08-29T13:41:54.221640,1 (174),full,2,2,neither,left,4,6,1,2,4,,,,TEST_237
237,2025-08-29T13:30:42.221640,2 (192),left,0,3,right,neither,7,,3,,,2,2,3,TEST_237
237,2025-08-29T13:50:15.221640,2 (192),right,1,1,neither,right,6,5,,5,6,5,2,1,TEST_237
237,2025-08-29T13:34:37.221640,2 (192),full,2,6,left,neither,7,,,5,3,,,2,TEST_237
237,2025-08-29T13:47:13.221640,3 (117),left,0,3,left,neither,3,4,,,7,6,7,,TEST_237
237,2025-08-29T13:53:15.221640,3 (117),right,1,3,neither,left,3,,,4,6,1,,,TEST_237
237,2025-08-29T13:55:05.221640,3 (117),full,2,6,right,right,4,5,,1,5,4,2,,TEST_237
237,2025-08-29T13:50:36.221640,4 (195),left,0,2,left,right,7,3,6,7,,5,1,,TEST_237
237,2025-08-29T13:04:57.221640,4 (195),right,1,1,left,right,3,4,4,,4,7,,7,TEST_237
237,2025-08-29T13:39:12.221640,4 (195),full,2,6,left,neither,7,7,,4,2,4,2,,TEST_237
237,2025-08-29T13:20:36.221640,5 (151),left,0,7,neither,neither,7,1,1,5,,7,6,,TEST_237
237,2025-08-29T13:16:53.221640,5 (151),right,1,3,neither,left,4,,,,1,,,,TEST_237
237,2025-08-29T13:13:18.221640,5 (151),full,2,2,right,left,5,,,,7,7,,,TEST_237
237,2025-08-29T13:49:26.221640,6 (143),left,0,2,right,neither,1,4,,,6,2,1,3,TEST_237
237,2025-08-29T13:52:53.221640,6 (143),right,1,5,left,neither,4,,,3,,,6,3,TEST_237
237,2025-08-29T13:05:53.221640,6 (143),full,2,7,right,neither,1,,5,,6,5,,,TEST_237
237,2025-08-29T13:43:20.221640,7 (113),left,0,2,left,neither,2,,5,5,2,1,,4,TEST_237
237,2025-08-29T13:51:21.221640,7 (113),right,1,2,left,right,2,,,1,5,,4,1,TEST_237
237,2025-08-29T13:13:02.221640,7 (113),full,2,4,right,neither,4,4,6,2,,3,,,TEST_237
237,2025-08-29T13:39:27.221640,8 (130),left,0,1,left,right,7,6,,,,,,3,TEST_237
237,2025-08-29T13:26:31.221640,8 (130),right,1,3,neither,right,1,,,6,7,,7,,TEST_237
237,2025-08-29T14:00:28.221640,8 (130),full,2,5,right,neither,5,7,,3,,1,3,6,TEST_237
237,2025-08-29T13:24:06.221640,9 (200),left,0,1,right,left,3,2,,2,,,7,6,TEST_237
237,2025-08-29T13:57:07.221640,9 (200),right,1,7,left,left,7,,,7,,5,,,TEST_237
237,2025-08-29T13:34:46.221640,9 (200),full,2,1,neither,left,5,3,,,5,,5,,TEST_237
237,2025-08-29T13:56:52.221640,10 (109),left,0,1,neither,neither,4,,,,,,4,1,TEST_237
237,2025-08-29T13:47:42.221640,10 (109),right,1,1,left,left,4,,,,2,,3,,TEST_237
237,2025-08-29T13:48:31.221640,10 (109),full,2,3,left,right,6,4,,,,,,,TEST_237
237,2025-08-29T13:42:06.221640,11 (193),left,0,1,neither,right,2,,3,1,,6,2,2,TEST_237
237,2025-08-29T13:50:06.221640,11 (193),right,1,7,neither,left,2,5,,,4,3,2,7,TEST_237
237,2025-08-29T13:08:33.221640,11 (193),full,2,1,neither,right,6,,,7,1,,,,TEST_237
237,2025-08-29T13:27:36.221640,12 (132),left,0,6,right,left,4,5,,,3,5,,,TEST_237
237,2025-08-29T13:15:42.221640,12 (132),right,1,7,neither,neither,3,,5,7,,,,3,TEST_237
237,2025-08-29T13:13:43.221640,12 (132),full,2,1,left,neither,7,2,6,7,,3,,,TEST_237
237,2025-08-29T13:16:28.221640,13 (200),left,0,1,right,left,4,1,,1,,7,,1,TEST_237
237,2025-08-29T13:32:57.221640,13 (200),right,1,2,neither,left,6,3,7,,5,,,,TEST_237
237,2025-08-29T13:36:18.221640,13 (200),full,2,1,right,right,3,1,,7,2,4,3,,TEST_237
237,2025-08-29T13:20:46.221640,14 (101),left,0,6,right,right,7,3,,,,,,4,TEST_237
237,2025-08-29T13:27:44.221640,14 (101),right,1,3,left,neither,2,,,4,,5,,1,TEST_237
237,2025-08-29T13:56:50.221640,14 (101),full,2,4,left,left,1,1,5,4,4,5,4,4,TEST_237
237,2025-08-29T13:36:54.221640,15 (143),left,0,5,left,right,7,,,6,4,3,,,TEST_237
237,2025-08-29T13:38:48.221640,15 (143),right,1,4,neither,left,7,4,3,5,,3,3,7,TEST_237
237,2025-08-29T13:45:29.221640,15 (143),full,2,5,left,neither,6,3,4,,,,,,TEST_237
237,2025-08-29T14:01:09.221640,16 (154),left,0,2,left,right,4,6,5,4,2,,6,3,TEST_237
237,2025-08-29T13:50:11.221640,16 (154),right,1,1,left,neither,6,4,2,,4,,,,TEST_237
237,2025-08-29T13:47:01.221640,16 (154),full,2,7,left,right,2,,3,,3,,3,6,TEST_237
237,2025-08-29T13:09:08.221640,17 (134),left,0,2,left,neither,5,1,,,1,,4,,TEST_237
237,2025-08-29T13:06:08.221640,17 (134),right,1,5,neither,right,4,,,7,,4,5,,TEST_237
237,2025-08-29T13:10:15.221640,17 (134),full,2,7,right,left,7,,3,,6,,3,2,TEST_237
237,2025-08-29T13:30:30.221640,18 (160),left,0,2,right,left,6,6,6,,2,,2,7,TEST_237
237,2025-08-29T13:57:12.221640,18 (160),right,1,7,neither,right,1,4,,4,6,7,,,TEST_237
237,2025-08-29T13:54:29.221640,18 (160),full,2,2,neither,left,6,2,,4,,3,,6,TEST_237
237,2025-08-29T13:41:23.221640,19 (173),left,0,5,right,right,6,4,,7,2,,,,TEST_237
237,2025-08-29T13:24:39.221640,19 (173),right,1,4,right,right,3,,7,,5,,3,,TEST_237
237,2025-08-29T13:50:50.221640,19 (173),full,2,5,neither,right,3,5,,5,5,6,,4,TEST_237
237,2025-08-29T13:14:09.221640,20 (187),left,0,7,neither,right,5,,6,,7,1,,5,TEST_237
237,2025-08-29T13:51:37.221640,20 (187),right,1,4,right,left,7,,,,3,7,2,,TEST_237
237,2025-08-29T13:22:53.221640,20 (187),full,2,4,right,neither,1,3,,6,3,4,,,TEST_237
237,2025-08-29T14:00:55.221640,21 (190),left,0,4,neither,right,4,,,,,,6,,TEST_237
237,2025-08-29T13:16:20.221640,21 (190),right,1,2,right,neither,5,1,7,,,4,,,TEST_237
237,2025-08-29T13:28:52.221640,21 (190),full,2,6,neither,left,5,5,6,6,,,7,,TEST_237
237,2025-08-29T13:35:46.221640,22 (101),left,0,1,left,right,4,1,5,5,5,,,6,TEST_237
