pid,timestamp,face_id,version,order_presented,trust_rating,masc_choice,fem_choice,emotion_rating,trust_q2,trust_q3,pers_q1,pers_q2,pers_q3,pers_q4,pers_q5,prolific_pid
225,2025-09-01T17:48:28.221640,1 (175),left,0,2,neither,neither,7,6,,4,1,4,,4,TEST_225
225,2025-09-01T17:36:11.221640,1 (175),right,1,3,right,left,1,7,,7,1,,,,TEST_225
225,2025-09-01T17:59:45.221640,1 (175),full,2,6,right,neither,4,4,1,6,4,5,,2,TEST_225
225,2025-09-01T18:32:13.221640,2 (152),left,0,5,left,left,6,,,,,,,,TEST_225
225,2025-09-01T17:40:38.221640,2 (152),right,1,5,neither,right,2,7,2,,1,,,,TEST_225
225,2025-09-01T18:10:52.221640,2 (152),full,2,4,right,neither,2,3,5,4,,1,,,TEST_225
225,2025-09-01T18:07:31.221640,3 (174),left,0,1,neither,neither,7,,1,,6,,6,7,TEST_225
225,2025-09-01T18:03:28.221640,3 (174),right,1,4,right,right,3,7,,4,,2,,1,TEST_225
225,2025-09-01T18:25:14.221640,3 (174),full,2,4,left,left,4,,1,1,,,2,,TEST_225
225,2025-09-01T17:52:06.221640,4 (147),left,0,4,right,left,6,1,5,,7,2,2,5,TEST_225
225,2025-09-01T18:13:51.221640,4 (147),right,1,1,left,right,2,,2,,,,,,TEST_225
225,2025-09-01T18:27:52.221640,4 (147),full,2,2,left,right,6,,,7,7,1,,,TEST_225
225,2025-09-01T17:41:58.221640,5 (149),left,0,6,neither,left,1,6,5,,,,6,3,TEST_225
225,2025-09-01T17:48:01.221640,5 (149),right,1,1,neither,neither,3,,1,2,,6,,1,TEST_225
225,2025-09-01T17:36:40.221640,5 (149),full,2,3,left,left,1,3,,,5,5,,,TEST_225
225,2025-09-01T18:28:34.221640,6 (122),left,0,1,neither,left,4,1,1,1,,6,,,TEST_225
225,2025-09-01T18:04:57.221640,6 (122),right,1,5,neither,right,1,,,3,,5,4,,TEST_225
225,2025-09-01T18:13:26.221640,6 (122),full,2,1,neither,neither,4,2,,,1,,7,7,TEST_225
225,2025-09-01T18:30:06.221640,7 (196),left,0,2,left,left,4,2,,,6,,5,6,TEST_225
225,2025-09-01T17:44:12.221640,7 (196),right,1,1,left,right,7,2,,2,,,2,1,TEST_225
225,2025-09-01T17:59:28.221640,7 (196),full,2,5,right,left,6,3,5,3,5,3,,4,TEST_225
225,2025-09-01T18:05:19.221640,8 (137),left,0,1,neither,neither,6,7,,4,,2,,6,TEST_225
225,2025-09-01T18:09:06.221640,8 (137),right,1,1,neither,right,1,4,,6,,3,3,6,TEST_225
225,2025-09-01T18:22:22.221640,8 (137),full,2,1,neither,left,1,5,,5,,,,3,TEST_225
225,2025-09-01T17:58:16.221640,9 (183),left,0,5,neither,left,5,,,,,2,,3,TEST_225
225,2025-09-01T18:14:02.221640,9 (183),right,1,4,left,right,6,,,2,4,,,,TEST_225
225,2025-09-01T17:55:30.221640,9 (183),full,2,2,left,left,7,,,,4,5,6,6,TEST_225
225,2025-09-01T17:45:38.221640,10 (128),left,0,5,right,neither,3,1,,,7,7,5,,TEST_225
225,2025-09-01T18:20:56.221640,10 (128),right,1,1,neither,right,2,,,,3,6,,,TEST_225
225,2025-09-01T18:27:48.221640,10 (128),full,2,2,left,neither,3,,1,1,,,1,,TEST_225
225,2025-09-01T18:13:28.221640,11 (199),left,0,3,right,left,2,,,6,5,6,6,5,TEST_225
225,2025-09-01T18:28:19.221640,11 (199),right,1,4,neither,left,2,4,,3,,6,,,TEST_225
225,2025-09-01T18:29:02.221640,11 (199),full,2,1,left,neither,7,3,4,4,2,,4,5,TEST_225
225,2025-09-01T17:39:12.221640,12 (189),left,0,3,neither,neither,6,,1,1,,,3,,TEST_225
225,2025-09-01T18:04:49.221640,12 (189),right,1,1,neither,neither,7,6,,1,5,,4,7,TEST_225
225,2025-09-01T17:51:54.221640,12 (189),full,2,3,neither,neither,3,7,,,,5,6,7,TEST_225
225,2025-09-01T18:04:42.221640,13 (165),left,0,5,left,left,4,4,,,1,,,,TEST_225
225,2025-09-01T18:30:21.221640,13 (165),right,1,3,left,right,6,,2,,2,1,,3,TEST_225
225,2025-09-01T18:24:42.221640,13 (165),full,2,7,left,neither,7,,6,,4,,4,,TEST_225
225,2025-09-01T18:02:35.221640,14 (138),left,0,4,right,neither,5,1,3,,,7,4,2,TEST_225
225,2025-09-01T17:46:03.221640,14 (138),right,1,5,left,left,6,,,6,,,1,,TEST_225
225,2025-09-01T17:34:41.221640,14 (138),full,2,6,left,right,2,4,2,3,,,1,1,TEST_225
225,2025-09-01T18:26:41.221640,15 (126),left,0,6,neither,left,1,1,4,6,,,,,TEST_225
225,2025-09-01T17:54:14.221640,15 (126),right,1,2,left,right,6,,2,,1,,4,6,TEST_225
225,2025-09-01T18:27:47.221640,15 (126),full,2,1,neither,neither,6,,5,1,,7,,,TEST_225
225,2025-09-01T17:38:54.221640,16 (177),left,0,1,neither,left,4,7,,7,4,,,,TEST_225
225,2025-09-01T18:15:42.221640,16 (177),right,1,3,neither,right,7,,2,2,3,,1,6,TEST_225
225,2025-09-01T18:05:10.221640,16 (177),full,2,5,neither,neither,4,2,,4,,,,2,TEST_225
